query_mass,compound_id,formula,compound_mass,adduct,adduct_type,adduct_mass,delta
203.0642,HMDB01955,C10H12O2,164.083729628,M+K,+,203.046888,0.017312
203.0642,HMDB00329,C10H12O2,164.083729628,M+K,+,203.046888,0.017312
203.0642,HMDB30060,C10H12O2,164.083729628,M+K,+,203.046888,0.017312
203.0642,HMDB00543,C10H12O2,164.083729628,M+K,+,203.046888,0.017312
203.0642,HMDB05809,C10H12O2,164.083729628,M+K,+,203.046888,0.017312
203.0642,HMDB34471,C10H12O2,164.083729628,M+K,+,203.046888,0.017312
203.0642,HMDB32618,C10H12O2,164.083729628,M+K,+,203.046888,0.017312
203.0642,HMDB38184,C10H12O2,164.083729628,M+K,+,203.046888,0.017312
203.0642,HMDB37160,C10H12O2,164.083729628,M+K,+,203.046888,0.017312
203.0642,HMDB31761,C10H12O2,164.083729628,M+K,+,203.046888,0.017312
203.0642,HMDB32620,C10H12O2,164.083729628,M+K,+,203.046888,0.017312
203.0642,HMDB36098,C10H12O2,164.083729628,M+K,+,203.046888,0.017312
203.0642,HMDB32891,C10H12O2,164.083729628,M+K,+,203.046888,0.017312
203.0642,HMDB32336,C10H12O2,164.083729628,M+K,+,203.046888,0.017312
203.0642,HMDB40460,C10H12O2,164.083729628,M+K,+,203.046888,0.017312
203.0642,HMDB35414,C10H12O2,164.083729628,M+K,+,203.046888,0.017312
203.0642,HMDB33723,C10H12O2,164.083729628,M+K,+,203.046888,0.017312
203.0642,HMDB34732,C10H12O2,164.083729628,M+K,+,203.046888,0.017312
203.0642,HMDB41472,C10H12O2,164.083729628,M+K,+,203.046888,0.017312
203.0642,HMDB32586,C10H12O2,164.083729628,M+K,+,203.046888,0.017312
203.0642,HMDB40359,C10H12O2,164.083729628,M+K,+,203.046888,0.017312
203.0642,HMDB35213,C10H12O2,164.083729628,M+K,+,203.046888,0.017312
203.0642,HMDB41473,C10H12O2,164.083729628,M+K,+,203.046888,0.017312
203.0642,HMDB35268,C10H12O2,164.083729626,M+K,+,203.046888,0.017312
203.0642,HMDB34615,C10H12O2,164.083729628,M+K,+,203.046888,0.017312
203.0642,HMDB33945,C10H12O2,164.083729628,M+K,+,203.046888,0.017312
203.0642,HMDB38915,C13H8O,180.057514878,M+Na,+,203.046733,0.017467
203.0642,HMDB29430,C5H12N2O3S,180.05686295,M+Na,+,203.046081,0.018119
203.0642,HMDB36816,C11H16O,164.120115134,M+K,+,203.083273,0.019073
203.0642,HMDB31311,C11H16O,164.120115134,M+K,+,203.083273,0.019073
203.0642,HMDB35989,C11H16O,164.120115134,M+K,+,203.083273,0.019073
203.0642,HMDB31454,C11H16O,164.120115134,M+K,+,203.083273,0.019073
203.0642,HMDB35601,C11H16O,164.120115134,M+K,+,203.083273,0.019073
203.0642,HMDB37294,C11H16O,164.120115134,M+K,+,203.083273,0.019073
203.0642,HMDB29653,C11H16O,164.120115134,M+K,+,203.083273,0.019073
203.0642,HMDB31624,C11H16O,164.120115134,M+K,+,203.083273,0.019073
203.0642,HMDB31866,C11H16O,164.120115134,M+K,+,203.083273,0.019073
203.0642,HMDB36814,C11H16O,164.120115134,M+K,+,203.083273,0.019073
203.0642,HMDB32060,C11H16O,164.120115134,M+K,+,203.083273,0.019073
203.0642,HMDB31625,C11H16O,164.120115134,M+K,+,203.083273,0.019073
203.0642,HMDB36719,C11H16O,164.120115134,M+K,+,203.083273,0.019073
261.0729,HMDB02511,C12H14O5,238.084123558,M+Na,+,261.073342,0.000442
261.0729,HMDB11721,C12H14O5,238.084123558,M+Na,+,261.073342,0.000442
261.0729,HMDB31771,C12H14O5,238.084123558,M+Na,+,261.073342,0.000442
261.0729,HMDB32705,C9H18O6,222.110338308,M+K,+,261.073496,0.000596
261.0729,HMDB39616,C14H12O5,260.068473494,M+H,+,261.075749,0.002849
261.0729,HMDB40630,C14H12O5,260.068473494,M+H,+,261.075749,0.002849
261.0729,HMDB33265,C14H12O5,260.068473494,M+H,+,261.075749,0.002849
261.0729,HMDB28995,C11H14N2O3,222.100442324,M+K,+,261.0636,0.0093
261.0729,HMDB28848,C11H14N2O3,222.100442324,M+K,+,261.0636,0.0093
261.0729,HMDB29105,C11H14N2O4,238.095356946,M+Na,+,261.084575,0.011675
261.0729,HMDB28853,C11H14N2O4,238.095356946,M+Na,+,261.084575,0.011675
261.0729,HMDB29451,C11H14N2O4,238.095356946,M+Na,+,261.084575,0.011675
261.0729,HMDB40988,C11H14N2O4,238.095356946,M+Na,+,261.084575,0.011675
261.0729,HMDB15084,C11H14N2O4,238.095356946,M+Na,+,261.084575,0.011675
261.0729,HMDB32102,C13H12N2O4,260.079706882,M+H,+,261.086983,0.014083
261.0729,HMDB61246,C13H12N2O4,260.079706882,M+H,+,261.086983,0.014083
261.0729,HMDB15008,C14H12O3S,260.05071494,M+H,+,261.057991,0.014909
261.0729,HMDB15538,C14H12O3S,260.05071494,M+H,+,261.057991,0.014909
261.0729,HMDB40286,C16H14O2,238.099379692,M+Na,+,261.088598,0.015698
261.0729,HMDB32585,C16H14O2,238.099379692,M+Na,+,261.088598,0.015698
261.0729,HMDB29700,C16H14O2,238.099379692,M+Na,+,261.088598,0.015698
261.0729,HMDB60920,C13H18O3,222.125594442,M+K,+,261.088752,0.015852
261.0729,HMDB60921,C13H18O3,222.125594442,M+K,+,261.088752,0.015852
261.0729,HMDB61943,C13H18O3,222.125594442,M+K,+,261.088752,0.015852
261.0729,HMDB32121,C13H18O3,222.125594442,M+K,+,261.088752,0.015852
261.0729,HMDB38894,C13H18O3,222.125594442,M+K,+,261.088752,0.015852
261.0729,HMDB36819,C13H18O3,222.125594442,M+K,+,261.088752,0.015852
261.0729,HMDB60565,C13H18O3,222.125594442,M+K,+,261.088752,0.015852
261.0729,HMDB60917,C15H13FO3,260.084872487,M+H,+,261.092148,0.019248
261.0729,HMDB30725,C12H14O4,222.089208936,M+K,+,261.052367,0.020533
261.0729,HMDB13247,C12H14O4,222.089208936,M+K,+,261.052367,0.020533
261.0729,HMDB29470,C12H14O4,222.089208936,M+K,+,261.052367,0.020533
261.0729,HMDB29226,C12H14O4,222.089208936,M+K,+,261.052367,0.020533
261.0729,HMDB37130,C12H14O4,222.089208936,M+K,+,261.052367,0.020533
261.0729,HMDB38563,C12H14O4,222.089208936,M+K,+,261.052367,0.020533
261.0729,HMDB41379,C12H14O4,222.089208936,M+K,+,261.052367,0.020533
261.0729,HMDB02056,C12H14O4,222.089208936,M+K,+,261.052367,0.020533
261.0729,HMDB37681,C12H14O4,222.089208936,M+K,+,261.052367,0.020533
261.0729,HMDB34056,C12H14O4,222.089208936,M+K,+,261.052367,0.020533
261.0729,HMDB33776,C12H14O4,222.089208936,M+K,+,261.052367,0.020533
261.0729,HMDB31668,C12H14O4,222.089208936,M+K,+,261.052367,0.020533
261.0729,HMDB31816,C15H10O3,238.062994186,M+Na,+,261.052212,0.020688
261.0729,HMDB02399,C7H14N2O5S,238.062342258,M+Na,+,261.05156,0.02134
261.0729,HMDB33065,C9H18O7,238.10525293,M+Na,+,261.094471,0.021571
261.0729,HMDB28730,C9H14N3O6,260.088260195,M+H,+,261.095536,0.022636
261.0729,HMDB28814,C9H14N3O6,260.088260195,M+H,+,261.095536,0.022636
261.0729,HMDB32924,C11H16O7,260.089602866,M+H,+,261.096879,0.023979
239.1756,HMDB36578,C16H24,216.187800768,M+Na,+,239.177019,0.001419
239.1756,HMDB13316,C13H28O,200.214015518,M+K,+,239.177174,0.001574
239.1756,HMDB13239,C12H26NO2,216.196354081,M+Na,+,239.185572,0.009972
239.1756,HMDB38256,C14H22O3,238.15689457,M+H,+,239.164171,0.011429
239.1756,HMDB40169,C12H24O3,216.172544634,M+Na,+,239.161763,0.013837
239.1756,HMDB10728,C12H24O3,216.172544634,M+Na,+,239.161763,0.013837
239.1756,HMDB00387,C12H24O3,216.172544634,M+Na,+,239.161763,0.013837
239.1756,HMDB02059,C12H24O3,216.172544634,M+Na,+,239.161763,0.013837
239.1756,HMDB62032,C12H24O3,216.172544633,M+Na,+,239.161763,0.013837
239.1756,HMDB32550,C13H28O2,216.20893014,M+Na,+,239.198148,0.022548
239.1756,HMDB32154,C13H28O2,216.20893014,M+Na,+,239.198148,0.022548
266.1877,HMDB15520,C15H23NO3,265.167793607,M+H,+,266.17507,0.01263
266.1877,HMDB61122,C15H23NO3,265.167793607,M+H,+,266.17507,0.01263
266.1877,HMDB13286,C13H25NO3,243.183443671,M+Na,+,266.172662,0.015038
266.1877,HMDB14514,C17H19N3,265.157897623,M+H,+,266.165174,0.022526
266.1877,HMDB15689,C17H19N3,265.157897623,M+H,+,266.165174,0.022526
331.2267,HMDB60908,C21H30O3,330.219494826,M+H,+,331.226771,0.000071
331.2267,HMDB60909,C21H30O3,330.219494826,M+H,+,331.226771,0.000071
331.2267,HMDB60906,C21H30O3,330.219494826,M+H,+,331.226771,0.000071
331.2267,HMDB33126,C21H30O3,330.219494826,M+H,+,331.226771,0.000071
331.2267,HMDB60910,C21H30O3,330.219494826,M+H,+,331.226771,0.000071
331.2267,HMDB60911,C21H30O3,330.219494826,M+H,+,331.226771,0.000071
331.2267,HMDB00920,C21H30O3,330.219494826,M+H,+,331.226771,0.000071
331.2267,HMDB40928,C21H30O3,330.219494826,M+H,+,331.226771,0.000071
331.2267,HMDB60912,C21H30O3,330.219494826,M+H,+,331.226771,0.000071
331.2267,HMDB41585,C21H30O3,330.219494826,M+H,+,331.226771,0.000071
331.2267,HMDB60973,C21H30O3,330.219494826,M+H,+,331.226771,0.000071
331.2267,HMDB61004,C21H30O3,330.219494826,M+H,+,331.226771,0.000071
331.2267,HMDB00016,C21H30O3,330.219494826,M+H,+,331.226771,0.000071
331.2267,HMDB34632,C21H30O3,330.219494826,M+H,+,331.226771,0.000071
331.2267,HMDB00374,C21H30O3,330.219494826,M+H,+,331.226771,0.000071
331.2267,HMDB31091,C19H32O3,308.23514489,M+Na,+,331.224363,0.002337
331.2267,HMDB61646,C19H32O3,308.23514489,M+Na,+,331.224363,0.002337
331.2267,HMDB31379,C19H32O3,308.23514489,M+Na,+,331.224363,0.002337
331.2267,HMDB30960,C19H32O3,308.23514489,M+Na,+,331.224363,0.002337
331.2267,HMDB28703,C12H26N8O3,330.212786738,M+H,+,331.220063,0.006637
331.2267,HMDB32147,C20H36O,292.276615774,M+K,+,331.239774,0.013074
331.2267,HMDB37162,C15H32O6,308.219888756,M+Na,+,331.209107,0.017593
331.2267,HMDB04710,C18H34O5,330.240624198,M+H,+,331.2479,0.0212
331.2267,HMDB38555,C18H34O5,330.240624198,M+H,+,331.2479,0.0212
331.2267,HMDB30936,C18H34O5,330.240624198,M+H,+,331.2479,0.0212
331.2267,HMDB04708,C18H34O5,330.240624198,M+H,+,331.2479,0.0212
331.2267,HMDB00412,C19H32O2,292.240230268,M+K,+,331.203388,0.023312
331.2267,HMDB00369,C19H32O2,292.240230268,M+K,+,331.203388,0.023312
331.2267,HMDB00383,C19H32O2,292.240230268,M+K,+,331.203388,0.023312
331.2267,HMDB00458,C19H32O2,292.240230268,M+K,+,331.203388,0.023312
331.2267,HMDB00495,C19H32O2,292.240230268,M+K,+,331.203388,0.023312
331.2267,HMDB00551,C19H32O2,292.240230268,M+K,+,331.203388,0.023312
331.2267,HMDB00554,C19H32O2,292.240230268,M+K,+,331.203388,0.023312
331.2267,HMDB60437,C19H32O2,292.240230268,M+K,+,331.203388,0.023312
331.2267,HMDB00493,C19H32O2,292.240230268,M+K,+,331.203388,0.023312
331.2267,HMDB15029,C17H28N2O3,308.209992772,M+Na,+,331.199211,0.027489
303.246,HMDB11561,C17H34O4,302.245709576,M+H,+,303.252986,0.006986
303.246,HMDB11530,C17H34O4,302.245709576,M+H,+,303.252986,0.006986
303.246,HMDB01999,C20H30O2,302.224580204,M+H,+,303.231856,0.014144
303.246,HMDB35692,C20H30O2,302.224580204,M+H,+,303.231856,0.014144
303.246,HMDB36811,C20H30O2,302.224580204,M+H,+,303.231856,0.014144
303.246,HMDB38172,C20H30O2,302.224580204,M+H,+,303.231856,0.014144
303.246,HMDB15655,C20H30O2,302.224580204,M+H,+,303.231856,0.014144
303.246,HMDB03598,C20H30O2,302.224580204,M+H,+,303.231856,0.014144
303.246,HMDB36709,C20H30O2,302.224580204,M+H,+,303.231856,0.014144
303.246,HMDB36703,C20H30O2,302.224580204,M+H,+,303.231856,0.014144
303.246,HMDB39486,C20H30O2,302.224580204,M+H,+,303.231856,0.014144
303.246,HMDB36775,C20H30O2,302.224580204,M+H,+,303.231856,0.014144
303.246,HMDB38687,C20H30O2,302.224580204,M+H,+,303.231856,0.014144
303.246,HMDB36826,C20H30O2,302.224580204,M+H,+,303.231856,0.014144
303.246,HMDB36805,C20H30O2,302.224580204,M+H,+,303.231856,0.014144
303.246,HMDB41928,C20H30O2,302.224580204,M+H,+,303.231856,0.014144
303.246,HMDB05047,C18H32O2,280.240230268,M+Na,+,303.229448,0.016552
303.246,HMDB29800,C18H32O2,280.240230268,M+Na,+,303.229448,0.016552
303.246,HMDB06270,C18H32O2,280.240230268,M+Na,+,303.229448,0.016552
303.246,HMDB05048,C18H32O2,280.240230268,M+Na,+,303.229448,0.016552
303.246,HMDB30430,C18H32O2,280.240230268,M+Na,+,303.229448,0.016552
303.246,HMDB31051,C18H32O2,280.240230268,M+Na,+,303.229448,0.016552
303.246,HMDB03797,C18H32O2,280.240230268,M+Na,+,303.229448,0.016552
303.246,HMDB00673,C18H32O2,280.240230268,M+Na,+,303.229448,0.016552
303.246,HMDB31097,C18H32O2,280.240230268,M+Na,+,303.229448,0.016552
303.246,HMDB34496,C19H36O,280.276615774,M+Na,+,303.265834,0.019834
303.246,HMDB30482,C21H34O,302.26096571,M+H,+,303.268242,0.022242
303.246,HMDB15216,C17H26N4O,302.210661474,M+H,+,303.217937,0.028063
303.246,HMDB37831,C16H30O5,302.20932407,M+H,+,303.2166,0.0294
303.246,HMDB37830,C16H30O5,302.20932407,M+H,+,303.2166,0.0294
288.3056,HMDB39491,C15H37N5,287.304896209,M+H,+,288.312172,0.006572
288.3056,HMDB61967,C19H37,265.289526191,M+Na,+,288.278744,0.026856
332.3105,HMDB32740,C20H39NO,309.303164875,M+Na,+,332.292383,0.018117
329.2599,HMDB03116,C21H32N2O,328.251463656,M+H,+,329.25874,0.00116
329.2599,HMDB31043,C19H36O4,328.26135964,M+H,+,329.268636,0.008736
329.2599,HMDB31045,C19H36O4,328.26135964,M+H,+,329.268636,0.008736
329.2599,HMDB31044,C19H36O4,328.26135964,M+H,+,329.268636,0.008736
329.2599,HMDB11565,C19H36O4,328.26135964,M+H,+,329.268636,0.008736
329.2599,HMDB11534,C19H36O4,328.26135964,M+H,+,329.268636,0.008736
329.2599,HMDB02183,C22H32O2,328.240230268,M+H,+,329.247506,0.012394
329.2599,HMDB30446,C22H32O2,328.240230268,M+H,+,329.247506,0.012394
329.2599,HMDB35185,C22H32O2,328.240230268,M+H,+,329.247506,0.012394
329.2599,HMDB30053,C22H32O2,328.240230268,M+H,+,329.247506,0.012394
329.2599,HMDB38908,C22H32O2,328.240230268,M+H,+,329.247506,0.012394
329.2599,HMDB60039,C20H34O2,306.255880332,M+Na,+,329.245098,0.014802
329.2599,HMDB36835,C20H34O2,306.255880332,M+Na,+,329.245098,0.014802
329.2599,HMDB31058,C20H34O2,306.255880332,M+Na,+,329.245098,0.014802
329.2599,HMDB10378,C20H34O2,306.255880332,M+Na,+,329.245098,0.014802
329.2599,HMDB02925,C20H34O2,306.255880332,M+Na,+,329.245098,0.014802
329.2599,HMDB33608,C21H38O,306.292265838,M+Na,+,329.281484,0.021584
329.2599,HMDB35919,C18H32O5,328.224974134,M+H,+,329.23225,0.02765
329.2599,HMDB61377,C18H32O5,328.224974134,M+H,+,329.23225,0.02765
329.2599,HMDB40611,C18H32O5,328.224974134,M+H,+,329.23225,0.02765
329.2599,HMDB38483,C18H32O5,328.224974134,M+H,+,329.23225,0.02765
351.3243,HMDB41077,C21H44O2,328.334130652,M+Na,+,351.323349,0.000951
351.3243,HMDB31288,C21H44O2,328.334130652,M+Na,+,351.323349,0.000951
351.3243,HMDB62116,C21H44O,312.33921603,M+K,+,351.302374,0.021926
351.3243,HMDB31126,C22H38O3,350.282095082,M+H,+,351.289371,0.034929
362.3511,HMDB30385,C24H43NO,361.334465003,M+H,+,362.341741,0.009359
362.3511,HMDB32032,C24H43NO,361.334465003,M+H,+,362.341741,0.009359
362.3511,HMDB00583,C22H45NO,339.350115067,M+Na,+,362.339333,0.011767
376.3284,HMDB13626,C24H41NO2,375.313729561,M+H,+,376.321006,0.007394
376.3284,HMDB32001,C25H45NO,375.350115067,M+H,+,376.357391,0.028991
376.3284,HMDB32031,C25H45NO,375.350115067,M+H,+,376.357391,0.028991
413.2888,HMDB31677,C25H42O2,374.318480588,M+K,+,413.281639,0.007161
413.2888,HMDB39866,C25H42O2,374.318480588,M+K,+,413.281639,0.007161
413.2888,HMDB39865,C25H42O2,374.318480588,M+K,+,413.281639,0.007161
413.2888,HMDB15567,C27H40O3,412.297745146,M+H,+,413.305021,0.016221
413.2888,HMDB40749,C27H40O3,412.297745146,M+H,+,413.305021,0.016221
413.2888,HMDB36849,C27H40O3,412.297745146,M+H,+,413.305021,0.016221
413.2888,HMDB39022,C27H40O3,412.297745146,M+H,+,413.305021,0.016221
413.2888,HMDB36848,C27H40O3,412.297745146,M+H,+,413.305021,0.016221
413.2888,HMDB40765,C27H40O3,412.297745146,M+H,+,413.305021,0.016221
413.2888,HMDB30057,C26H36O4,412.26135964,M+H,+,413.268636,0.020164
413.2888,HMDB00328,C24H38O4,390.277009704,M+Na,+,413.266228,0.022572
413.2888,HMDB00460,C24H38O4,390.277009704,M+Na,+,413.266228,0.022572
413.2888,HMDB00467,C24H38O4,390.277009704,M+Na,+,413.266228,0.022572
413.2888,HMDB00503,C24H38O4,390.277009704,M+Na,+,413.266228,0.022572
413.2888,HMDB41454,C24H38O4,390.277009704,M+Na,+,413.266228,0.022572
413.2888,HMDB12866,C24H38O4,390.277009704,M+Na,+,413.266228,0.022572
413.2888,HMDB03752,C18H39NO7P,412.246414119,M+H,+,413.25369,0.03511
