query_mass,compound_id,formula,compound_mass,adduct,adduct_type,adduct_mass,delta
140.0552,HMDB01382,C5H11NO2,117.078978601,M+Na,+,140.068197,0.012997
140.0552,HMDB00043,C5H11NO2,117.078978601,M+Na,+,140.068197,0.012997
140.0552,HMDB13716,C5H11NO2,117.078978601,M+Na,+,140.068197,0.012997
140.0552,HMDB62141,C5H11NO2,117.078978601,M+Na,+,140.068197,0.012997
140.0552,HMDB61966,C5H11NO2,117.078978598,M+Na,+,140.068197,0.012997
140.0552,HMDB15550,C5H11NO2,117.078978601,M+Na,+,140.068197,0.012997
135.0761,HMDB12251,C4H10N2O3,134.069142196,M+H,+,135.076418,0.000318
135.0761,HMDB31483,C7H12O,112.088815006,M+Na,+,135.078033,0.001933
135.0761,HMDB31550,C7H12O,112.088815006,M+Na,+,135.078033,0.001933
135.0761,HMDB61957,C7H12O,112.088815006,M+Na,+,135.078033,0.001933
135.0761,HMDB61994,C7H12O,112.088815006,M+Na,+,135.078033,0.001933
135.0761,HMDB62028,C7H12O,112.088815006,M+Na,+,135.078033,0.001933
135.0761,HMDB32301,C7H12O,112.088815006,M+Na,+,135.078033,0.001933
135.0761,HMDB31551,C7H12O,112.088815006,M+Na,+,135.078033,0.001933
135.0761,HMDB61985,C7H12O,112.088815006,M+Na,+,135.078033,0.001933
135.0761,HMDB31488,C7H12O,112.088815006,M+Na,+,135.078033,0.001933
135.0761,HMDB31486,C7H12O,112.088815006,M+Na,+,135.078033,0.001933
135.0761,HMDB31540,C7H12O,112.088815006,M+Na,+,135.078033,0.001933
135.0761,HMDB33667,C7H12O,112.088815006,M+Na,+,135.078033,0.001933
135.0761,HMDB40339,C7H12O,112.088815006,M+Na,+,135.078033,0.001933
135.0761,HMDB33827,C7H12O,112.088815006,M+Na,+,135.078033,0.001933
135.0761,HMDB31539,C7H12O,112.088815006,M+Na,+,135.078033,0.001933
135.0761,HMDB31487,C7H12O,112.088815006,M+Na,+,135.078033,0.001933
135.0761,HMDB34372,C7H12O,112.088815006,M+Na,+,135.078033,0.001933
135.0761,HMDB32623,C9H10O,134.073164942,M+H,+,135.080441,0.004341
135.0761,HMDB61984,C9H10O,134.073164942,M+H,+,135.080441,0.004341
135.0761,HMDB61970,C9H10O,134.073164942,M+H,+,135.080441,0.004341
135.0761,HMDB61961,C9H10O,134.073164942,M+H,+,135.080441,0.004341
135.0761,HMDB62048,C9H10O,134.073164942,M+H,+,135.080441,0.004341
135.0761,HMDB30839,C9H10O,134.073164942,M+H,+,135.080441,0.004341
135.0761,HMDB32608,C9H10O,134.073164942,M+H,+,135.080441,0.004341
135.0761,HMDB32142,C9H10O,134.073164942,M+H,+,135.080441,0.004341
135.0761,HMDB34563,C9H10O,134.073164942,M+H,+,135.080441,0.004341
135.0761,HMDB29698,C9H10O,134.073164942,M+H,+,135.080441,0.004341
135.0761,HMDB33716,C9H10O,134.073164942,M+H,+,135.080441,0.004341
135.0761,HMDB32024,C9H10O,134.073164942,M+H,+,135.080441,0.004341
135.0761,HMDB36441,C9H10O,134.073164942,M+H,+,135.080441,0.004341
135.0761,HMDB59601,C9H10O,134.073164942,M+H,+,135.080441,0.004341
135.0761,HMDB29697,C9H10O,134.073164942,M+H,+,135.080441,0.004341
135.0761,HMDB29639,C9H10O,134.073164942,M+H,+,135.080441,0.004341
135.0761,HMDB34107,C9H10O,134.073164942,M+H,+,135.080441,0.004341
135.0761,HMDB59895,C9H10O,134.073164942,M+H,+,135.080441,0.004341
135.0761,HMDB31626,C9H10O,134.073164942,M+H,+,135.080441,0.004341
135.0761,HMDB36194,C6H14OS,134.07653576,M+H,+,135.083812,0.007712
135.0761,HMDB40152,C6H14OS,134.07653576,M+H,+,135.083812,0.007712
135.0761,HMDB34878,C6H14OS,134.07653576,M+H,+,135.083812,0.007712
135.0761,HMDB32375,C6H14OS,134.07653576,M+H,+,135.083812,0.007712
135.0761,HMDB32374,C6H14OS,134.07653576,M+H,+,135.083812,0.007712
135.0761,HMDB32277,C6H14OS,134.07653576,M+H,+,135.083812,0.007712
135.0761,HMDB01441,C6H6N4,134.059246212,M+H,+,135.066522,0.009578
135.0761,HMDB00421,C5H10O4,134.057908808,M+H,+,135.065185,0.010915
135.0761,HMDB01292,C5H10O4,134.057908808,M+H,+,135.065185,0.010915
135.0761,HMDB12141,C5H10O4,134.057908808,M+H,+,135.065185,0.010915
135.0761,HMDB03224,C5H10O4,134.057908808,M+H,+,135.065185,0.010915
135.0761,HMDB12485,C5H10O4,134.057908808,M+H,+,135.065185,0.010915
135.0761,HMDB29576,C5H10O4,134.057908808,M+H,+,135.065185,0.010915
136.079,HMDB40008,C8H9NO,135.068413915,M+H,+,136.07569,0.00331
136.079,HMDB62068,C8H9NO,135.068413914,M+H,+,136.07569,0.00331
136.079,HMDB40013,C8H9NO,135.068413915,M+H,+,136.07569,0.00331
136.079,HMDB32630,C8H9NO,135.068413915,M+H,+,136.07569,0.00331
136.079,HMDB01250,C8H9NO,135.068413915,M+H,+,136.07569,0.00331
136.079,HMDB10715,C8H9NO,135.068413915,M+H,+,136.07569,0.00331
136.079,HMDB37071,C8H9NO,135.068413915,M+H,+,136.07569,0.00331
136.079,HMDB40223,C8H9NO,135.068413915,M+H,+,136.07569,0.00331
136.079,HMDB40222,C8H9NO,135.068413915,M+H,+,136.07569,0.00331
136.079,HMDB40224,C8H9NO,135.068413915,M+H,+,136.07569,0.00331
136.079,HMDB37072,C8H9NO,135.068413915,M+H,+,136.07569,0.00331
136.079,HMDB32628,C8H9NO,135.068413915,M+H,+,136.07569,0.00331
136.079,HMDB31702,C6H11NO,113.084063979,M+Na,+,136.073282,0.005718
136.079,HMDB31199,C6H11NO,113.084063979,M+Na,+,136.073282,0.005718
136.079,HMDB37293,C6H11NO,113.084063979,M+Na,+,136.073282,0.005718
141.0742,HMDB40236,C8H12S,140.065971074,M+H,+,141.073247,0.000953
141.0742,HMDB59606,C5H12NO2,118.086803633,M+Na,+,141.076022,0.001822
141.0742,HMDB39806,C6H14S,118.081621138,M+Na,+,141.070839,0.003361
141.0742,HMDB29579,C6H14S,118.081621138,M+Na,+,141.070839,0.003361
141.0742,HMDB31431,C6H14S,118.081621138,M+Na,+,141.070839,0.003361
141.0742,HMDB32948,C11H8,140.062600256,M+H,+,141.069876,0.004324
141.0742,HMDB02322,C5H14N2,102.115698458,M+K,+,141.078856,0.004656
141.0742,HMDB03661,C5H14N2,102.115698458,M+K,+,141.078856,0.004656
141.0742,HMDB31326,C6H14O,102.10446507,M+K,+,141.067623,0.006577
141.0742,HMDB12971,C6H14O,102.10446507,M+K,+,141.067623,0.006577
141.0742,HMDB33676,C6H14O,102.10446507,M+K,+,141.067623,0.006577
141.0742,HMDB31493,C6H14O,102.10446507,M+K,+,141.067623,0.006577
141.0742,HMDB59889,C6H14O,102.10446507,M+K,+,141.067623,0.006577
141.0742,HMDB61886,C6H14O,102.10446507,M+K,+,141.067623,0.006577
141.0742,HMDB59899,C9H10,118.07825032,M+Na,+,141.067468,0.006732
141.0742,HMDB62099,C9H10,118.078250322,M+Na,+,141.067468,0.006732
141.0742,HMDB59837,C9H10,118.07825032,M+Na,+,141.067468,0.006732
141.0742,HMDB02271,C6H8N2O2,140.05857751,M+H,+,141.065854,0.008346
141.0742,HMDB04988,C6H8N2O2,140.05857751,M+H,+,141.065854,0.008346
141.0742,HMDB02144,C6H8N2O2,140.05857751,M+H,+,141.065854,0.008346
141.0742,HMDB02820,C6H8N2O2,140.05857751,M+H,+,141.065854,0.008346
141.0742,HMDB06284,C4H10N2O2,118.074227574,M+Na,+,141.063446,0.010754
141.0742,HMDB02362,C4H10N2O2,118.074227574,M+Na,+,141.063446,0.010754
174.979,HMDB60455,C6H3ClO4,173.971986291,M+H,+,174.979262,0.000262
174.979,HMDB59664,C4H8O2S2,151.99657088,M+Na,+,174.985789,0.006789
174.979,HMDB33670,C4H8O2S2,151.99657088,M+Na,+,174.985789,0.006789
174.979,HMDB35716,C4H8O2S2,151.99657088,M+Na,+,174.985789,0.006789
174.979,HMDB34416,C4H8S3,151.978812326,M+Na,+,174.96803,0.01097
174.979,HMDB37290,C4H8S3,151.978812326,M+Na,+,174.96803,0.01097
174.979,HMDB31470,C4H8S3,151.978812326,M+Na,+,174.96803,0.01097
174.979,HMDB02332,C3H4O5S,151.977943928,M+Na,+,174.967162,0.011838
174.979,HMDB32745,C4H8OS2,136.001656258,M+K,+,174.964814,0.014186
174.979,HMDB32744,C4H8OS2,136.001656258,M+K,+,174.964814,0.014186
174.979,HMDB32747,C4H8OS2,136.001656258,M+K,+,174.964814,0.014186
174.979,HMDB32746,C4H8OS2,136.001656258,M+K,+,174.964814,0.014186
167.1035,HMDB29862,C6H10N6,166.09669435,M+H,+,167.10397,0.00047
167.1035,HMDB39217,C8H16O2,144.115029756,M+Na,+,167.104248,0.000748
167.1035,HMDB39620,C8H16O2,144.115029756,M+Na,+,167.104248,0.000748
167.1035,HMDB40298,C8H16O2,144.115029756,M+Na,+,167.104248,0.000748
167.1035,HMDB40252,C8H16O2,144.115029756,M+Na,+,167.104248,0.000748
167.1035,HMDB32047,C8H16O2,144.115029756,M+Na,+,167.104248,0.000748
167.1035,HMDB32203,C8H16O2,144.115029756,M+Na,+,167.104248,0.000748
167.1035,HMDB31638,C8H16O2,144.115029756,M+Na,+,167.104248,0.000748
167.1035,HMDB32046,C8H16O2,144.115029756,M+Na,+,167.104248,0.000748
167.1035,HMDB40296,C8H16O2,144.115029756,M+Na,+,167.104248,0.000748
167.1035,HMDB31230,C8H16O2,144.115029756,M+Na,+,167.104248,0.000748
167.1035,HMDB31596,C8H16O2,144.115029756,M+Na,+,167.104248,0.000748
167.1035,HMDB31587,C8H16O2,144.115029756,M+Na,+,167.104248,0.000748
167.1035,HMDB31588,C8H16O2,144.115029756,M+Na,+,167.104248,0.000748
167.1035,HMDB34234,C8H16O2,144.115029756,M+Na,+,167.104248,0.000748
167.1035,HMDB31579,C8H16O2,144.115029756,M+Na,+,167.104248,0.000748
167.1035,HMDB62151,C8H16O2,144.115029755,M+Na,+,167.104248,0.000748
167.1035,HMDB61998,C8H16O2,144.115029755,M+Na,+,167.104248,0.000748
167.1035,HMDB61931,C8H16O2,144.115029756,M+Na,+,167.104248,0.000748
167.1035,HMDB32272,C8H16O2,144.115029756,M+Na,+,167.104248,0.000748
167.1035,HMDB32225,C8H16O2,144.115029756,M+Na,+,167.104248,0.000748
167.1035,HMDB32335,C8H16O2,144.115029756,M+Na,+,167.104248,0.000748
167.1035,HMDB32551,C8H16O2,144.115029756,M+Na,+,167.104248,0.000748
167.1035,HMDB31703,C8H16O2,144.115029756,M+Na,+,167.104248,0.000748
167.1035,HMDB34161,C8H16O2,144.115029756,M+Na,+,167.104248,0.000748
167.1035,HMDB30368,C8H16O2,144.115029756,M+Na,+,167.104248,0.000748
167.1035,HMDB35457,C8H16O2,144.115029756,M+Na,+,167.104248,0.000748
167.1035,HMDB36165,C8H16O2,144.115029756,M+Na,+,167.104248,0.000748
167.1035,HMDB00482,C8H16O2,144.115029756,M+Na,+,167.104248,0.000748
167.1035,HMDB34164,C8H16O2,144.115029756,M+Na,+,167.104248,0.000748
167.1035,HMDB31290,C8H16O2,144.115029756,M+Na,+,167.104248,0.000748
167.1035,HMDB40251,C8H16O2,144.115029756,M+Na,+,167.104248,0.000748
167.1035,HMDB40209,C8H16O2,144.115029756,M+Na,+,167.104248,0.000748
167.1035,HMDB29980,C8H16O2,144.115029756,M+Na,+,167.104248,0.000748
167.1035,HMDB01877,C8H16O2,144.115029756,M+Na,+,167.104248,0.000748
167.1035,HMDB34459,C8H16O2,144.115029756,M+Na,+,167.104248,0.000748
167.1035,HMDB31478,C8H16O2,144.115029756,M+Na,+,167.104248,0.000748
167.1035,HMDB04586,C10H14O2,166.099379691,M+H,+,167.106656,0.003156
167.1035,HMDB36879,C10H14O2,166.099379692,M+H,+,167.106656,0.003156
167.1035,HMDB35063,C10H14O2,166.099379692,M+H,+,167.106656,0.003156
167.1035,HMDB35328,C10H14O2,166.099379692,M+H,+,167.106656,0.003156
167.1035,HMDB36878,C10H14O2,166.099379692,M+H,+,167.106656,0.003156
167.1035,HMDB32615,C10H14O2,166.099379692,M+H,+,167.106656,0.003156
167.1035,HMDB37044,C10H14O2,166.099379692,M+H,+,167.106656,0.003156
167.1035,HMDB32135,C10H14O2,166.099379692,M+H,+,167.106656,0.003156
167.1035,HMDB37012,C10H14O2,166.099379692,M+H,+,167.106656,0.003156
167.1035,HMDB40176,C10H14O2,166.099379692,M+H,+,167.106656,0.003156
167.1035,HMDB32462,C10H14O2,166.099379692,M+H,+,167.106656,0.003156
167.1035,HMDB35235,C10H14O2,166.099379692,M+H,+,167.106656,0.003156
167.1035,HMDB36084,C10H14O2,166.099379692,M+H,+,167.106656,0.003156
167.1035,HMDB36042,C10H14O2,166.099379692,M+H,+,167.106656,0.003156
167.1035,HMDB34922,C10H14O2,166.099379692,M+H,+,167.106656,0.003156
167.1035,HMDB39382,C10H14O2,166.099379692,M+H,+,167.106656,0.003156
167.1035,HMDB41000,C10H14O2,166.099379692,M+H,+,167.106656,0.003156
167.1035,HMDB32062,C10H14O2,166.099379692,M+H,+,167.106656,0.003156
167.1035,HMDB37011,C10H14O2,166.099379692,M+H,+,167.106656,0.003156
167.1035,HMDB31085,C10H14O2,166.099379692,M+H,+,167.106656,0.003156
167.1035,HMDB29691,C10H14O2,166.099379692,M+H,+,167.106656,0.003156
167.1035,HMDB12135,C7H16N2O,144.126263144,M+Na,+,167.115481,0.011981
167.1035,HMDB02284,C7H16N2O,144.126263144,M+Na,+,167.115481,0.011981
167.1035,HMDB41500,C6H14O5,166.084123558,M+H,+,167.0914,0.0121
167.1035,HMDB32933,C9H14N2O,166.11061308,M+H,+,167.117889,0.014389
167.1035,HMDB29742,C9H14N2O,166.11061308,M+H,+,167.117889,0.014389
167.1035,HMDB31860,C9H14N2O,166.11061308,M+H,+,167.117889,0.014389
167.1035,HMDB38183,C10H14S,166.081621138,M+H,+,167.088897,0.014603
167.1035,HMDB30302,C9H20,128.15650064,M+K,+,167.119659,0.016159
167.1035,HMDB62061,C9H20,128.156500644,M+K,+,167.119659,0.016159
167.1035,HMDB30301,C9H20,128.15650064,M+K,+,167.119659,0.016159
167.1035,HMDB31556,C9H20,128.15650064,M+K,+,167.119659,0.016159
167.1035,HMDB62017,C9H20,128.156500644,M+K,+,167.119659,0.016159
167.1035,HMDB29595,C9H20,128.15650064,M+K,+,167.119659,0.016159
167.1035,HMDB62013,C9H20,128.156500644,M+K,+,167.119659,0.016159
167.1035,HMDB31416,C9H20,128.15650064,M+K,+,167.119659,0.016159
135.0107,HMDB32994,C5H4O3,112.016043994,M+Na,+,135.005262,0.005438
135.0107,HMDB39437,C5H4O3,112.016043994,M+Na,+,135.005262,0.005438
135.0107,HMDB00617,C5H4O3,112.016043994,M+Na,+,135.005262,0.005438
135.0107,HMDB00444,C5H4O3,112.016043994,M+Na,+,135.005262,0.005438
135.0107,HMDB60760,C4H4N2O2,112.027277382,M+Na,+,135.016495,0.005795
135.0107,HMDB00300,C4H4N2O2,112.027277382,M+Na,+,135.016495,0.005795
135.0107,HMDB35592,CH8N2O3,96.053492132,M+K,+,135.01665,0.00595
135.0107,HMDB40587,C6H8O,96.057514878,M+K,+,135.020673,0.009973
135.0107,HMDB40588,C6H8O,96.057514878,M+K,+,135.020673,0.009973
135.0107,HMDB32965,C6H8O,96.057514878,M+K,+,135.020673,0.009973
135.0107,HMDB33182,C6H8O,96.057514878,M+K,+,135.020673,0.009973
135.0107,HMDB31546,C6H8O,96.057514878,M+K,+,135.020673,0.009973
135.0107,HMDB31545,C6H8O,96.057514878,M+K,+,135.020673,0.009973
135.0107,HMDB34729,C6H8O,96.057514878,M+K,+,135.020673,0.009973
135.0107,HMDB35385,C6H8S,112.034670946,M+Na,+,135.023889,0.013189
135.0107,HMDB32980,C6H8S,112.034670946,M+Na,+,135.023889,0.013189
135.0107,HMDB35384,C6H8S,112.034670946,M+Na,+,135.023889,0.013189
135.0107,HMDB32979,C6H8S,112.034670946,M+Na,+,135.023889,0.013189
135.0107,HMDB32978,C6H8S,112.034670946,M+Na,+,135.023889,0.013189
135.0107,HMDB32977,C6H8S,112.034670946,M+Na,+,135.023889,0.013189
180.1359,HMDB41932,C11H17NO,179.131014171,M+H,+,180.13829,0.00239
180.1359,HMDB39684,C11H17NO,179.131014171,M+H,+,180.13829,0.00239
180.1359,HMDB39683,C11H17NO,179.131014171,M+H,+,180.13829,0.00239
180.1359,HMDB39686,C11H17NO,179.131014171,M+H,+,180.13829,0.00239
180.1359,HMDB41930,C11H17NO,179.131014171,M+H,+,180.13829,0.00239
180.1359,HMDB39677,C11H17NO,179.131014171,M+H,+,180.13829,0.00239
180.1359,HMDB39675,C11H17NO,179.131014171,M+H,+,180.13829,0.00239
180.1359,HMDB14523,C11H17NO,179.131014171,M+H,+,180.13829,0.00239
180.1359,HMDB39676,C11H17NO,179.131014171,M+H,+,180.13829,0.00239
191.0512,HMDB12710,C7H10O6,190.047738052,M+H,+,191.055014,0.003814
191.0512,HMDB59927,C7H10O6,190.047738052,M+H,+,191.055014,0.003814
191.0512,HMDB59853,C9H12O2,152.083729628,M+K,+,191.046888,0.004312
191.0512,HMDB32599,C9H12O2,152.083729628,M+K,+,191.046888,0.004312
191.0512,HMDB32132,C9H12O2,152.083729628,M+K,+,191.046888,0.004312
191.0512,HMDB40175,C9H12O2,152.083729628,M+K,+,191.046888,0.004312
191.0512,HMDB39956,C9H12O2,152.083729628,M+K,+,191.046888,0.004312
191.0512,HMDB36169,C9H12O2,152.083729628,M+K,+,191.046888,0.004312
191.0512,HMDB40449,C9H12O2,152.083729628,M+K,+,191.046888,0.004312
191.0512,HMDB41326,C9H12O2,152.083729628,M+K,+,191.046888,0.004312
191.0512,HMDB41804,C9H12O2,152.083729628,M+K,+,191.046888,0.004312
191.0512,HMDB36227,C9H12O2,152.083729628,M+K,+,191.046888,0.004312
191.0512,HMDB39801,C9H12O2,152.083729628,M+K,+,191.046888,0.004312
191.0512,HMDB40216,C9H12O2,152.083729628,M+K,+,191.046888,0.004312
191.0512,HMDB32867,C12H8O,168.057514878,M+Na,+,191.046733,0.004467
191.0512,HMDB37815,C8H14OS2,190.04860645,M+H,+,191.055882,0.004682
191.0512,HMDB15491,C9H6N2O3,190.037842068,M+H,+,191.045118,0.006082
191.0512,HMDB12897,C11H8N2,168.068748266,M+Na,+,191.057966,0.006766
191.0512,HMDB40052,C8H12N2O,152.094963016,M+K,+,191.058121,0.006921
191.0512,HMDB40053,C8H12N2O,152.094963016,M+K,+,191.058121,0.006921
191.0512,HMDB40340,C8H12N2O,152.094963016,M+K,+,191.058121,0.006921
191.0512,HMDB32381,C8H12N2O,152.094963016,M+K,+,191.058121,0.006921
191.0512,HMDB59778,C7H8N2O3,168.053492132,M+Na,+,191.04271,0.00849
191.0512,HMDB13159,C7H8N2O3,168.053492132,M+Na,+,191.04271,0.00849
191.0512,HMDB61271,C6H8N4S,168.046966966,M+Na,+,191.036185,0.015015
191.0512,HMDB28753,C6H10N2O5,190.05897144,M+H,+,191.066247,0.015047
191.0512,HMDB15673,C6H10N2O5,190.05897144,M+H,+,191.066247,0.015047
191.0512,HMDB28837,C6H10N2O5,190.05897144,M+H,+,191.066247,0.015047
191.0512,HMDB11165,C6H10N2O5,190.05897144,M+H,+,191.066247,0.015047
191.0512,HMDB38925,C9H12O3,168.07864425,M+Na,+,191.067862,0.016662
191.0512,HMDB30473,C9H12O3,168.07864425,M+Na,+,191.067862,0.016662
191.0512,HMDB32252,C9H12O3,168.07864425,M+Na,+,191.067862,0.016662
191.0512,HMDB59963,C9H12O3,168.07864425,M+Na,+,191.067862,0.016662
191.0512,HMDB32921,C9H12O3,168.07864425,M+Na,+,191.067862,0.016662
191.0512,HMDB37729,C9H12O3,168.07864425,M+Na,+,191.067862,0.016662
191.0512,HMDB29680,C9H12O3,168.07864425,M+Na,+,191.067862,0.016662
191.0512,HMDB30472,C9H12O3,168.07864425,M+Na,+,191.067862,0.016662
191.0512,HMDB39045,C10H6O4,190.02660868,M+H,+,191.033885,0.017315
191.0512,HMDB39147,C10H6O4,190.02660868,M+H,+,191.033885,0.017315
191.0512,HMDB32944,C10H6O4,190.02660868,M+H,+,191.033885,0.017315
191.0512,HMDB39359,C11H10O3,190.062994186,M+H,+,191.07027,0.01907
191.0512,HMDB40731,C11H10O3,190.062994186,M+H,+,191.07027,0.01907
191.0512,HMDB32991,C11H10O3,190.062994186,M+H,+,191.07027,0.01907
191.0512,HMDB41122,C11H10O3,190.062994186,M+H,+,191.07027,0.01907
191.0512,HMDB40938,C11H10O3,190.062994186,M+H,+,191.07027,0.01907
191.0512,HMDB40326,C11H10O3,190.062994186,M+H,+,191.07027,0.01907
205.0693,HMDB00107,C6H14O6,182.07903818,M+Na,+,205.068256,0.001044
205.0693,HMDB11632,C6H14O6,182.07903818,M+Na,+,205.068256,0.001044
205.0693,HMDB00765,C6H14O6,182.07903818,M+Na,+,205.068256,0.001044
205.0693,HMDB00247,C6H14O6,182.07903818,M+Na,+,205.068256,0.001044
205.0693,HMDB41031,C8H12O6,204.063388116,M+H,+,205.070664,0.001364
205.0693,HMDB14555,C6H15ClN2O2,182.082205441,M+Na,+,205.071423,0.002123
205.0693,HMDB35196,C12H10N2,182.08439833,M+Na,+,205.073616,0.004316
205.0693,HMDB32933,C9H14N2O,166.11061308,M+K,+,205.073771,0.004471
205.0693,HMDB29742,C9H14N2O,166.11061308,M+K,+,205.073771,0.004471
205.0693,HMDB31860,C9H14N2O,166.11061308,M+K,+,205.073771,0.004471
205.0693,HMDB30182,C14H8N2,204.068748266,M+H,+,205.076024,0.006724
205.0693,HMDB35328,C10H14O2,166.099379692,M+K,+,205.062538,0.006762
205.0693,HMDB35235,C10H14O2,166.099379692,M+K,+,205.062538,0.006762
205.0693,HMDB04586,C10H14O2,166.099379691,M+K,+,205.062538,0.006762
205.0693,HMDB29691,C10H14O2,166.099379692,M+K,+,205.062538,0.006762
205.0693,HMDB31085,C10H14O2,166.099379692,M+K,+,205.062538,0.006762
205.0693,HMDB32135,C10H14O2,166.099379692,M+K,+,205.062538,0.006762
205.0693,HMDB41000,C10H14O2,166.099379692,M+K,+,205.062538,0.006762
205.0693,HMDB40176,C10H14O2,166.099379692,M+K,+,205.062538,0.006762
205.0693,HMDB37012,C10H14O2,166.099379692,M+K,+,205.062538,0.006762
205.0693,HMDB35063,C10H14O2,166.099379692,M+K,+,205.062538,0.006762
205.0693,HMDB36878,C10H14O2,166.099379692,M+K,+,205.062538,0.006762
205.0693,HMDB36879,C10H14O2,166.099379692,M+K,+,205.062538,0.006762
205.0693,HMDB36084,C10H14O2,166.099379692,M+K,+,205.062538,0.006762
205.0693,HMDB32615,C10H14O2,166.099379692,M+K,+,205.062538,0.006762
205.0693,HMDB37044,C10H14O2,166.099379692,M+K,+,205.062538,0.006762
205.0693,HMDB36042,C10H14O2,166.099379692,M+K,+,205.062538,0.006762
205.0693,HMDB32062,C10H14O2,166.099379692,M+K,+,205.062538,0.006762
205.0693,HMDB37011,C10H14O2,166.099379692,M+K,+,205.062538,0.006762
205.0693,HMDB39382,C10H14O2,166.099379692,M+K,+,205.062538,0.006762
205.0693,HMDB34922,C10H14O2,166.099379692,M+K,+,205.062538,0.006762
205.0693,HMDB32462,C10H14O2,166.099379692,M+K,+,205.062538,0.006762
205.0693,HMDB32049,C13H10O,182.073164942,M+Na,+,205.062383,0.006917
