query_mass,compound_id,formula,compound_mass,adduct,adduct_type,adduct_mass,delta
203.1486,HMDB32531,C12H20O,180.151415262,M+Na,+,203.140633,0.007967
203.1486,HMDB38108,C12H20O,180.151415262,M+Na,+,203.140633,0.007967
203.1486,HMDB28690,C9H18N2O3,202.131742452,M+H,+,203.139018,0.009582
203.1486,HMDB28691,C9H18N2O3,202.131742452,M+H,+,203.139018,0.009582
203.1486,HMDB28900,C9H18N2O3,202.131742452,M+H,+,203.139018,0.009582
203.1486,HMDB28922,C9H18N2O3,202.131742452,M+H,+,203.139018,0.009582
203.1486,HMDB61654,C11H22O3,202.15689457,M+H,+,203.164171,0.015571
203.1486,HMDB32443,C11H22O3,202.15689457,M+H,+,203.164171,0.015571
183.146,HMDB38005,C11H18O2,182.13067982,M+H,+,183.137956,0.008044
183.146,HMDB36215,C11H18O2,182.13067982,M+H,+,183.137956,0.008044
183.146,HMDB38079,C11H18O2,182.13067982,M+H,+,183.137956,0.008044
183.146,HMDB30424,C11H18O2,182.13067982,M+H,+,183.137956,0.008044
183.146,HMDB37388,C11H18O2,182.13067982,M+H,+,183.137956,0.008044
183.146,HMDB34730,C11H18O2,182.13067982,M+H,+,183.137956,0.008044
183.146,HMDB40595,C11H18O2,182.13067982,M+H,+,183.137956,0.008044
183.146,HMDB37829,C11H18O2,182.13067982,M+H,+,183.137956,0.008044
183.146,HMDB36191,C11H18O2,182.13067982,M+H,+,183.137956,0.008044
183.146,HMDB35156,C11H18O2,182.13067982,M+H,+,183.137956,0.008044
183.146,HMDB30006,C11H18O2,182.13067982,M+H,+,183.137956,0.008044
183.146,HMDB32463,C11H18O2,182.13067982,M+H,+,183.137956,0.008044
183.146,HMDB34708,C11H18O2,182.13067982,M+H,+,183.137956,0.008044
183.146,HMDB38068,C11H18O2,182.13067982,M+H,+,183.137956,0.008044
183.146,HMDB38245,C11H18O2,182.13067982,M+H,+,183.137956,0.008044
183.146,HMDB38279,C11H18O2,182.13067982,M+H,+,183.137956,0.008044
183.146,HMDB32050,C11H18O2,182.13067982,M+H,+,183.137956,0.008044
183.146,HMDB59816,C11H18O2,182.13067982,M+H,+,183.137956,0.008044
183.146,HMDB37634,C9H20O2,160.146329884,M+Na,+,183.135548,0.010452
183.146,HMDB38393,C9H20O2,160.146329884,M+Na,+,183.135548,0.010452
183.146,HMDB40432,C9H20O2,160.146329884,M+Na,+,183.135548,0.010452
202.1196,HMDB14523,C11H17NO,179.131014171,M+Na,+,202.120232,0.000632
202.1196,HMDB41930,C11H17NO,179.131014171,M+Na,+,202.120232,0.000632
202.1196,HMDB41932,C11H17NO,179.131014171,M+Na,+,202.120232,0.000632
202.1196,HMDB39677,C11H17NO,179.131014171,M+Na,+,202.120232,0.000632
202.1196,HMDB39675,C11H17NO,179.131014171,M+Na,+,202.120232,0.000632
202.1196,HMDB39684,C11H17NO,179.131014171,M+Na,+,202.120232,0.000632
202.1196,HMDB39676,C11H17NO,179.131014171,M+Na,+,202.120232,0.000632
202.1196,HMDB39686,C11H17NO,179.131014171,M+Na,+,202.120232,0.000632
202.1196,HMDB39683,C11H17NO,179.131014171,M+Na,+,202.120232,0.000632
202.1196,HMDB38835,C13H15NO,201.115364107,M+H,+,202.12264,0.00304
202.1196,HMDB40007,C13H15NO,201.115364107,M+H,+,202.12264,0.00304
202.1196,HMDB35170,C12H13N2O,201.102788048,M+H,+,202.110064,0.009536
300.2941,HMDB01480,C18H37NO2,299.282429433,M+H,+,300.289705,0.004395
300.2941,HMDB00252,C18H37NO2,299.282429433,M+H,+,300.289705,0.004395
300.2941,HMDB02100,C18H37NO2,299.282429433,M+H,+,300.289705,0.004395
300.2941,HMDB15207,C19H35N,277.276950125,M+Na,+,300.266168,0.027932
340.1965,HMDB14497,C20H25N3O2,339.194677059,M+H,+,340.201953,0.005453
340.1965,HMDB40811,C21H25NO3,339.183443671,M+H,+,340.19072,0.00578
340.1965,HMDB15223,C23H27N,317.214349869,M+Na,+,340.203568,0.007068
340.1965,HMDB14520,C20H31NO,301.240564619,M+K,+,340.203723,0.007223
340.1965,HMDB13288,C16H31NO4,301.225308485,M+K,+,340.188466,0.008034
340.1965,HMDB06320,C16H31NO4,301.225308485,M+K,+,340.188466,0.008034
340.1965,HMDB14869,C19H27NO3,317.199093735,M+Na,+,340.188312,0.008188
340.1965,HMDB15592,C19H27NO3,317.199093735,M+Na,+,340.188312,0.008188
340.1965,HMDB61635,C16H31NO5,317.220223107,M+Na,+,340.209441,0.012941
340.1965,HMDB42025,C20H28ClN,317.191027608,M+Na,+,340.180246,0.016254
340.1965,HMDB61036,C22H29NO2,339.219829177,M+H,+,340.227105,0.030605
340.1965,HMDB61169,C22H29NO2,339.219829177,M+H,+,340.227105,0.030605
340.1965,HMDB14785,C22H29NO2,339.219829177,M+H,+,340.227105,0.030605
340.1965,HMDB28918,C17H23N3O3,317.173941617,M+Na,+,340.16316,0.03334
340.1965,HMDB28940,C17H23N3O3,317.173941617,M+Na,+,340.16316,0.03334
340.1965,HMDB29087,C17H23N3O3,317.173941617,M+Na,+,340.16316,0.03334
340.1965,HMDB29086,C17H23N3O3,317.173941617,M+Na,+,340.16316,0.03334
250.1919,HMDB61007,C15H23NO2,249.172878985,M+H,+,250.180155,0.011745
250.1919,HMDB60997,C15H23NO2,249.172878985,M+H,+,250.180155,0.011745
250.1919,HMDB60852,C15H23NO2,249.172878985,M+H,+,250.180155,0.011745
250.1919,HMDB15004,C15H23NO2,249.172878985,M+H,+,250.180155,0.011745
250.1919,HMDB38841,C16H27NO,249.209264491,M+H,+,250.21654,0.02464
362.2109,HMDB14785,C22H29NO2,339.219829177,M+Na,+,362.209047,0.001853
362.2109,HMDB61036,C22H29NO2,339.219829177,M+Na,+,362.209047,0.001853
362.2109,HMDB61169,C22H29NO2,339.219829177,M+Na,+,362.209047,0.001853
362.2109,HMDB14425,C21H29N3O,339.231062565,M+Na,+,362.220281,0.009381
362.2109,HMDB14497,C20H25N3O2,339.194677059,M+Na,+,362.183895,0.027005
362.2109,HMDB12252,C20H37NO2,323.282429433,M+K,+,362.245587,0.034687
315.194,HMDB38035,C18H28O3,292.203844762,M+Na,+,315.193063,0.000937
315.194,HMDB30996,C18H28O3,292.203844762,M+Na,+,315.193063,0.000937
315.194,HMDB40806,C18H28O3,292.203844762,M+Na,+,315.193063,0.000937
315.194,HMDB12789,C20H26O3,314.188194698,M+H,+,315.195471,0.001471
315.194,HMDB39614,C20H26O3,314.188194698,M+H,+,315.195471,0.001471
315.194,HMDB40746,C20H26O3,314.188194698,M+H,+,315.195471,0.001471
315.194,HMDB41152,C20H26O3,314.188194698,M+H,+,315.195471,0.001471
315.194,HMDB34712,C20H26O3,314.188194698,M+H,+,315.195471,0.001471
315.194,HMDB35602,C20H26O3,314.188194698,M+H,+,315.195471,0.001471
315.194,HMDB35200,C20H26O3,314.188194698,M+H,+,315.195471,0.001471
315.194,HMDB36748,C20H26O3,314.188194698,M+H,+,315.195471,0.001471
315.194,HMDB06285,C20H26O3,314.188194698,M+H,+,315.195471,0.001471
315.194,HMDB15317,C19H26N2S,314.181669532,M+H,+,315.188946,0.005054
315.194,HMDB15691,C20H24N2,292.193948778,M+Na,+,315.183167,0.010833
315.194,HMDB40697,C19H24NO3,314.175618639,M+H,+,315.182895,0.011105
315.194,HMDB33347,C19H24NO3,314.175618639,M+H,+,315.182895,0.011105
315.194,HMDB30263,C19H26N2O2,314.199428086,M+H,+,315.206704,0.012704
315.194,HMDB29849,C16H26O6,314.172938564,M+H,+,315.180215,0.013785
315.194,HMDB38706,C16H26O6,314.172938564,M+H,+,315.180215,0.013785
315.194,HMDB29848,C16H26O6,314.172938564,M+H,+,315.180215,0.013785
315.194,HMDB05830,C19H32O,276.245315646,M+K,+,315.208474,0.014474
315.194,HMDB32958,C14H28O6,292.188588628,M+Na,+,315.177807,0.016193
315.194,HMDB06547,C18H28O2,276.20893014,M+K,+,315.172088,0.021912
315.194,HMDB02697,C18H28O2,276.20893014,M+K,+,315.172088,0.021912
315.194,HMDB04590,C18H28O2,276.20893014,M+K,+,315.172088,0.021912
315.194,HMDB05886,C18H28O2,276.20893014,M+K,+,315.172088,0.021912
315.194,HMDB32672,C18H28O2,276.20893014,M+K,+,315.172088,0.021912
315.194,HMDB32464,C18H28O2,276.20893014,M+K,+,315.172088,0.021912
315.194,HMDB34382,C18H28O2,276.20893014,M+K,+,315.172088,0.021912
315.194,HMDB32995,C20H28NO2,314.212004145,M+H,+,315.21928,0.02528
315.194,HMDB14662,C16H24N2O3,292.178692644,M+Na,+,315.167911,0.026089
399.2256,HMDB60869,C23H30N2O4,398.220557458,M+H,+,399.227833,0.002233
399.2256,HMDB41984,C23H30N2O4,398.220557458,M+H,+,399.227833,0.002233
399.2256,HMDB41933,C23H30N2O4,398.220557458,M+H,+,399.227833,0.002233
399.2256,HMDB15397,C22H27FN4O2,398.211804333,M+H,+,399.21908,0.00652
399.2256,HMDB30163,C24H30O5,398.20932407,M+H,+,399.2166,0.009
399.2256,HMDB33972,C24H30O5,398.20932407,M+H,+,399.2166,0.009
399.2256,HMDB39036,C24H30O5,398.20932407,M+H,+,399.2166,0.009
399.2256,HMDB31672,C24H30O5,398.20932407,M+H,+,399.2166,0.009
399.2256,HMDB34142,C24H30O5,398.20932407,M+H,+,399.2166,0.009
399.2256,HMDB33881,C24H30O5,398.20932407,M+H,+,399.2166,0.009
399.2256,HMDB12777,C22H32O5,376.224974134,M+Na,+,399.214192,0.011408
399.2256,HMDB30455,C22H32O5,376.224974134,M+Na,+,399.214192,0.011408
399.2256,HMDB11652,C22H32O5,376.224974134,M+Na,+,399.214192,0.011408
399.2256,HMDB12580,C22H32O5,376.224974134,M+Na,+,399.214192,0.011408
399.2256,HMDB12601,C22H32O5,376.224974134,M+Na,+,399.214192,0.011408
399.2256,HMDB03733,C22H32O5,376.224974134,M+Na,+,399.214192,0.011408
399.2256,HMDB12638,C22H32O5,376.224974134,M+Na,+,399.214192,0.011408
399.2256,HMDB40956,C22H32O5,376.224974134,M+Na,+,399.214192,0.011408
399.2256,HMDB30147,C22H32O5,376.224974134,M+Na,+,399.214192,0.011408
399.2256,HMDB40955,C22H32O5,376.224974134,M+Na,+,399.214192,0.011408
399.2256,HMDB12855,C22H32O5,376.224974134,M+Na,+,399.214192,0.011408
399.2256,HMDB02294,C22H32O5,376.224974134,M+Na,+,399.214192,0.011408
399.2256,HMDB36857,C20H30O8,398.194067936,M+H,+,399.201344,0.024256
399.2256,HMDB34575,C20H30O8,398.194067936,M+H,+,399.201344,0.024256
399.2256,HMDB12868,C23H36O4,376.26135964,M+Na,+,399.250578,0.024978
399.2256,HMDB39278,C23H36O4,376.26135964,M+Na,+,399.250578,0.024978
399.2256,HMDB11550,C23H36O4,376.26135964,M+Na,+,399.250578,0.024978
399.2256,HMDB11580,C23H36O4,376.26135964,M+Na,+,399.250578,0.024978
399.2256,HMDB30281,C23H28N4,360.231396916,M+K,+,399.194555,0.031045
399.2256,HMDB14687,C22H29FO4,376.204987621,M+Na,+,399.194206,0.031394
399.2256,HMDB14469,C22H29FO4,376.204987621,M+Na,+,399.194206,0.031394
399.2256,HMDB61063,C22H32O4,360.230059512,M+K,+,399.193218,0.032382
399.2256,HMDB61064,C22H32O4,360.230059512,M+K,+,399.193218,0.032382
399.2256,HMDB61065,C22H32O4,360.230059512,M+K,+,399.193218,0.032382
399.2256,HMDB03689,C22H32O4,360.230059512,M+K,+,399.193218,0.032382
399.2256,HMDB04038,C22H32O4,360.230059512,M+K,+,399.193218,0.032382
399.2256,HMDB30454,C22H32O4,360.230059512,M+K,+,399.193218,0.032382
399.2256,HMDB31848,C22H32O4,360.230059512,M+K,+,399.193218,0.032382
399.2256,HMDB15036,C20H28N2O5,376.199822016,M+Na,+,399.18904,0.03656
399.2256,HMDB14722,C20H28N2O5,376.199822016,M+Na,+,399.18904,0.03656
335.1847,HMDB15026,C18H24N4O,312.19501141,M+Na,+,335.184229,0.000471
335.1847,HMDB32699,C19H26O5,334.178023942,M+H,+,335.1853,0.0006
335.1847,HMDB32700,C19H26O5,334.178023942,M+H,+,335.1853,0.0006
335.1847,HMDB04634,C20H27ClO2,334.169957815,M+H,+,335.177234,0.007466
335.1847,HMDB40519,C24H24,312.187800768,M+Na,+,335.177019,0.007681
335.1847,HMDB39361,C24H24,312.187800768,M+Na,+,335.177019,0.007681
335.1847,HMDB40520,C24H24,312.187800768,M+Na,+,335.177019,0.007681
335.1847,HMDB37518,C24H24,312.187800768,M+Na,+,335.177019,0.007681
335.1847,HMDB14343,C16H28N2O4,312.204907394,M+Na,+,335.194125,0.009425
335.1847,HMDB15191,C19H24N2O2,312.183778022,M+Na,+,335.172996,0.011704
335.1847,HMDB60580,C21H28O2,312.20893014,M+Na,+,335.198148,0.013448
335.1847,HMDB04626,C21H28O2,312.20893014,M+Na,+,335.198148,0.013448
335.1847,HMDB00995,C21H28O2,312.20893014,M+Na,+,335.198148,0.013448
335.1847,HMDB14522,C21H28O2,312.20893014,M+Na,+,335.198148,0.013448
335.1847,HMDB14511,C21H28O2,312.20893014,M+Na,+,335.198148,0.013448
335.1847,HMDB04667,C18H32O3,296.23514489,M+K,+,335.198303,0.013603
335.1847,HMDB61708,C18H32O3,296.23514489,M+K,+,335.198303,0.013603
335.1847,HMDB04670,C18H32O3,296.23514489,M+K,+,335.198303,0.013603
335.1847,HMDB29796,C18H32O3,296.23514489,M+K,+,335.198303,0.013603
335.1847,HMDB29998,C18H32O3,296.23514489,M+K,+,335.198303,0.013603
335.1847,HMDB29978,C18H32O3,296.23514489,M+K,+,335.198303,0.013603
335.1847,HMDB10223,C18H32O3,296.23514489,M+K,+,335.198303,0.013603
335.1847,HMDB04702,C18H32O3,296.23514489,M+K,+,335.198303,0.013603
335.1847,HMDB04701,C18H32O3,296.23514489,M+K,+,335.198303,0.013603
335.1847,HMDB40461,C15H26O8,334.162767808,M+H,+,335.170044,0.014656
335.1847,HMDB32549,C17H28O3S,312.175915452,M+Na,+,335.165133,0.019567
335.1847,HMDB33218,C16H30O7,334.199153314,M+H,+,335.206429,0.021729
335.1847,HMDB34771,C16H30O7,334.199153314,M+H,+,335.206429,0.021729
335.1847,HMDB33230,C16H30O7,334.199153314,M+H,+,335.206429,0.021729
335.1847,HMDB33231,C16H30O7,334.199153314,M+H,+,335.206429,0.021729
335.1847,HMDB38798,C17H28O4,296.198759384,M+K,+,335.161917,0.022783
335.1847,HMDB35075,C17H28O4,296.198759384,M+K,+,335.161917,0.022783
335.1847,HMDB31976,C20H24O3,312.172544634,M+Na,+,335.161763,0.022937
335.1847,HMDB33294,C20H24O3,312.172544634,M+Na,+,335.161763,0.022937
335.1847,HMDB40761,C20H24O3,312.172544634,M+Na,+,335.161763,0.022937
335.1847,HMDB61027,C20H24O3,312.172544634,M+Na,+,335.161763,0.022937
335.1847,HMDB37499,C17H22N2O5,334.152871824,M+H,+,335.160148,0.024552
335.1847,HMDB38223,C22H26N2O,334.204513464,M+H,+,335.211789,0.027089
335.1847,HMDB14536,C19H24N2S,312.166019468,M+Na,+,335.155237,0.029463
335.1847,HMDB14521,C19H24N2O,296.1888634,M+K,+,335.152021,0.032679
335.1847,HMDB30283,C19H24N2O,296.1888634,M+K,+,335.152021,0.032679
335.1847,HMDB60952,C19H24N2O,296.1888634,M+K,+,335.152021,0.032679
335.1847,HMDB41826,C16H19FN4O3,334.144118699,M+H,+,335.151395,0.033305
393.2309,HMDB14354,C25H30NO3,392.222568831,M+H,+,393.229845,0.001055
393.2309,HMDB34662,C22H32O6,392.219888756,M+H,+,393.227165,0.003735
393.2309,HMDB02886,C20H34O6,370.23553882,M+Na,+,393.224757,0.006143
393.2309,HMDB03252,C20H34O6,370.23553882,M+Na,+,393.224757,0.006143
393.2309,HMDB04049,C20H34O6,370.23553882,M+Na,+,393.224757,0.006143
393.2309,HMDB12502,C20H34O6,370.23553882,M+Na,+,393.224757,0.006143
393.2309,HMDB13039,C20H34O6,370.23553882,M+Na,+,393.224757,0.006143
393.2309,HMDB15033,C24H34O3,370.250794954,M+Na,+,393.240013,0.009113
393.2309,HMDB00476,C24H34O3,370.250794954,M+Na,+,393.240013,0.009113
