query_mass,compound_id,formula,compound_mass,adduct,adduct_type,adduct_mass,delta
442.2832,HMDB06463,C25H41NO4,419.303558805,M+Na,+,442.292777,0.009577
442.2832,HMDB02355,C23H39NO5S,441.254894053,M+H,+,442.26217,0.02103
608.3933,ECMDB23446,C30H58NO9P,607.38491945,M+H,+,608.392195,0.001105
608.3933,ECMDB23497,C30H58NO9P,607.38491945,M+H,+,608.392195,0.001105
608.3933,HMDB30528,C37H47NO5,585.345423619,M+Na,+,608.334642,0.058658
