query_mass,compound_id,formula,compound_mass,adduct,adduct_type,adduct_mass,delta
217.1171,HMDB31568,C12H18O,178.135765198,M+K,+,217.098923,0.018177
217.1171,HMDB31194,C12H18O,178.135765198,M+K,+,217.098923,0.018177
217.1171,HMDB35055,C12H18O,178.135765198,M+K,+,217.098923,0.018177
217.1171,HMDB31731,C12H18O,178.135765198,M+K,+,217.098923,0.018177
217.1171,HMDB36681,C12H18O,178.135765198,M+K,+,217.098923,0.018177
217.1171,HMDB37272,C12H18O,178.135765198,M+K,+,217.098923,0.018177
217.1171,HMDB38107,C12H18O,178.135765198,M+K,+,217.098923,0.018177
217.1171,HMDB14956,C12H18O,178.135765198,M+K,+,217.098923,0.018177
217.1171,HMDB34910,C10H20N2OS,216.129633962,M+H,+,217.13691,0.01981
217.1171,HMDB35665,C12H12N2O2,216.089877638,M+H,+,217.097154,0.019946
321.2574,HMDB01958,C19H38O,282.292265838,M+K,+,321.255424,0.001976
321.2574,HMDB61862,C19H38O,282.292265838,M+K,+,321.255424,0.001976
321.2574,HMDB61982,C19H38O,282.292265844,M+K,+,321.255424,0.001976
321.2574,HMDB06245,C20H32O3,320.23514489,M+H,+,321.242421,0.014979
321.2574,HMDB10222,C20H32O3,320.23514489,M+H,+,321.242421,0.014979
321.2574,HMDB10409,C20H32O3,320.23514489,M+H,+,321.242421,0.014979
321.2574,HMDB11134,C20H32O3,320.23514489,M+H,+,321.242421,0.014979
321.2574,HMDB11136,C20H32O3,320.23514489,M+H,+,321.242421,0.014979
321.2574,HMDB36262,C20H32O3,320.23514489,M+H,+,321.242421,0.014979
321.2574,HMDB36810,C20H32O3,320.23514489,M+H,+,321.242421,0.014979
321.2574,HMDB36705,C20H32O3,320.23514489,M+H,+,321.242421,0.014979
321.2574,HMDB06111,C20H32O3,320.23514489,M+H,+,321.242421,0.014979
321.2574,HMDB05998,C20H32O3,320.23514489,M+H,+,321.242421,0.014979
321.2574,HMDB04682,C20H32O3,320.23514489,M+H,+,321.242421,0.014979
321.2574,HMDB02190,C20H32O3,320.23514489,M+H,+,321.242421,0.014979
321.2574,HMDB02232,C20H32O3,320.23514489,M+H,+,321.242421,0.014979
321.2574,HMDB02283,C20H32O3,320.23514489,M+H,+,321.242421,0.014979
321.2574,HMDB03876,C20H32O3,320.23514489,M+H,+,321.242421,0.014979
321.2574,HMDB04264,C20H32O3,320.23514489,M+H,+,321.242421,0.014979
321.2574,HMDB04673,C20H32O3,320.23514489,M+H,+,321.242421,0.014979
321.2574,HMDB04680,C20H32O3,320.23514489,M+H,+,321.242421,0.014979
321.2574,HMDB04679,C20H32O3,320.23514489,M+H,+,321.242421,0.014979
321.2574,HMDB38688,C20H32O3,320.23514489,M+H,+,321.242421,0.014979
321.2574,HMDB38689,C20H32O3,320.23514489,M+H,+,321.242421,0.014979
321.2574,HMDB38520,C20H32O3,320.23514489,M+H,+,321.242421,0.014979
321.2574,HMDB12508,C20H32O3,320.23514489,M+H,+,321.242421,0.014979
321.2574,HMDB12567,C20H32O3,320.23514489,M+H,+,321.242421,0.014979
321.2574,HMDB12598,C20H32O3,320.23514489,M+H,+,321.242421,0.014979
321.2574,HMDB60101,C20H32O3,320.23514489,M+H,+,321.242421,0.014979
321.2574,HMDB61118,C20H32O3,320.23514489,M+H,+,321.242421,0.014979
321.2574,HMDB38694,C20H32O3,320.23514489,M+H,+,321.242421,0.014979
321.2574,HMDB61119,C20H32O3,320.23514489,M+H,+,321.242421,0.014979
321.2574,HMDB31127,C18H34O3,298.250794954,M+Na,+,321.240013,0.017387
321.2574,HMDB10736,C18H34O3,298.250794954,M+Na,+,321.240013,0.017387
321.2574,HMDB30981,C18H34O3,298.250794954,M+Na,+,321.240013,0.017387
321.2574,HMDB34297,C18H34O3,298.250794954,M+Na,+,321.240013,0.017387
321.2574,HMDB30980,C18H34O3,298.250794954,M+Na,+,321.240013,0.017387
321.2574,HMDB34074,C18H34O3,298.250794954,M+Na,+,321.240013,0.017387
321.2574,HMDB30979,C18H34O3,298.250794954,M+Na,+,321.240013,0.017387
321.2574,HMDB61650,C18H34O3,298.250794954,M+Na,+,321.240013,0.017387
321.2574,HMDB00772,C19H38O2,298.28718046,M+Na,+,321.276398,0.018998
321.2574,HMDB38070,C19H38O2,298.28718046,M+Na,+,321.276398,0.018998
321.2574,HMDB37397,C19H38O2,298.28718046,M+Na,+,321.276398,0.018998
321.2574,HMDB35674,C19H38O2,298.28718046,M+Na,+,321.276398,0.018998
321.2574,HMDB35675,C19H38O2,298.28718046,M+Na,+,321.276398,0.018998
321.2574,HMDB04085,C19H38O2,298.28718046,M+Na,+,321.276398,0.018998
321.2574,HMDB34154,C19H38O2,298.28718046,M+Na,+,321.276398,0.018998
321.2574,HMDB61964,C19H38O2,298.287180464,M+Na,+,321.276398,0.018998
321.2574,HMDB00795,C19H38O2,298.287180464,M+Na,+,321.276398,0.018998
321.2574,HMDB35474,C19H38O2,298.28718046,M+Na,+,321.276398,0.018998
321.2574,HMDB02156,C21H36O2,320.271530396,M+H,+,321.278806,0.021406
321.2574,HMDB04025,C21H36O2,320.271530396,M+H,+,321.278806,0.021406
321.2574,HMDB06013,C21H36O2,320.271530396,M+H,+,321.278806,0.021406
321.2574,HMDB36741,C21H36O2,320.271530396,M+H,+,321.278806,0.021406
321.2574,HMDB60409,C21H36O2,320.271530396,M+H,+,321.278806,0.021406
321.2574,HMDB31009,C21H36O2,320.271530396,M+H,+,321.278806,0.021406
521.3217,HMDB60819,C29H44O8,520.303618384,M+H,+,521.310894,0.010806
521.3217,HMDB41366,C29H44O8,520.303618384,M+H,+,521.310894,0.010806
521.3217,HMDB32111,C31H46O4,482.33960996,M+K,+,521.302768,0.018932
521.3217,HMDB32022,C32H50O4,498.370910088,M+Na,+,521.360128,0.038428
521.3217,HMDB36008,C32H50O4,498.370910088,M+Na,+,521.360128,0.038428
521.3217,HMDB35160,C32H50O4,498.370910088,M+Na,+,521.360128,0.038428
521.3217,HMDB36674,C32H50O4,498.370910088,M+Na,+,521.360128,0.038428
521.3217,ECMDB23246,C29H54O5,482.397124838,M+K,+,521.360283,0.038583
521.3217,ECMDB23286,C29H54O5,482.397124838,M+K,+,521.360283,0.038583
521.3217,HMDB34191,C28H40O9,520.267232878,M+H,+,521.274509,0.047191
521.3217,HMDB60141,C28H40O9,520.267232878,M+H,+,521.274509,0.047191
521.3217,HMDB30116,C28H40O9,520.267232878,M+H,+,521.274509,0.047191
