query_mass,compound_id,formula,compound_mass,adduct,adduct_type,adduct_mass,delta
719.4675,ECMDB23673,C35H69O11P,696.457749562,M+Na,+,719.446968,0.020532
719.4675,ECMDB23687,C35H69O11P,696.457749562,M+Na,+,719.446968,0.020532
719.4675,ECMDB23714,C35H69O11P,696.457749562,M+Na,+,719.446968,0.020532
719.4675,HMDB56314,C44H72O5,680.537975414,M+K,+,719.501133,0.033633
719.4675,HMDB56319,C44H72O5,680.537975414,M+K,+,719.501133,0.033633
719.4675,HMDB56294,C44H72O5,680.537975414,M+K,+,719.501133,0.033633
719.4675,HMDB56289,C44H72O5,680.537975414,M+K,+,719.501133,0.033633
719.4675,ECMDB23648,C35H69O10P,680.46283494,M+K,+,719.425993,0.041507
719.4675,ECMDB23713,C35H69O10P,680.46283494,M+K,+,719.425993,0.041507
719.4675,HMDB30129,C48H72O2,680.553231548,M+K,+,719.51639,0.04889
719.4675,HMDB35697,C37H60O12,696.408477384,M+Na,+,719.397695,0.069805
719.4675,HMDB38141,C37H60O12,696.408477384,M+Na,+,719.397695,0.069805
