query_mass,compound_id,formula,compound_mass,adduct,adduct_type,adduct_mass,delta
90.9527,HMDB30878,C4H8Se,135.979122084,M+2Na,+,90.978779,0.026079
90.9527,HMDB29201,Hf,179.94654876,M+2H,+,90.98055,0.02785
90.9527,HMDB34790,H3P,33.997236608,2M+Na,+,90.983691,0.030991
90.9527,HMDB02818,C4H2N2O4,142.001456562,M+H+K,+,90.985945,0.033245
90.9527,HMDB01302,Mo,97.905407846,M+2ACN+2H,+,90.986527,0.033827
90.9527,HMDB31434,Br2,157.836675294,M+H+Na,+,90.916585,0.036115
90.9527,HMDB37731,C6H6O2S,142.008850126,M+H+K,+,90.989642,0.036942
90.9527,HMDB29719,C6H6O2S,142.008850126,M+H+K,+,90.989642,0.036942
90.9527,HMDB37762,C6H6O2S,142.008850126,M+H+K,+,90.989642,0.036942
90.9527,HMDB32745,C4H8OS2,136.001656258,M+2Na,+,90.990046,0.037346
90.9527,HMDB32746,C4H8OS2,136.001656258,M+2Na,+,90.990046,0.037346
90.9527,HMDB32744,C4H8OS2,136.001656258,M+2Na,+,90.990046,0.037346
90.9527,HMDB32747,C4H8OS2,136.001656258,M+2Na,+,90.990046,0.037346
90.9527,HMDB60013,C7H8O5S,204.009244056,M+3Na,+,90.992299,0.039599
90.9527,HMDB01475,Zr,89.904703679,M+H,+,90.91198,0.04072
90.9527,HMDB60516,C3H3ClO,89.987242425,M+H,+,90.994518,0.041818
90.9527,HMDB60458,C3H3ClO,89.987242425,M+H,+,90.994518,0.041818
90.9527,HMDB15456,Al,26.981538441,M+ACN+Na,+,90.997303,0.044603
90.9527,HMDB01247,Al,26.981538441,M+ACN+Na,+,90.997303,0.044603
90.9527,HMDB31665,C7H8O7,204.02700261,M+3Na,+,90.998219,0.045519
90.9527,HMDB32923,C6H6O4,142.02660868,M+H+K,+,90.998521,0.045821
90.9527,HMDB06331,C6H6O4,142.02660868,M+H+K,+,90.998521,0.045821
90.9527,HMDB02432,C6H6O4,142.02660868,M+H+K,+,90.998521,0.045821
90.9527,HMDB02349,C6H6O4,142.02660868,M+H+K,+,90.998521,0.045821
90.9527,HMDB32988,C6H6O4,142.02660868,M+H+K,+,90.998521,0.045821
90.9527,HMDB59762,C6H6O4,142.02660868,M+H+K,+,90.998521,0.045821
90.9527,HMDB03125,H2O2,34.005479308,2M+Na,+,91.000177,0.047477
90.9527,HMDB41788,C8H8O7S,247.9990733,M+2H+Na,+,91.000948,0.048248
90.9527,HMDB32026,C10H8N2OS,204.035733578,M+3Na,+,91.001129,0.048429
90.9527,HMDB00599,Cr,51.940511904,M+K,+,90.90367,0.04903
90.9527,HMDB02329,C2H2O4,89.995308552,M+H,+,91.002585,0.049885
180.1359,HMDB33908,C7H16O,116.120115134,M+ACN+Na,+,180.13588,0.00002
180.1359,HMDB31481,C7H16O,116.120115134,M+ACN+Na,+,180.13588,0.00002
180.1359,HMDB31479,C7H16O,116.120115134,M+ACN+Na,+,180.13588,0.00002
180.1359,HMDB32407,C7H16O,116.120115134,M+ACN+Na,+,180.13588,0.00002
180.1359,HMDB00450,C6H14N2O3,162.100442324,M+NH4,+,180.134265,0.001635
180.1359,HMDB11490,C27H56NO7P,537.379439663,M+3H,+,180.133756,0.002144
180.1359,HMDB11520,C27H56NO7P,537.379439663,M+3H,+,180.133756,0.002144
180.1359,HMDB02697,C18H28O2,276.20893014,M+2ACN+2H,+,180.138288,0.002388
180.1359,HMDB04590,C18H28O2,276.20893014,M+2ACN+2H,+,180.138288,0.002388
180.1359,HMDB05886,C18H28O2,276.20893014,M+2ACN+2H,+,180.138288,0.002388
180.1359,HMDB06547,C18H28O2,276.20893014,M+2ACN+2H,+,180.138288,0.002388
180.1359,HMDB40245,C11H14O,162.10446507,M+NH4,+,180.138288,0.002388
180.1359,HMDB32415,C11H14O,162.10446507,M+NH4,+,180.138288,0.002388
180.1359,HMDB36092,C9H14O,138.10446507,M+ACN+H,+,180.138288,0.002388
180.1359,HMDB34382,C18H28O2,276.20893014,M+2ACN+2H,+,180.138288,0.002388
180.1359,HMDB36091,C9H14O,138.10446507,M+ACN+H,+,180.138288,0.002388
180.1359,HMDB33562,C11H14O,162.10446507,M+NH4,+,180.138288,0.002388
180.1359,HMDB39803,C11H14O,162.10446507,M+NH4,+,180.138288,0.002388
180.1359,HMDB31856,C11H14O,162.10446507,M+NH4,+,180.138288,0.002388
180.1359,HMDB36069,C9H14O,138.10446507,M+ACN+H,+,180.138288,0.002388
180.1359,HMDB35929,C9H14O,138.10446507,M+ACN+H,+,180.138288,0.002388
180.1359,HMDB31685,C9H14O,138.10446507,M+ACN+H,+,180.138288,0.002388
180.1359,HMDB13824,C9H14O,138.10446507,M+ACN+H,+,180.138288,0.002388
180.1359,HMDB31084,C9H14O,138.10446507,M+ACN+H,+,180.138288,0.002388
180.1359,HMDB30346,C10H13N,147.104799421,M+CH3OH+H,+,180.138288,0.002388
180.1359,HMDB33434,C9H14O,138.10446507,M+ACN+H,+,180.138288,0.002388
180.1359,HMDB29709,C10H13N,147.104799421,M+CH3OH+H,+,180.138288,0.002388
180.1359,HMDB32025,C11H14O,162.10446507,M+NH4,+,180.138288,0.002388
180.1359,HMDB31208,C11H14O,162.10446507,M+NH4,+,180.138288,0.002388
180.1359,HMDB32672,C18H28O2,276.20893014,M+2ACN+2H,+,180.138288,0.002388
180.1359,HMDB40338,C9H14O,138.10446507,M+ACN+H,+,180.138288,0.002388
180.1359,HMDB31195,C9H14O,138.10446507,M+ACN+H,+,180.138288,0.002388
180.1359,HMDB35229,C9H14O,138.10446507,M+ACN+H,+,180.138288,0.002388
180.1359,HMDB31261,C9H14O,138.10446507,M+ACN+H,+,180.138288,0.002388
180.1359,HMDB33857,C9H14O,138.10446507,M+ACN+H,+,180.138288,0.002388
180.1359,HMDB31152,C9H14O,138.10446507,M+ACN+H,+,180.138288,0.002388
180.1359,HMDB36183,C11H14O,162.10446507,M+NH4,+,180.138288,0.002388
180.1359,HMDB41493,C11H14O,162.10446507,M+NH4,+,180.138288,0.002388
180.1359,HMDB32464,C18H28O2,276.20893014,M+2ACN+2H,+,180.138288,0.002388
180.1359,HMDB61785,C10H13N,147.104799421,M+CH3OH+H,+,180.138288,0.002388
180.1359,HMDB14523,C11H17NO,179.131014171,M+H,+,180.13829,0.00239
180.1359,HMDB39684,C11H17NO,179.131014171,M+H,+,180.13829,0.00239
180.1359,HMDB39683,C11H17NO,179.131014171,M+H,+,180.13829,0.00239
180.1359,HMDB39686,C11H17NO,179.131014171,M+H,+,180.13829,0.00239
180.1359,HMDB39676,C11H17NO,179.131014171,M+H,+,180.13829,0.00239
180.1359,HMDB39675,C11H17NO,179.131014171,M+H,+,180.13829,0.00239
180.1359,HMDB39677,C11H17NO,179.131014171,M+H,+,180.13829,0.00239
180.1359,HMDB13973,C22H31NO2,341.235479241,M+H+NH4,+,180.13829,0.00239
180.1359,HMDB41930,C11H17NO,179.131014171,M+H,+,180.13829,0.00239
180.1359,HMDB41932,C11H17NO,179.131014171,M+H,+,180.13829,0.00239
180.1359,HMDB60114,C23H34O3,358.250794954,M+2H,+,180.132673,0.003227
180.1359,HMDB41953,C10H15N3O3,225.111341361,M+2Na+H,+,180.140181,0.004281
180.1359,HMDB38105,C21H36O3,336.266445018,M+H+Na,+,180.13147,0.00443
180.1359,HMDB31005,C21H36O3,336.266445018,M+H+Na,+,180.13147,0.00443
180.1359,HMDB06070,C21H36O3,336.266445018,M+H+Na,+,180.13147,0.00443
180.1359,HMDB15169,C13H21N3O,235.168462309,M+3ACN+2H,+,180.131328,0.004572
180.1359,HMDB61635,C16H31NO5,317.220223107,M+ACN+2H,+,180.130662,0.005238
180.1359,HMDB39238,C12H11N5,225.101445377,M+2Na+H,+,180.130285,0.005615
180.1359,HMDB61651,C19H38O3,314.282095082,M+2Na,+,180.130266,0.005634
180.1359,HMDB32380,C8H18OS,162.107835888,M+NH4,+,180.141659,0.005759
180.1359,HMDB32323,C6H15N,101.120449485,M+DMSO+H,+,180.141669,0.005769
180.1359,HMDB32539,C6H15N,101.120449485,M+DMSO+H,+,180.141669,0.005769
180.1359,HMDB05076,C20H38O5,358.271924326,M+2H,+,180.143238,0.007338
180.1359,HMDB01881,C3H8O2,76.0524295,2M+3H2O+2H,+,180.127979,0.007921
180.1359,HMDB61973,C3H8O2,76.0524295,2M+3H2O+2H,+,180.127979,0.007921
180.1359,HMDB62150,C3H8O2,76.0524295,2M+3H2O+2H,+,180.127979,0.007921
180.1359,HMDB06213,C3H8O2,76.0524295,2M+3H2O+2H,+,180.127979,0.007921
180.1359,HMDB15223,C23H27N,317.214349869,M+ACN+2H,+,180.127725,0.008175
180.1359,HMDB30777,C23H25O12,493.134601264,M+H+2Na,+,180.144391,0.008491
180.1359,HMDB38010,C23H25O12,493.134601264,M+H+2Na,+,180.144391,0.008491
180.1359,HMDB15555,C16H24N2O2,276.183778022,M+2ACN+2H,+,180.125712,0.010188
180.1359,HMDB61010,C16H24N2O2,276.183778022,M+2ACN+2H,+,180.125712,0.010188
180.1359,HMDB60851,C14H21NO2,235.157228921,M+3ACN+2H,+,180.125711,0.010189
180.1359,HMDB61345,C14H21NO2,235.157228921,M+3ACN+2H,+,180.125711,0.010189
180.1359,HMDB15151,C23H28ClN3O5S,493.143819418,M+H+2Na,+,180.147464,0.011564
180.1359,HMDB12983,C15H30N6O4,358.232853478,M+2H,+,180.123703,0.012197
180.1359,HMDB00167,C4H9NO3,119.058243159,M+IsoProp+H,+,180.123583,0.012317
180.1359,HMDB00719,C4H9NO3,119.058243159,M+IsoProp+H,+,180.123583,0.012317
180.1359,HMDB04041,C4H9NO3,119.058243159,M+IsoProp+H,+,180.123583,0.012317
180.1359,HMDB61877,C4H9NO3,119.058243159,M+IsoProp+H,+,180.123583,0.012317
180.1359,HMDB61148,C4H9NO3,119.058243159,M+IsoProp+H,+,180.123583,0.012317
180.1359,HMDB33532,C6H18OSi2,162.089618264,M+NH4,+,180.123441,0.012459
180.1359,HMDB40982,C20H42O2,314.318480588,M+2Na,+,180.148458,0.012558
180.1359,HMDB12296,C6H14NO,116.107539075,M+ACN+Na,+,180.123304,0.012596
180.1359,HMDB29449,C6H13NO3,147.089543287,M+CH3OH+H,+,180.123032,0.012868
180.1359,HMDB33453,C6H13NO3,147.089543287,M+CH3OH+H,+,180.123032,0.012868
180.1359,HMDB59918,C7H14O4,162.089208936,M+NH4,+,180.123032,0.012868
180.1359,HMDB61157,C6H13NO3,147.089543287,M+CH3OH+H,+,180.123032,0.012868
180.1359,HMDB13326,C19H35NO4,341.256608613,M+H+NH4,+,180.148854,0.012954
180.1359,HMDB14330,C10H14N2,162.115698458,M+NH4,+,180.149521,0.013621
180.1359,HMDB01934,C10H14N2,162.115698458,M+NH4,+,180.149521,0.013621
180.1359,HMDB04350,C10H14N2,162.115698458,M+NH4,+,180.149521,0.013621
180.1359,HMDB12497,C4H7N,69.057849229,2M+ACN+H,+,180.149521,0.013621
180.1359,HMDB60246,C4H7N,69.057849229,2M+ACN+H,+,180.149521,0.013621
180.1359,HMDB33113,C5H7N,81.057849229,2M+NH4,+,180.149521,0.013621
180.1359,HMDB33114,C5H7N,81.057849229,2M+NH4,+,180.149521,0.013621
180.1359,HMDB39982,C10H14N2,162.115698458,M+NH4,+,180.149521,0.013621
180.1359,HMDB62038,C5H7N,81.057849229,2M+NH4,+,180.149521,0.013621
180.1359,HMDB61714,C22H40O2,336.302830524,M+H+Na,+,180.149662,0.013762
180.1359,HMDB02156,C21H36O2,320.271530396,M+H+K,+,180.120982,0.014918
180.1359,HMDB04025,C21H36O2,320.271530396,M+H+K,+,180.120982,0.014918
180.1359,HMDB06013,C21H36O2,320.271530396,M+H+K,+,180.120982,0.014918
180.1359,HMDB36741,C21H36O2,320.271530396,M+H+K,+,180.120982,0.014918
180.1359,HMDB31009,C21H36O2,320.271530396,M+H+K,+,180.120982,0.014918
180.1359,HMDB60409,C21H36O2,320.271530396,M+H+K,+,180.120982,0.014918
180.1359,HMDB35583,C24H38O2,358.28718046,M+2H,+,180.150866,0.014966
180.1359,HMDB06322,C24H38O2,358.28718046,M+2H,+,180.150866,0.014966
180.1359,HMDB06323,C24H38O2,358.28718046,M+2H,+,180.150866,0.014966
180.1359,HMDB32855,C12H16ClNO,225.092041846,M+2Na+H,+,180.120882,0.015018
180.1359,HMDB14869,C19H27NO3,317.199093735,M+ACN+2H,+,180.120097,0.015803
180.1359,HMDB15313,C21H27NO3,341.199093735,M+H+NH4,+,180.120097,0.015803
180.1359,HMDB15592,C19H27NO3,317.199093735,M+ACN+2H,+,180.120097,0.015803
180.1359,HMDB33450,C21H27NO3,341.199093735,M+H+NH4,+,180.120097,0.015803
180.1359,HMDB30339,C21H27NO3,341.199093735,M+H+NH4,+,180.120097,0.015803
180.1359,HMDB15586,C17H24O3,276.172544634,M+2ACN+2H,+,180.120095,0.015805
180.1359,HMDB40375,C17H24O3,276.172544634,M+2ACN+2H,+,180.120095,0.015805
180.1359,HMDB41201,C17H24O3,276.172544634,M+2ACN+2H,+,180.120095,0.015805
180.1359,HMDB38994,C17H24O3,276.172544634,M+2ACN+2H,+,180.120095,0.015805
180.1359,HMDB38938,C17H24O3,276.172544634,M+2ACN+2H,+,180.120095,0.015805
180.1359,HMDB31463,C17H24O3,276.172544634,M+2ACN+2H,+,180.120095,0.015805
180.1359,HMDB60043,C22H34O,314.26096571,M+2Na,+,180.119701,0.016199
180.1359,HMDB34853,C14H15N3,225.126597495,M+2Na+H,+,180.155437,0.019537
180.1359,HMDB32141,C14H15N3,225.126597495,M+2Na+H,+,180.155437,0.019537
180.1359,HMDB42025,C20H28ClN,317.191027608,M+ACN+2H,+,180.116064,0.019836
180.1359,HMDB05830,C19H32O,276.245315646,M+2ACN+2H,+,180.156481,0.020581
180.1359,HMDB14925,C8H11N5O3,225.086189243,M+2Na+H,+,180.115029,0.020871
180.1359,HMDB15651,C9H19N,141.151749613,M+K,+,180.114908,0.020992
180.1359,HMDB35856,C22H30O4,358.214409448,M+2H,+,180.114481,0.021419
180.1359,HMDB40619,C22H30O4,358.214409448,M+2H,+,180.114481,0.021419
180.1359,HMDB33443,C22H30O4,358.214409448,M+2H,+,180.114481,0.021419
180.1359,HMDB35517,C34H61NO2,515.470230201,M+2H+Na,+,180.158,0.0221
180.1359,HMDB01085,C20H32O4,336.230059512,M+H+Na,+,180.113277,0.022623
180.1359,HMDB01193,C20H32O4,336.230059512,M+H+Na,+,180.113277,0.022623
180.1359,HMDB02236,C20H32O4,336.230059512,M+H+Na,+,180.113277,0.022623
180.1359,HMDB02656,C20H32O4,336.230059512,M+H+Na,+,180.113277,0.022623
180.1359,HMDB02982,C20H32O4,336.230059512,M+H+Na,+,180.113277,0.022623
180.1359,HMDB04244,C20H32O4,336.230059512,M+H+Na,+,180.113277,0.022623
180.1359,HMDB04243,C20H32O4,336.230059512,M+H+Na,+,180.113277,0.022623
180.1359,HMDB04690,C20H32O4,336.230059512,M+H+Na,+,180.113277,0.022623
180.1359,HMDB04688,C20H32O4,336.230059512,M+H+Na,+,180.113277,0.022623
180.1359,HMDB04696,C20H32O4,336.230059512,M+H+Na,+,180.113277,0.022623
180.1359,HMDB04692,C20H32O4,336.230059512,M+H+Na,+,180.113277,0.022623
180.1359,HMDB04693,C20H32O4,336.230059512,M+H+Na,+,180.113277,0.022623
180.1359,HMDB04699,C20H32O4,336.230059512,M+H+Na,+,180.113277,0.022623
180.1359,HMDB05050,C20H32O4,336.230059512,M+H+Na,+,180.113277,0.022623
180.1359,HMDB05087,C20H32O4,336.230059512,M+H+Na,+,180.113277,0.022623
180.1359,HMDB05088,C20H32O4,336.230059512,M+H+Na,+,180.113277,0.022623
180.1359,HMDB05089,C20H32O4,336.230059512,M+H+Na,+,180.113277,0.022623
180.1359,HMDB10204,C20H32O4,336.230059512,M+H+Na,+,180.113277,0.022623
180.1359,HMDB10211,C20H32O4,336.230059512,M+H+Na,+,180.113277,0.022623
180.1359,HMDB10216,C20H32O4,336.230059512,M+H+Na,+,180.113277,0.022623
180.1359,HMDB10219,C20H32O4,336.230059512,M+H+Na,+,180.113277,0.022623
180.1359,HMDB11135,C20H32O4,336.230059512,M+H+Na,+,180.113277,0.022623
180.1359,HMDB39441,C20H32O4,336.230059512,M+H+Na,+,180.113277,0.022623
180.1359,HMDB34686,C20H32O4,336.230059512,M+H+Na,+,180.113277,0.022623
180.1359,HMDB39171,C20H32O4,336.230059512,M+H+Na,+,180.113277,0.022623
180.1359,HMDB12498,C20H32O4,336.230059512,M+H+Na,+,180.113277,0.022623
180.1359,HMDB12839,C20H32O4,336.230059512,M+H+Na,+,180.113277,0.022623
180.1359,HMDB60103,C20H32O4,336.230059512,M+H+Na,+,180.113277,0.022623
180.1359,HMDB60104,C20H32O4,336.230059512,M+H+Na,+,180.113277,0.022623
180.1359,HMDB60105,C20H32O4,336.230059512,M+H+Na,+,180.113277,0.022623
180.1359,HMDB01297,C9H10N2O,162.079312952,M+NH4,+,180.113136,0.022764
180.1359,HMDB33460,C14H20N4O2,276.158625904,M+2ACN+2H,+,180.113136,0.022764
180.1359,HMDB40911,C7H10N2O,138.079312952,M+ACN+H,+,180.113136,0.022764
180.1359,HMDB40144,C7H10N2O,138.079312952,M+ACN+H,+,180.113136,0.022764
180.1359,HMDB31850,C7H10N2O,138.079312952,M+ACN+H,+,180.113136,0.022764
180.1359,HMDB40054,C7H10N2O,138.079312952,M+ACN+H,+,180.113136,0.022764
180.1359,HMDB40142,C7H10N2O,138.079312952,M+ACN+H,+,180.113136,0.022764
180.1359,HMDB31339,C5H7NO,97.052763851,M+2ACN+H,+,180.113134,0.022766
180.1359,HMDB32969,C5H7NO,97.052763851,M+2ACN+H,+,180.113134,0.022766
180.1359,HMDB32968,C5H7NO,97.052763851,M+2ACN+H,+,180.113134,0.022766
180.1359,HMDB32970,C5H7NO,97.052763851,M+2ACN+H,+,180.113134,0.022766
180.1359,HMDB34729,C6H8O,96.057514878,M+IsoProp+Na+H,+,180.112625,0.023275
180.1359,HMDB31546,C6H8O,96.057514878,M+IsoProp+Na+H,+,180.112625,0.023275
180.1359,HMDB33182,C6H8O,96.057514878,M+IsoProp+Na+H,+,180.112625,0.023275
180.1359,HMDB40587,C6H8O,96.057514878,M+IsoProp+Na+H,+,180.112625,0.023275
180.1359,HMDB40588,C6H8O,96.057514878,M+IsoProp+Na+H,+,180.112625,0.023275
180.1359,HMDB32965,C6H8O,96.057514878,M+IsoProp+Na+H,+,180.112625,0.023275
180.1359,HMDB31545,C6H8O,96.057514878,M+IsoProp+Na+H,+,180.112625,0.023275
180.1359,HMDB33625,C8H18O3,162.125594442,M+NH4,+,180.159417,0.023517
180.1359,HMDB00782,C18H34O4,314.245709576,M+2Na,+,180.112073,0.023827
180.1359,HMDB04704,C18H34O4,314.245709576,M+2Na,+,180.112073,0.023827
180.1359,HMDB04705,C18H34O4,314.245709576,M+2Na,+,180.112073,0.023827
180.1359,HMDB31679,C18H34O4,314.245709576,M+2Na,+,180.112073,0.023827
180.1359,HMDB41220,C18H34O4,314.245709576,M+2Na,+,180.112073,0.023827
180.1359,HMDB38039,C5H13NO2,119.094628665,M+IsoProp+H,+,180.159969,0.024069
180.1359,HMDB31782,C11H15NO2S,225.082349419,M+2Na+H,+,180.111189,0.024711
180.1359,HMDB12176,C5H12N2O,116.094963016,M+ACN+Na,+,180.110728,0.025172
180.1359,HMDB11131,C21H42O4,358.308309832,M+2H,+,180.161431,0.025531
180.1359,HMDB11535,C21H42O4,358.308309832,M+2H,+,180.161431,0.025531
180.1359,HMDB31075,C21H42O4,358.308309832,M+2H,+,180.161431,0.025531
180.1359,HMDB35592,CH8N2O3,96.053492132,M+IsoProp+Na+H,+,180.108602,0.027298
180.1359,HMDB14951,C22H28N2O,336.220163528,M+H+Na,+,180.108329,0.027571
180.1359,HMDB41443,C14H11NO2,225.078978601,M+2Na+H,+,180.107819,0.028081
180.1359,HMDB29744,C14H11NO2,225.078978601,M+2Na+H,+,180.107819,0.028081
180.1359,HMDB38638,C14H11NO2,225.078978601,M+2Na+H,+,180.107819,0.028081
180.1359,HMDB32983,C14H11NO2,225.078978601,M+2Na+H,+,180.107819,0.028081
180.1359,HMDB38849,C14H11NO2,225.078978601,M+2Na+H,+,180.107819,0.028081
180.1359,HMDB32382,C19H23N3O3,341.173941617,M+H+NH4,+,180.107521,0.028379
180.1359,HMDB28918,C17H23N3O3,317.173941617,M+ACN+2H,+,180.107521,0.028379
180.1359,HMDB28940,C17H23N3O3,317.173941617,M+ACN+2H,+,180.107521,0.028379
180.1359,HMDB29086,C17H23N3O3,317.173941617,M+ACN+2H,+,180.107521,0.028379
180.1359,HMDB29087,C17H23N3O3,317.173941617,M+ACN+2H,+,180.107521,0.028379
180.1359,HMDB33610,C13H17NO3,235.120843415,M+3ACN+2H,+,180.107519,0.028381
180.1359,HMDB15009,C12H19NO3,225.136493479,M+2Na+H,+,180.165333,0.029433
180.1359,HMDB12815,C5H11NO,101.084063979,M+DMSO+H,+,180.105284,0.030616
180.1359,HMDB38084,C7H14O2S,162.071450382,M+NH4,+,180.105273,0.030627
180.1359,HMDB39227,C7H14O2S,162.071450382,M+NH4,+,180.105273,0.030627
180.1359,HMDB37620,C7H14O2S,162.071450382,M+NH4,+,180.105273,0.030627
180.1359,HMDB04610,C18H39NO3,317.292994119,M+ACN+2H,+,180.167047,0.031147
180.1359,HMDB13308,C20H39NO3,341.292994119,M+H+NH4,+,180.167047,0.031147
180.1359,HMDB15316,C20H29FO3,336.210072999,M+H+Na,+,180.103283,0.032617
180.1359,HMDB02190,C20H32O3,320.23514489,M+H+K,+,180.102789,0.033111
180.1359,HMDB02232,C20H32O3,320.23514489,M+H+K,+,180.102789,0.033111
180.1359,HMDB02283,C20H32O3,320.23514489,M+H+K,+,180.102789,0.033111
180.1359,HMDB03876,C20H32O3,320.23514489,M+H+K,+,180.102789,0.033111
180.1359,HMDB04264,C20H32O3,320.23514489,M+H+K,+,180.102789,0.033111
180.1359,HMDB04673,C20H32O3,320.23514489,M+H+K,+,180.102789,0.033111
180.1359,HMDB04682,C20H32O3,320.23514489,M+H+K,+,180.102789,0.033111
180.1359,HMDB04679,C20H32O3,320.23514489,M+H+K,+,180.102789,0.033111
180.1359,HMDB04680,C20H32O3,320.23514489,M+H+K,+,180.102789,0.033111
180.1359,HMDB05998,C20H32O3,320.23514489,M+H+K,+,180.102789,0.033111
180.1359,HMDB06111,C20H32O3,320.23514489,M+H+K,+,180.102789,0.033111
180.1359,HMDB06245,C20H32O3,320.23514489,M+H+K,+,180.102789,0.033111
180.1359,HMDB10222,C20H32O3,320.23514489,M+H+K,+,180.102789,0.033111
180.1359,HMDB10409,C20H32O3,320.23514489,M+H+K,+,180.102789,0.033111
180.1359,HMDB11134,C20H32O3,320.23514489,M+H+K,+,180.102789,0.033111
180.1359,HMDB11136,C20H32O3,320.23514489,M+H+K,+,180.102789,0.033111
180.1359,HMDB36262,C20H32O3,320.23514489,M+H+K,+,180.102789,0.033111
180.1359,HMDB36810,C20H32O3,320.23514489,M+H+K,+,180.102789,0.033111
180.1359,HMDB36705,C20H32O3,320.23514489,M+H+K,+,180.102789,0.033111
180.1359,HMDB38688,C20H32O3,320.23514489,M+H+K,+,180.102789,0.033111
180.1359,HMDB38689,C20H32O3,320.23514489,M+H+K,+,180.102789,0.033111
180.1359,HMDB38520,C20H32O3,320.23514489,M+H+K,+,180.102789,0.033111
180.1359,HMDB38694,C20H32O3,320.23514489,M+H+K,+,180.102789,0.033111
180.1359,HMDB12508,C20H32O3,320.23514489,M+H+K,+,180.102789,0.033111
180.1359,HMDB12567,C20H32O3,320.23514489,M+H+K,+,180.102789,0.033111
180.1359,HMDB12598,C20H32O3,320.23514489,M+H+K,+,180.102789,0.033111
180.1359,HMDB60101,C20H32O3,320.23514489,M+H+K,+,180.102789,0.033111
180.1359,HMDB61118,C20H32O3,320.23514489,M+H+K,+,180.102789,0.033111
180.1359,HMDB61119,C20H32O3,320.23514489,M+H+K,+,180.102789,0.033111
180.1359,HMDB41876,C14H32Cl2N4O2,358.190231702,M+2H,+,180.102392,0.033508
180.1359,HMDB41931,C10H13NO2,179.094628665,M+H,+,180.101905,0.033995
180.1359,HMDB01189,C10H13NO2,179.094628665,M+H,+,180.101905,0.033995
180.1359,HMDB05199,C10H13NO2,179.094628665,M+H,+,180.101905,0.033995
180.1359,HMDB31811,C10H13NO2,179.094628665,M+H,+,180.101905,0.033995
180.1359,HMDB39655,C10H13NO2,179.094628665,M+H,+,180.101905,0.033995
180.1359,HMDB33763,C10H13NO2,179.094628665,M+H,+,180.101905,0.033995
180.1359,HMDB40021,C10H13NO2,179.094628665,M+H,+,180.101905,0.033995
180.1359,HMDB30372,C10H13NO2,179.094628665,M+H,+,180.101905,0.033995
180.1359,HMDB29223,C10H13NO2,179.094628665,M+H,+,180.101905,0.033995
180.1359,HMDB29224,C10H13NO2,179.094628665,M+H,+,180.101905,0.033995
180.1359,HMDB42012,C10H13NO2,179.094628665,M+H,+,180.101905,0.033995
180.1359,HMDB14842,C20H23NO4,341.162708229,M+H+NH4,+,180.101904,0.033996
180.1359,HMDB15234,C18H23NO4,317.162708229,M+ACN+2H,+,180.101904,0.033996
180.1359,HMDB35587,C18H23NO4,317.162708229,M+ACN+2H,+,180.101904,0.033996
180.1359,HMDB39765,C18H23NO4,317.162708229,M+ACN+2H,+,180.101904,0.033996
180.1359,HMDB30184,C20H23NO4,341.162708229,M+H+NH4,+,180.101904,0.033996
