query_mass,compound_id,formula,compound_mass,adduct,adduct_type,adduct_mass,delta
100.0814,HMDB62137,C5H6O,82.041864813,M+NH4,+,100.075688,0.005712
100.0814,HMDB62036,C5H6O,82.041864813,M+NH4,+,100.075688,0.005712
100.0814,HMDB62143,C3H6O,58.041864813,M+ACN+H,+,100.075688,0.005712
100.0814,HMDB29551,C11H22,154.172150704,M+2Na,+,100.075293,0.006107
100.0814,HMDB31205,C11H22,154.172150704,M+2Na,+,100.075293,0.006107
100.0814,HMDB61812,C11H22,154.172150704,M+2Na,+,100.075293,0.006107
100.0814,HMDB62070,C11H22,154.172150708,M+2Na,+,100.075293,0.006107
100.0814,HMDB12296,C6H14NO,116.107539075,M+2ACN+2H,+,100.087593,0.006193
100.0814,HMDB00529,C12H22O2,198.161979948,M+2H,+,100.088266,0.006866
100.0814,HMDB10729,C12H22O2,198.161979948,M+2H,+,100.088266,0.006866
100.0814,HMDB37742,C12H22O2,198.161979948,M+2H,+,100.088266,0.006866
100.0814,HMDB31683,C12H22O2,198.161979948,M+2H,+,100.088266,0.006866
100.0814,HMDB37305,C12H22O2,198.161979948,M+2H,+,100.088266,0.006866
100.0814,HMDB41264,C12H22O2,198.161979948,M+2H,+,100.088266,0.006866
100.0814,HMDB37813,C12H22O2,198.161979948,M+2H,+,100.088266,0.006866
100.0814,HMDB38269,C12H22O2,198.161979948,M+2H,+,100.088266,0.006866
100.0814,HMDB38895,C12H22O2,198.161979948,M+2H,+,100.088266,0.006866
100.0814,HMDB36182,C12H22O2,198.161979948,M+2H,+,100.088266,0.006866
100.0814,HMDB40361,C12H22O2,198.161979948,M+2H,+,100.088266,0.006866
100.0814,HMDB38081,C12H22O2,198.161979948,M+2H,+,100.088266,0.006866
100.0814,HMDB29763,C12H22O2,198.161979948,M+2H,+,100.088266,0.006866
100.0814,HMDB40158,C12H22O2,198.161979948,M+2H,+,100.088266,0.006866
100.0814,HMDB33378,C12H22O2,198.161979948,M+2H,+,100.088266,0.006866
100.0814,HMDB37498,C12H22O2,198.161979948,M+2H,+,100.088266,0.006866
100.0814,HMDB39220,C12H22O2,198.161979948,M+2H,+,100.088266,0.006866
100.0814,HMDB29585,C12H22O2,198.161979948,M+2H,+,100.088266,0.006866
100.0814,HMDB37186,C12H22O2,198.161979948,M+2H,+,100.088266,0.006866
100.0814,HMDB34844,C12H22O2,198.161979948,M+2H,+,100.088266,0.006866
100.0814,HMDB37329,C12H22O2,198.161979948,M+2H,+,100.088266,0.006866
100.0814,HMDB41449,C12H22O2,198.161979948,M+2H,+,100.088266,0.006866
100.0814,HMDB40163,C12H22O2,198.161979948,M+2H,+,100.088266,0.006866
100.0814,HMDB38924,C12H22O2,198.161979948,M+2H,+,100.088266,0.006866
100.0814,HMDB34160,C12H22O2,198.161979948,M+2H,+,100.088266,0.006866
100.0814,HMDB32214,C12H22O2,198.161979948,M+2H,+,100.088266,0.006866
100.0814,HMDB32248,C12H22O2,198.161979948,M+2H,+,100.088266,0.006866
100.0814,HMDB32235,C12H22O2,198.161979948,M+2H,+,100.088266,0.006866
100.0814,HMDB14685,C9H13N2O2,181.09770267,M+H+NH4,+,100.069401,0.011999
100.0814,HMDB33908,C7H16O,116.120115134,M+2ACN+2H,+,100.093881,0.012481
100.0814,HMDB31481,C7H16O,116.120115134,M+2ACN+2H,+,100.093881,0.012481
100.0814,HMDB31479,C7H16O,116.120115134,M+2ACN+2H,+,100.093881,0.012481
100.0814,HMDB32407,C7H16O,116.120115134,M+2ACN+2H,+,100.093881,0.012481
100.0814,HMDB37895,C11H19NO,181.146664235,M+H+NH4,+,100.093882,0.012482
100.0814,HMDB37894,C11H19NO,181.146664235,M+H+NH4,+,100.093882,0.012482
100.0814,HMDB37891,C11H19NO,181.146664235,M+H+NH4,+,100.093882,0.012482
100.0814,HMDB37890,C11H19NO,181.146664235,M+H+NH4,+,100.093882,0.012482
100.0814,HMDB37897,C11H19NO,181.146664235,M+H+NH4,+,100.093882,0.012482
100.0814,HMDB37896,C11H19NO,181.146664235,M+H+NH4,+,100.093882,0.012482
100.0814,HMDB37889,C11H19NO,181.146664235,M+H+NH4,+,100.093882,0.012482
100.0814,HMDB32273,C11H19NO,181.146664235,M+H+NH4,+,100.093882,0.012482
100.0814,HMDB02249,C7H11N5O,181.096359999,M+H+NH4,+,100.06873,0.01267
100.0814,HMDB61024,C18H23N3O,297.184112373,M+3H,+,100.068647,0.012753
100.0814,HMDB31890,C8H15NS,157.092520175,M+ACN+2H,+,100.06681,0.01459
100.0814,HMDB40244,C6H12S,116.065971074,M+2ACN+2H,+,100.066809,0.014591
100.0814,HMDB32411,C6H12S,116.065971074,M+2ACN+2H,+,100.066809,0.014591
100.0814,HMDB13648,C18H35NO2,297.266779369,M+3H,+,100.096202,0.014802
100.0814,HMDB01552,C5H7NO4,145.037507717,M+2Na+H,+,100.066348,0.015052
100.0814,HMDB32419,C16H27NO2S,297.176249803,M+3H,+,100.066026,0.015374
100.0814,HMDB14526,C13H14N2,198.115698458,M+2H,+,100.065125,0.016275
100.0814,HMDB41808,C13H14N2,198.115698458,M+2H,+,100.065125,0.016275
100.0814,HMDB32208,C17H25NO2,275.188529049,M+2H+Na,+,100.0641,0.0173
100.0814,HMDB36175,C11H16N2,176.131348522,M+H+Na,+,100.063921,0.017479
100.0814,HMDB15301,C10H22N4,198.184446724,M+2H,+,100.099499,0.018099
100.0814,HMDB60496,C4H8N2O2,116.05857751,M+2ACN+2H,+,100.063112,0.018288
100.0814,HMDB61163,C4H8N2O2,116.05857751,M+2ACN+2H,+,100.063112,0.018288
100.0814,HMDB00123,C2H5NO2,75.032028409,M+3ACN+2H,+,100.063111,0.018289
100.0814,HMDB14691,C2H5NO2,75.032028409,M+3ACN+2H,+,100.063111,0.018289
100.0814,HMDB31239,C2H5NO2,75.032028409,M+3ACN+2H,+,100.063111,0.018289
100.0814,HMDB01039,HO,17.002739654,M+2ACN+H,+,100.06311,0.01829
100.0814,HMDB61710,C19H37O2,297.279355428,M+3H,+,100.100394,0.018994
100.0814,HMDB15127,C6H11NO3,145.073893223,M+2Na+H,+,100.102733,0.021333
100.0814,HMDB59595,C6H11NO3,145.073893223,M+2Na+H,+,100.102733,0.021333
100.0814,HMDB00730,C6H11NO3,145.073893223,M+2Na+H,+,100.102733,0.021333
100.0814,HMDB00808,C6H11NO3,145.073893223,M+2Na+H,+,100.102733,0.021333
100.0814,HMDB01263,C6H11NO3,145.073893223,M+2Na+H,+,100.102733,0.021333
100.0814,HMDB03681,C6H11NO3,145.073893223,M+2Na+H,+,100.102733,0.021333
100.0814,HMDB60265,C6H11NO3,145.073893223,M+2Na+H,+,100.102733,0.021333
100.0814,HMDB12131,C6H11NO3,145.073893223,M+2Na+H,+,100.102733,0.021333
100.0814,HMDB12151,C6H11NO3,145.073893223,M+2Na+H,+,100.102733,0.021333
100.0814,HMDB29425,C6H11NO3,145.073893223,M+2Na+H,+,100.102733,0.021333
100.0814,HMDB29426,C6H11NO3,145.073893223,M+2Na+H,+,100.102733,0.021333
100.0814,HMDB61156,C6H11NO3,145.073893223,M+2Na+H,+,100.102733,0.021333
100.0814,HMDB32078,C14H14O,198.10446507,M+2H,+,100.059509,0.021891
100.0814,HMDB13131,C13H25NO5,275.173272915,M+2H+Na,+,100.059014,0.022386
100.0814,HMDB37634,C9H20O2,160.146329884,M+H+K,+,100.058382,0.023018
100.0814,HMDB38393,C9H20O2,160.146329884,M+H+K,+,100.058382,0.023018
100.0814,HMDB40432,C9H20O2,160.146329884,M+H+K,+,100.058382,0.023018
100.0814,HMDB34177,C12H16O,176.120115134,M+H+Na,+,100.058305,0.023095
100.0814,HMDB36171,C12H16O,176.120115134,M+H+Na,+,100.058305,0.023095
100.0814,HMDB31569,C12H16O,176.120115134,M+H+Na,+,100.058305,0.023095
100.0814,HMDB36021,C12H16O,176.120115134,M+H+Na,+,100.058305,0.023095
100.0814,HMDB00158,C9H11NO3,181.073893223,M+H+NH4,+,100.057497,0.023903
100.0814,HMDB14606,C9H14N2O3,198.100442324,M+2H,+,100.057497,0.023903
100.0814,HMDB14755,C7H11NO3,157.073893223,M+ACN+2H,+,100.057497,0.023903
100.0814,HMDB59720,C9H11NO3,181.073893223,M+H+NH4,+,100.057497,0.023903
100.0814,HMDB00459,C7H11NO3,157.073893223,M+ACN+2H,+,100.057497,0.023903
100.0814,HMDB00959,C7H11NO3,157.073893223,M+ACN+2H,+,100.057497,0.023903
100.0814,HMDB01119,C9H11NO3,181.073893223,M+H+NH4,+,100.057497,0.023903
100.0814,HMDB02184,C9H11NO3,181.073893223,M+H+NH4,+,100.057497,0.023903
100.0814,HMDB03831,C9H11NO3,181.073893223,M+H+NH4,+,100.057497,0.023903
100.0814,HMDB06050,C9H11NO3,181.073893223,M+H+NH4,+,100.057497,0.023903
100.0814,HMDB60280,C9H11NO3,181.073893223,M+H+NH4,+,100.057497,0.023903
100.0814,HMDB00720,C5H8O3,116.047344122,M+2ACN+2H,+,100.057495,0.023905
100.0814,HMDB00019,C5H8O3,116.047344122,M+2ACN+2H,+,100.057495,0.023905
100.0814,HMDB00310,C5H8O3,116.047344122,M+2ACN+2H,+,100.057495,0.023905
100.0814,HMDB01865,C5H8O3,116.047344122,M+2ACN+2H,+,100.057495,0.023905
100.0814,HMDB03771,C5H8O3,116.047344122,M+2ACN+2H,+,100.057495,0.023905
100.0814,HMDB12233,C5H8O3,116.047344122,M+2ACN+2H,+,100.057495,0.023905
100.0814,HMDB34466,C5H8O3,116.047344122,M+2ACN+2H,+,100.057495,0.023905
100.0814,HMDB31643,C5H8O3,116.047344122,M+2ACN+2H,+,100.057495,0.023905
100.0814,HMDB04043,C10H18O,154.135765198,M+2Na,+,100.057101,0.024299
100.0814,HMDB36086,C10H18O,154.135765198,M+2Na,+,100.057101,0.024299
100.0814,HMDB04472,C10H18O,154.1357652,M+2Na,+,100.057101,0.024299
100.0814,HMDB05812,C10H18O,154.1357652,M+2Na,+,100.057101,0.024299
100.0814,HMDB35861,C10H18O,154.135765198,M+2Na,+,100.057101,0.024299
100.0814,HMDB38025,C10H18O,154.135765198,M+2Na,+,100.057101,0.024299
100.0814,HMDB37049,C10H18O,154.135765198,M+2Na,+,100.057101,0.024299
100.0814,HMDB31410,C10H18O,154.135765198,M+2Na,+,100.057101,0.024299
100.0814,HMDB41034,C10H18O,154.135765198,M+2Na,+,100.057101,0.024299
100.0814,HMDB35815,C10H18O,154.135765198,M+2Na,+,100.057101,0.024299
100.0814,HMDB35819,C10H18O,154.135765198,M+2Na,+,100.057101,0.024299
100.0814,HMDB36126,C10H18O,154.135765198,M+2Na,+,100.057101,0.024299
100.0814,HMDB36112,C10H18O,154.135765198,M+2Na,+,100.057101,0.024299
100.0814,HMDB37047,C10H18O,154.135765198,M+2Na,+,100.057101,0.024299
100.0814,HMDB36196,C10H18O,154.135765198,M+2Na,+,100.057101,0.024299
100.0814,HMDB35955,C10H18O,154.135765198,M+2Na,+,100.057101,0.024299
100.0814,HMDB36068,C10H18O,154.135765198,M+2Na,+,100.057101,0.024299
100.0814,HMDB34976,C10H18O,154.135765198,M+2Na,+,100.057101,0.024299
100.0814,HMDB35818,C10H18O,154.135765198,M+2Na,+,100.057101,0.024299
100.0814,HMDB36077,C10H18O,154.135765198,M+2Na,+,100.057101,0.024299
100.0814,HMDB37019,C10H18O,154.135765198,M+2Na,+,100.057101,0.024299
100.0814,HMDB34848,C10H18O,154.135765198,M+2Na,+,100.057101,0.024299
100.0814,HMDB35820,C10H18O,154.135765198,M+2Na,+,100.057101,0.024299
100.0814,HMDB35842,C10H18O,154.135765198,M+2Na,+,100.057101,0.024299
100.0814,HMDB35954,C10H18O,154.135765198,M+2Na,+,100.057101,0.024299
100.0814,HMDB37016,C10H18O,154.135765198,M+2Na,+,100.057101,0.024299
100.0814,HMDB35783,C10H18O,154.135765198,M+2Na,+,100.057101,0.024299
100.0814,HMDB35825,C10H18O,154.135765198,M+2Na,+,100.057101,0.024299
100.0814,HMDB37048,C10H18O,154.135765198,M+2Na,+,100.057101,0.024299
100.0814,HMDB36096,C10H18O,154.135765198,M+2Na,+,100.057101,0.024299
100.0814,HMDB37133,C10H18O,154.135765198,M+2Na,+,100.057101,0.024299
100.0814,HMDB36097,C10H18O,154.135765198,M+2Na,+,100.057101,0.024299
100.0814,HMDB36993,C10H18O,154.1357652,M+2Na,+,100.057101,0.024299
100.0814,HMDB36991,C10H18O,154.135765198,M+2Na,+,100.057101,0.024299
100.0814,HMDB37007,C10H18O,154.135765198,M+2Na,+,100.057101,0.024299
100.0814,HMDB35841,C10H18O,154.1357652,M+2Na,+,100.057101,0.024299
100.0814,HMDB32118,C10H18O,154.135765198,M+2Na,+,100.057101,0.024299
100.0814,HMDB36100,C10H18O,154.1357652,M+2Na,+,100.057101,0.024299
100.0814,HMDB37006,C10H18O,154.1357652,M+2Na,+,100.057101,0.024299
100.0814,HMDB35823,C10H18O,154.1357652,M+2Na,+,100.057101,0.024299
100.0814,HMDB37161,C10H18O,154.135765198,M+2Na,+,100.057101,0.024299
100.0814,HMDB37215,C10H18O,154.135765198,M+2Na,+,100.057101,0.024299
100.0814,HMDB41014,C10H18O,154.135765198,M+2Na,+,100.057101,0.024299
100.0814,HMDB35155,C10H18O,154.1357652,M+2Na,+,100.057101,0.024299
100.0814,HMDB36996,C10H18O,154.135765198,M+2Na,+,100.057101,0.024299
100.0814,HMDB30999,C10H18O,154.135765198,M+2Na,+,100.057101,0.024299
100.0814,HMDB36101,C10H18O,154.135765198,M+2Na,+,100.057101,0.024299
100.0814,HMDB36102,C10H18O,154.135765198,M+2Na,+,100.057101,0.024299
100.0814,HMDB36107,C10H18O,154.135765198,M+2Na,+,100.057101,0.024299
100.0814,HMDB36041,C10H18O,154.135765198,M+2Na,+,100.057101,0.024299
100.0814,HMDB34972,C10H18O,154.135765198,M+2Na,+,100.057101,0.024299
100.0814,HMDB40448,C10H18O,154.135765198,M+2Na,+,100.057101,0.024299
100.0814,HMDB37214,C10H18O,154.135765198,M+2Na,+,100.057101,0.024299
100.0814,HMDB34969,C10H18O,154.135765198,M+2Na,+,100.057101,0.024299
100.0814,HMDB36078,C10H18O,154.135765198,M+2Na,+,100.057101,0.024299
100.0814,HMDB38185,C10H18O,154.135765198,M+2Na,+,100.057101,0.024299
100.0814,HMDB35838,C10H18O,154.135765198,M+2Na,+,100.057101,0.024299
100.0814,HMDB35162,C10H18O,154.1357652,M+2Na,+,100.057101,0.024299
100.0814,HMDB34932,C10H18O,154.135765198,M+2Na,+,100.057101,0.024299
100.0814,HMDB35272,C10H18O,154.135765198,M+2Na,+,100.057101,0.024299
100.0814,HMDB35833,C10H18O,154.1357652,M+2Na,+,100.057101,0.024299
100.0814,HMDB32530,C10H18O,154.135765198,M+2Na,+,100.057101,0.024299
100.0814,HMDB59881,C10H18O,154.135765198,M+2Na,+,100.057101,0.024299
100.0814,HMDB59864,C10H18O,154.135765198,M+2Na,+,100.057101,0.024299
100.0814,HMDB59869,C10H18O,154.135765198,M+2Na,+,100.057101,0.024299
100.0814,HMDB61802,C10H18O,154.135765198,M+2Na,+,100.057101,0.024299
100.0814,HMDB15060,C20H21N,275.167399677,M+2H+Na,+,100.057057,0.024343
100.0814,HMDB14835,C9H8ClN5S,253.018893678,M+H+2Na,+,100.105822,0.024422
100.0814,HMDB60964,C9H8ClN5S,253.018893678,M+H+2Na,+,100.105822,0.024422
100.0814,HMDB34148,C13H26O,198.198365454,M+2H,+,100.106459,0.025059
100.0814,HMDB30928,C13H26O,198.198365454,M+2H,+,100.106459,0.025059
100.0814,HMDB62117,C13H26O,198.198365454,M+2H,+,100.106459,0.025059
100.0814,HMDB03379,O10P3,252.870430756,M+H+2Na,+,100.056334,0.025066
100.0814,HMDB15116,C15H21N3O2,275.163376931,M+2H+Na,+,100.055716,0.025684
100.0814,HMDB31810,C19H39NO,297.303164875,M+3H,+,100.108331,0.026931
100.0814,HMDB28719,C10H21N5O4,275.159354185,M+2H+Na,+,100.054375,0.027025
100.0814,HMDB29055,C10H21N5O4,275.159354185,M+2H+Na,+,100.054375,0.027025
100.0814,HMDB33435,C18H19NO3,297.136493479,M+3H,+,100.052774,0.028626
100.0814,HMDB34591,C18H19NO3,297.136493479,M+3H,+,100.052774,0.028626
100.0814,HMDB30258,C18H19NO3,297.136493479,M+3H,+,100.052774,0.028626
100.0814,HMDB38649,C18H19NO3,297.136493479,M+3H,+,100.052774,0.028626
100.0814,HMDB30251,C18H19NO3,297.136493479,M+3H,+,100.052774,0.028626
100.0814,HMDB29706,C11H10N4,198.09054634,M+2H,+,100.052549,0.028851
100.0814,HMDB29749,C11H10N4,198.09054634,M+2H,+,100.052549,0.028851
100.0814,HMDB15654,C8H18NO2,160.133753825,M+H+K,+,100.052094,0.029306
100.0814,HMDB13305,C8H18NO2,160.133753825,M+H+K,+,100.052094,0.029306
100.0814,HMDB41488,C16H21NO3,275.152143543,M+2H+Na,+,100.051971,0.029429
100.0814,HMDB60989,C16H21NO3,275.152143543,M+2H+Na,+,100.051971,0.029429
100.0814,HMDB04998,C10H14O4,198.089208936,M+2H,+,100.05188,0.02952
100.0814,HMDB34099,C10H14O4,198.089208936,M+2H,+,100.05188,0.02952
100.0814,HMDB33093,C10H14O4,198.089208936,M+2H,+,100.05188,0.02952
100.0814,HMDB30991,C10H14O4,198.089208936,M+2H,+,100.05188,0.02952
100.0814,HMDB59768,C10H14O4,198.089208936,M+2H,+,100.05188,0.02952
100.0814,HMDB59779,C10H14O4,198.089208936,M+2H,+,100.05188,0.02952
100.0814,HMDB31544,C6H10,82.07825032,M+NH4,+,100.112073,0.030673
100.0814,HMDB31404,C6H13N,99.104799421,M+H,+,100.112075,0.030675
100.0814,HMDB32416,C6H13N,99.104799421,M+H,+,100.112075,0.030675
100.0814,HMDB03869,C11H21N3O5,275.148120797,M+2H+Na,+,100.05063,0.03077
100.0814,HMDB04207,C11H21N3O5,275.148120797,M+2H+Na,+,100.05063,0.03077
100.0814,HMDB06037,C6H7N5O2,181.059974493,M+H+NH4,+,100.050537,0.030863
100.0814,HMDB29616,C2H4N4O2,116.033425392,M+2ACN+2H,+,100.050536,0.030864
100.0814,HMDB03464,C5H11N3O2,145.085126611,M+2Na+H,+,100.113967,0.032567
100.0814,HMDB40258,C5H8OS,116.029585568,M+2ACN+2H,+,100.048616,0.032784
100.0814,HMDB38556,C5H8OS,116.029585568,M+2ACN+2H,+,100.048616,0.032784
100.0814,HMDB40150,C5H8OS,116.029585568,M+2ACN+2H,+,100.048616,0.032784
100.0814,HMDB40580,C5H8OS,116.029585568,M+2ACN+2H,+,100.048616,0.032784
100.0814,HMDB61813,C12H16,160.125200512,M+H+K,+,100.047817,0.033583
100.0814,HMDB61814,C12H16,160.125200512,M+H+K,+,100.047817,0.033583
100.0814,HMDB10323,C14H19NO6,297.121237345,M+3H,+,100.047688,0.033712
100.0814,HMDB34217,C12H10N2O,198.079312952,M+2H,+,100.046932,0.034468
100.0814,HMDB35197,C12H10N2O,198.079312952,M+2H,+,100.046932,0.034468
100.0814,HMDB13130,C12H21NO6,275.136887409,M+2H+Na,+,100.046886,0.034514
100.0814,HMDB14619,C18H19NOS,297.118734925,M+3H,+,100.046854,0.034546
100.0814,HMDB32634,H8N2O3S,116.025562822,M+2ACN+2H,+,100.046604,0.034796
100.0814,HMDB15150,C10H11N3O3S,253.052111923,M+H+2Na,+,100.116894,0.035494
100.0814,HMDB02038,C7H16N2O2,160.121177766,M+H+K,+,100.045806,0.035594
100.0814,HMDB06009,C7H16N2O2,160.121177766,M+H+K,+,100.045806,0.035594
100.0814,HMDB00259,C10H12N2O,176.094963016,M+H+Na,+,100.045729,0.035671
100.0814,HMDB01046,C10H12N2O,176.094963016,M+H+Na,+,100.045729,0.035671
100.0814,HMDB31004,C8H3NO2,145.016378345,M+2Na+H,+,100.045218,0.036182
100.0814,HMDB04400,C7H10N4O3,198.075290206,M+2H,+,100.044921,0.036479
100.0814,HMDB59771,C7H10N4O3,198.075290206,M+2H,+,100.044921,0.036479
100.0814,HMDB32967,C10H11N,145.089149357,M+2Na+H,+,100.117989,0.036589
100.0814,HMDB39506,C11H11NO6,253.058637089,M+H+2Na,+,100.119069,0.037669
100.0814,HMDB02706,C5H12N4O3,176.09094027,M+H+Na,+,100.043717,0.037683
100.0814,HMDB13209,C14H17N3O3,275.126991425,M+2H+Na,+,100.043587,0.037813
100.0814,HMDB28698,C14H17N3O3,275.126991425,M+2H+Na,+,100.043587,0.037813
100.0814,HMDB29076,C14H17N3O3,275.126991425,M+2H+Na,+,100.043587,0.037813
100.0814,HMDB33530,C15H21NO,231.162314299,M+3Na,+,100.043323,0.038077
100.0814,HMDB35271,C15H21NO,231.162314299,M+3Na,+,100.043323,0.038077
100.0814,HMDB15401,C11H15N5O5,297.107318615,M+3H,+,100.043049,0.038351
100.0814,HMDB01563,C11H15N5O5,297.107318615,M+3H,+,100.043049,0.038351
100.0814,HMDB05862,C11H15N5O5,297.107318615,M+3H,+,100.043049,0.038351
100.0814,HMDB06038,C11H15N5O5,297.107318615,M+3H,+,100.043049,0.038351
100.0814,HMDB36134,C10H14O2S,198.071450382,M+2H,+,100.043001,0.038399
100.0814,HMDB01959,C10H21N3O3,231.158291553,M+3Na,+,100.041982,0.039418
100.0814,HMDB38920,C8H16O2S,176.087100446,M+H+Na,+,100.041797,0.039603
100.0814,HMDB38300,C8H16O2S,176.087100446,M+H+Na,+,100.041797,0.039603
100.0814,HMDB32378,C8H16O2S,176.087100446,M+H+Na,+,100.041797,0.039603
100.0814,HMDB40117,C7H15NS,145.092520175,M+2Na+H,+,100.12136,0.03996
100.0814,HMDB40116,C7H15NS,145.092520175,M+2Na+H,+,100.12136,0.03996
100.0814,HMDB36185,C13H10O2,198.068079564,M+2H,+,100.041316,0.040084
100.0814,HMDB14797,C5H11NO4S,181.040878535,M+H+NH4,+,100.040989,0.040411
100.0814,HMDB38723,C17H15NO4,297.100107973,M+3H,+,100.040645,0.040755
100.0814,HMDB00486,C8H16O3,160.109944378,M+H+K,+,100.040189,0.041211
100.0814,HMDB00711,C8H16O3,160.109944378,M+H+K,+,100.040189,0.041211
100.0814,HMDB01954,C8H16O3,160.109944378,M+H+K,+,100.040189,0.041211
100.0814,HMDB02264,C8H16O3,160.109944378,M+H+K,+,100.040189,0.041211
