query_mass,compound_id,formula,compound_mass,adduct,adduct_type,adduct_mass,delta
104.0553,HMDB01138,C7H11NO5,189.063722467,M+H+NH4,+,104.052411,0.002889
104.0553,HMDB33625,C8H18O3,162.125594442,M+2Na,+,104.052015,0.003285
104.0553,HMDB14812,C17H21NO3,287.152143543,M+2H+Na,+,104.051971,0.003329
104.0553,HMDB14887,C17H21NO3,287.152143543,M+2H+Na,+,104.051971,0.003329
104.0553,HMDB15005,C17H21NO3,287.152143543,M+2H+Na,+,104.051971,0.003329
104.0553,HMDB60548,C17H21NO3,287.152143543,M+2H+Na,+,104.051971,0.003329
104.0553,HMDB33874,C17H21NO3,287.152143543,M+2H+Na,+,104.051971,0.003329
104.0553,HMDB40699,C17H21NO3,287.152143543,M+2H+Na,+,104.051971,0.003329
104.0553,HMDB41956,C17H21NO3,287.152143543,M+2H+Na,+,104.051971,0.003329
104.0553,HMDB60796,C17H21NO3,287.152143543,M+2H+Na,+,104.051971,0.003329
104.0553,HMDB60798,C17H21NO3,287.152143543,M+2H+Na,+,104.051971,0.003329
104.0553,HMDB60854,C17H21NO3,287.152143543,M+2H+Na,+,104.051971,0.003329
104.0553,HMDB14615,C17H18F3NO,309.134048818,M+3H,+,104.051959,0.003341
104.0553,HMDB33969,C8H7NS,149.029919919,M+2Na+H,+,104.05876,0.00346
104.0553,HMDB34273,C8H7NS,149.029919919,M+2Na+H,+,104.05876,0.00346
104.0553,HMDB33001,C8H7NS,149.029919919,M+2Na+H,+,104.05876,0.00346
104.0553,HMDB61384,C9H16N2O2,184.121177766,M+H+Na,+,104.058836,0.003536
104.0553,HMDB14484,C20H23NS,309.155120431,M+3H,+,104.058983,0.003683
104.0553,HMDB28809,C14H19N3O5,309.132470733,M+3H,+,104.051433,0.003867
104.0553,HMDB29161,C14H19N3O5,309.132470733,M+3H,+,104.051433,0.003867
104.0553,HMDB29103,C14H19N3O5,309.132470733,M+3H,+,104.051433,0.003867
104.0553,HMDB29119,C14H19N3O5,309.132470733,M+3H,+,104.051433,0.003867
104.0553,HMDB35731,BH3O3,62.017524428,M+ACN+H,+,104.051347,0.003953
104.0553,HMDB29633,C7H8S,124.034670946,M+2ACN+2H,+,104.051158,0.004142
104.0553,HMDB34448,C7H8S,124.034670946,M+2ACN+2H,+,104.051158,0.004142
104.0553,HMDB29634,C7H8S,124.034670946,M+2ACN+2H,+,104.051158,0.004142
104.0553,HMDB36759,C12H18,162.140850576,M+2Na,+,104.059643,0.004343
104.0553,HMDB13806,C12H18,162.140850576,M+2Na,+,104.059643,0.004343
104.0553,HMDB61815,C12H18,162.140850576,M+2Na,+,104.059643,0.004343
104.0553,HMDB00873,C7H8O2,124.0524295,M+2ACN+2H,+,104.060038,0.004738
104.0553,HMDB01398,C7H8O2,124.052429498,M+2ACN+2H,+,104.060038,0.004738
104.0553,HMDB11724,C7H8O2,124.0524295,M+2ACN+2H,+,104.060038,0.004738
104.0553,HMDB38963,C7H8O2,124.0524295,M+2ACN+2H,+,104.060038,0.004738
104.0553,HMDB35226,C7H8O2,124.0524295,M+2ACN+2H,+,104.060038,0.004738
104.0553,HMDB29696,C7H8O2,124.0524295,M+2ACN+2H,+,104.060038,0.004738
104.0553,HMDB34877,C7H8O2,124.0524295,M+2ACN+2H,+,104.060038,0.004738
104.0553,HMDB32917,C7H8O2,124.0524295,M+2ACN+2H,+,104.060038,0.004738
104.0553,HMDB40280,C7H8O2,124.0524295,M+2ACN+2H,+,104.060038,0.004738
104.0553,HMDB59712,C7H8O2,124.0524295,M+2ACN+2H,+,104.060038,0.004738
104.0553,HMDB59709,C7H8O2,124.0524295,M+2ACN+2H,+,104.060038,0.004738
104.0553,HMDB00159,C9H11NO2,165.078978601,M+ACN+2H,+,104.060039,0.004739
104.0553,HMDB14970,C11H11NO2,189.078978601,M+H+NH4,+,104.060039,0.004739
104.0553,HMDB04992,C9H11NO2,165.078978601,M+ACN+2H,+,104.060039,0.004739
104.0553,HMDB02302,C11H11NO2,189.078978601,M+H+NH4,+,104.060039,0.004739
104.0553,HMDB01007,C9H11NO2,165.078978601,M+ACN+2H,+,104.060039,0.004739
104.0553,HMDB06044,C9H11NO2,165.078978601,M+ACN+2H,+,104.060039,0.004739
104.0553,HMDB34169,C9H11NO2,165.078978601,M+ACN+2H,+,104.060039,0.004739
104.0553,HMDB33485,C9H11NO2,165.078978601,M+ACN+2H,+,104.060039,0.004739
104.0553,HMDB29738,C11H11NO2,189.078978601,M+H+NH4,+,104.060039,0.004739
104.0553,HMDB33589,C9H11NO2,165.078978601,M+ACN+2H,+,104.060039,0.004739
104.0553,HMDB59934,C9H11NO2,165.078978601,M+ACN+2H,+,104.060039,0.004739
104.0553,HMDB13286,C13H25NO3,243.183443671,M+3Na,+,104.050366,0.004934
104.0553,HMDB36470,C14H16,184.125200512,M+H+Na,+,104.060847,0.005547
104.0553,HMDB40247,C11H20O,168.151415262,M+H+K,+,104.060925,0.005625
104.0553,HMDB35417,C11H20O,168.151415262,M+H+K,+,104.060925,0.005625
104.0553,HMDB33577,C11H20O,168.151415262,M+H+K,+,104.060925,0.005625
104.0553,HMDB31128,C11H20O,168.151415262,M+H+K,+,104.060925,0.005625
104.0553,HMDB37807,C11H20O,168.151415262,M+H+K,+,104.060925,0.005625
104.0553,HMDB32238,C11H20O,168.151415262,M+H+K,+,104.060925,0.005625
104.0553,HMDB61995,C11H20O,168.151415264,M+H+K,+,104.060925,0.005625
104.0553,HMDB62085,C7H5N,103.042199165,M+H,+,104.049475,0.005825
104.0553,HMDB12286,C8H15NO2S,189.082349419,M+H+NH4,+,104.061725,0.006425
104.0553,HMDB39817,C5H11NS2,149.033290737,M+2Na+H,+,104.062131,0.006831
104.0553,HMDB41835,C12H12N2,184.100048394,M+H+Na,+,104.048271,0.007029
104.0553,HMDB29834,C12H12N2,184.100048394,M+H+Na,+,104.048271,0.007029
104.0553,HMDB59734,C5H4N2O2,124.027277382,M+2ACN+2H,+,104.047462,0.007838
104.0553,HMDB38791,C9H18OS2,206.079906578,M+2H,+,104.047229,0.008071
104.0553,HMDB14330,C10H14N2,162.115698458,M+2Na,+,104.047067,0.008233
104.0553,HMDB01934,C10H14N2,162.115698458,M+2Na,+,104.047067,0.008233
104.0553,HMDB04350,C10H14N2,162.115698458,M+2Na,+,104.047067,0.008233
104.0553,HMDB33113,C5H7N,81.057849229,M+Na,+,104.047067,0.008233
104.0553,HMDB33114,C5H7N,81.057849229,M+Na,+,104.047067,0.008233
104.0553,HMDB39982,C10H14N2,162.115698458,M+2Na,+,104.047067,0.008233
104.0553,HMDB62038,C5H7N,81.057849229,M+Na,+,104.047067,0.008233
104.0553,HMDB28963,C15H23N3O4,309.168856239,M+3H,+,104.063561,0.008261
104.0553,HMDB29110,C15H23N3O4,309.168856239,M+3H,+,104.063561,0.008261
104.0553,HMDB15056,C19H19NOS,309.118734925,M+3H,+,104.046854,0.008446
104.0553,HMDB15507,C4H7O3,103.03951909,M+H,+,104.046795,0.008505
104.0553,HMDB33584,C8H14O6,206.07903818,M+2H,+,104.046795,0.008505
104.0553,HMDB41142,C18H25NO2,287.188529049,M+2H+Na,+,104.0641,0.0088
104.0553,HMDB30304,C20H23NO2,309.172878985,M+3H,+,104.064902,0.009602
104.0553,HMDB40368,C20H23NO2,309.172878985,M+3H,+,104.064902,0.009602
104.0553,HMDB61307,C20H23NO2,309.172878985,M+3H,+,104.064902,0.009602
104.0553,HMDB61308,C20H23NO2,309.172878985,M+3H,+,104.064902,0.009602
104.0553,HMDB15576,C6H12N3PS,189.048954601,M+H+NH4,+,104.045027,0.010273
104.0553,HMDB04181,C6H8N2O,124.063662888,M+2ACN+2H,+,104.065654,0.010354
104.0553,HMDB31852,C6H8N2O,124.063662888,M+2ACN+2H,+,104.065654,0.010354
104.0553,HMDB40143,C6H8N2O,124.063662888,M+2ACN+2H,+,104.065654,0.010354
104.0553,HMDB40141,C6H8N2O,124.063662888,M+2ACN+2H,+,104.065654,0.010354
104.0553,HMDB00906,C3H9N,59.073499293,M+2Na-H,+,104.044659,0.010641
104.0553,HMDB34006,C3H9N,59.073499293,M+2Na-H,+,104.044659,0.010641
104.0553,HMDB29568,C13H29N3O,243.231062565,M+3Na,+,104.066239,0.010939
104.0553,HMDB28712,C12H25N5O3,287.195739691,M+2H+Na,+,104.066503,0.011203
104.0553,HMDB28713,C12H25N5O3,287.195739691,M+2H+Na,+,104.066503,0.011203
104.0553,HMDB28901,C12H25N5O3,287.195739691,M+2H+Na,+,104.066503,0.011203
104.0553,HMDB28923,C12H25N5O3,287.195739691,M+2H+Na,+,104.066503,0.011203
104.0553,HMDB28847,C7H14N2O3S,206.072513014,M+2H,+,104.043533,0.011767
104.0553,HMDB28973,C7H14N2O3S,206.072513014,M+2H,+,104.043533,0.011767
104.0553,HMDB02005,C5H11NO3S,165.045963913,M+ACN+2H,+,104.043532,0.011768
104.0553,HMDB37057,C5H11NO3S,165.045963913,M+ACN+2H,+,104.043532,0.011768
104.0553,HMDB28831,C14H17N2O6,309.108661286,M+3H,+,104.043496,0.011804
104.0553,HMDB29104,C14H17N2O6,309.108661286,M+3H,+,104.043496,0.011804
104.0553,HMDB33526,C16H21NO,243.162314299,M+3Na,+,104.043323,0.011977
104.0553,HMDB32380,C8H18OS,162.107835888,M+2Na,+,104.043136,0.012164
104.0553,HMDB37821,C10H16O2,168.115029756,M+H+K,+,104.042732,0.012568
104.0553,HMDB36067,C10H16O2,168.115029756,M+H+K,+,104.042732,0.012568
104.0553,HMDB37175,C10H16O2,168.115029756,M+H+K,+,104.042732,0.012568
104.0553,HMDB40639,C10H16O2,168.115029756,M+H+K,+,104.042732,0.012568
104.0553,HMDB35714,C10H16O2,168.115029756,M+H+K,+,104.042732,0.012568
104.0553,HMDB31156,C10H16O2,168.115029756,M+H+K,+,104.042732,0.012568
104.0553,HMDB31273,C10H16O2,168.115029756,M+H+K,+,104.042732,0.012568
104.0553,HMDB33700,C10H16O2,168.115029756,M+H+K,+,104.042732,0.012568
104.0553,HMDB34452,C10H16O2,168.115029756,M+H+K,+,104.042732,0.012568
104.0553,HMDB36103,C10H16O2,168.115029756,M+H+K,+,104.042732,0.012568
104.0553,HMDB35766,C10H16O2,168.115029756,M+H+K,+,104.042732,0.012568
104.0553,HMDB13105,C10H16O2,168.115029756,M+H+K,+,104.042732,0.012568
104.0553,HMDB37014,C10H16O2,168.115029756,M+H+K,+,104.042732,0.012568
104.0553,HMDB34670,C10H16O2,168.115029756,M+H+K,+,104.042732,0.012568
104.0553,HMDB35829,C10H16O2,168.115029756,M+H+K,+,104.042732,0.012568
104.0553,HMDB32434,C10H16O2,168.115029756,M+H+K,+,104.042732,0.012568
104.0553,HMDB32319,C10H16O2,168.115029756,M+H+K,+,104.042732,0.012568
104.0553,HMDB32219,C10H16O2,168.115029756,M+H+K,+,104.042732,0.012568
104.0553,HMDB32312,C10H16O2,168.115029756,M+H+K,+,104.042732,0.012568
104.0553,HMDB32313,C10H16O2,168.115029756,M+H+K,+,104.042732,0.012568
104.0553,HMDB00230,C11H19NO9,309.105981211,M+3H,+,104.042603,0.012697
104.0553,HMDB00773,C11H19NO9,309.105981211,M+3H,+,104.042603,0.012697
104.0553,HMDB28959,C11H21N3O3,243.158291553,M+3Na,+,104.041982,0.013318
104.0553,HMDB29022,C11H21N3O3,243.158291553,M+3Na,+,104.041982,0.013318
104.0553,HMDB00715,C10H7NO3,189.042593095,M+H+NH4,+,104.041847,0.013453
104.0553,HMDB03454,C8H7NO3,165.042593095,M+ACN+2H,+,104.041847,0.013453
104.0553,HMDB04089,C8H7NO3,165.042593095,M+ACN+2H,+,104.041847,0.013453
104.0553,HMDB04291,C8H7NO3,165.042593095,M+ACN+2H,+,104.041847,0.013453
104.0553,HMDB60331,C10H7NO3,189.042593095,M+H+NH4,+,104.041847,0.013453
104.0553,HMDB60332,C10H7NO3,189.042593095,M+H+NH4,+,104.041847,0.013453
104.0553,HMDB38318,C8H7NO3,165.042593095,M+ACN+2H,+,104.041847,0.013453
104.0553,HMDB36582,C8H7NO3,165.042593095,M+ACN+2H,+,104.041847,0.013453
104.0553,HMDB13030,C8H7NO3,165.042593095,M+ACN+2H,+,104.041847,0.013453
104.0553,HMDB40245,C11H14O,162.10446507,M+2Na,+,104.041451,0.013849
104.0553,HMDB32415,C11H14O,162.10446507,M+2Na,+,104.041451,0.013849
104.0553,HMDB33562,C11H14O,162.10446507,M+2Na,+,104.041451,0.013849
104.0553,HMDB39803,C11H14O,162.10446507,M+2Na,+,104.041451,0.013849
104.0553,HMDB31856,C11H14O,162.10446507,M+2Na,+,104.041451,0.013849
104.0553,HMDB32025,C11H14O,162.10446507,M+2Na,+,104.041451,0.013849
104.0553,HMDB31208,C11H14O,162.10446507,M+2Na,+,104.041451,0.013849
104.0553,HMDB36183,C11H14O,162.10446507,M+2Na,+,104.041451,0.013849
104.0553,HMDB41493,C11H14O,162.10446507,M+2Na,+,104.041451,0.013849
104.0553,HMDB33359,C18H15NO4,309.100107973,M+3H,+,104.040645,0.014655
104.0553,HMDB38584,C18H15NO4,309.100107973,M+3H,+,104.040645,0.014655
104.0553,HMDB10720,C4H6O2,86.036779436,M+NH4,+,104.070602,0.015302
104.0553,HMDB00549,C4H6O2,86.036779436,M+NH4,+,104.070602,0.015302
104.0553,HMDB02523,C4H6O2,86.036779436,M+NH4,+,104.070602,0.015302
104.0553,HMDB03407,C4H6O2,86.036779436,M+NH4,+,104.070602,0.015302
104.0553,HMDB32262,C2H6O2,62.036779436,M+ACN+H,+,104.070602,0.015302
104.0553,HMDB31209,C4H6O2,86.036779436,M+NH4,+,104.070602,0.015302
104.0553,HMDB34439,C4H6O2,86.036779436,M+NH4,+,104.070602,0.015302
104.0553,HMDB31430,C2H6O2,62.036779436,M+ACN+H,+,104.070602,0.015302
104.0553,HMDB33977,C4H6O2,86.036779436,M+NH4,+,104.070602,0.015302
104.0553,HMDB04296,C3H5NO,71.037113787,M+CH3OH+H,+,104.070603,0.015303
104.0553,HMDB36604,C8H15NO4,189.100107973,M+H+NH4,+,104.070604,0.015304
104.0553,HMDB00092,C4H9NO2,103.063328537,M+H,+,104.070605,0.015305
104.0553,HMDB00112,C4H9NO2,103.063328537,M+H,+,104.070605,0.015305
104.0553,HMDB01906,C4H9NO2,103.063328537,M+H,+,104.070605,0.015305
104.0553,HMDB00650,C4H9NO2,103.063328537,M+H,+,104.070605,0.015305
104.0553,HMDB61050,C4H9NO2,103.063328537,M+H,+,104.070605,0.015305
104.0553,HMDB00452,C4H9NO2,103.063328537,M+H,+,104.070605,0.015305
104.0553,HMDB02166,C4H9NO2,103.063328537,M+H,+,104.070605,0.015305
104.0553,HMDB02299,C4H9NO2,103.063328537,M+H,+,104.070605,0.015305
104.0553,HMDB03911,C4H9NO2,103.063328537,M+H,+,104.070605,0.015305
104.0553,HMDB38394,C4H9NO2,103.063328537,M+H,+,104.070605,0.015305
104.0553,HMDB31329,C4H9NO2,103.063328537,M+H,+,104.070605,0.015305
104.0553,HMDB31654,C4H9NO2,103.063328537,M+H,+,104.070605,0.015305
104.0553,HMDB41945,C4H9NO2,103.063328537,M+H,+,104.070605,0.015305
104.0553,HMDB12486,C16H17NO4,287.115758037,M+2H+Na,+,104.039843,0.015457
104.0553,HMDB33486,C16H17NO4,287.115758037,M+2H+Na,+,104.039843,0.015457
104.0553,HMDB61073,C16H17NO4,287.115758037,M+2H+Na,+,104.039843,0.015457
104.0553,HMDB00791,C15H29NO4,287.209658421,M+2H+Na,+,104.071143,0.015843
104.0553,HMDB00450,C6H14N2O3,162.100442324,M+2Na,+,104.039439,0.015861
104.0553,HMDB03929,C3H5N3,83.048347175,M+3ACN+2H,+,104.071271,0.015971
104.0553,HMDB38311,C11H20O2,184.146329884,M+H+Na,+,104.071412,0.016112
104.0553,HMDB31062,C11H20O2,184.146329884,M+H+Na,+,104.071412,0.016112
104.0553,HMDB31272,C11H20O2,184.146329884,M+H+Na,+,104.071412,0.016112
104.0553,HMDB31063,C11H20O2,184.146329884,M+H+Na,+,104.071412,0.016112
104.0553,HMDB31087,C11H20O2,184.146329884,M+H+Na,+,104.071412,0.016112
104.0553,HMDB33371,C11H20O2,184.146329884,M+H+Na,+,104.071412,0.016112
104.0553,HMDB37106,C11H20O2,184.146329884,M+H+Na,+,104.071412,0.016112
104.0553,HMDB36140,C11H20O2,184.146329884,M+H+Na,+,104.071412,0.016112
104.0553,HMDB31691,C11H20O2,184.146329884,M+H+Na,+,104.071412,0.016112
104.0553,HMDB31406,C11H20O2,184.146329884,M+H+Na,+,104.071412,0.016112
104.0553,HMDB38906,C11H20O2,184.146329884,M+H+Na,+,104.071412,0.016112
104.0553,HMDB37309,C11H20O2,184.146329884,M+H+Na,+,104.071412,0.016112
104.0553,HMDB31843,C11H20O2,184.146329884,M+H+Na,+,104.071412,0.016112
104.0553,HMDB38274,C11H20O2,184.146329884,M+H+Na,+,104.071412,0.016112
104.0553,HMDB38273,C11H20O2,184.146329884,M+H+Na,+,104.071412,0.016112
104.0553,HMDB38278,C11H20O2,184.146329884,M+H+Na,+,104.071412,0.016112
104.0553,HMDB32308,C11H20O2,184.146329884,M+H+Na,+,104.071412,0.016112
104.0553,HMDB36784,C11H20O2,184.146329884,M+H+Na,+,104.071412,0.016112
104.0553,HMDB34428,C11H20O2,184.146329884,M+H+Na,+,104.071412,0.016112
104.0553,HMDB34429,C11H20O2,184.146329884,M+H+Na,+,104.071412,0.016112
104.0553,HMDB37225,C11H20O2,184.146329884,M+H+Na,+,104.071412,0.016112
104.0553,HMDB33724,C11H20O2,184.146329884,M+H+Na,+,104.071412,0.016112
104.0553,HMDB38277,C11H20O2,184.146329884,M+H+Na,+,104.071412,0.016112
104.0553,HMDB40593,C11H20O2,184.146329884,M+H+Na,+,104.071412,0.016112
104.0553,HMDB37185,C11H20O2,184.146329884,M+H+Na,+,104.071412,0.016112
104.0553,HMDB32396,C11H20O2,184.146329884,M+H+Na,+,104.071412,0.016112
104.0553,HMDB32453,C11H20O2,184.146329884,M+H+Na,+,104.071412,0.016112
104.0553,HMDB32320,C11H20O2,184.146329884,M+H+Na,+,104.071412,0.016112
104.0553,HMDB32534,C11H20O2,184.146329884,M+H+Na,+,104.071412,0.016112
104.0553,HMDB32461,C11H20O2,184.146329884,M+H+Na,+,104.071412,0.016112
104.0553,HMDB32404,C11H20O2,184.146329884,M+H+Na,+,104.071412,0.016112
104.0553,HMDB32489,C11H20O2,184.146329884,M+H+Na,+,104.071412,0.016112
104.0553,HMDB62090,C11H20O2,184.146329884,M+H+Na,+,104.071412,0.016112
104.0553,HMDB15334,C17H27NO4,309.194008357,M+3H,+,104.071945,0.016645
104.0553,HMDB15345,C17H27NO4,309.194008357,M+3H,+,104.071945,0.016645
104.0553,HMDB31809,C9H7N3S,189.036067929,M+H+NH4,+,104.038584,0.016716
104.0553,HMDB02089,C11H17N3O6,287.111735291,M+2H+Na,+,104.038502,0.016798
104.0553,HMDB02366,C12H21NO4,243.147058165,M+3Na,+,104.038237,0.017063
104.0553,HMDB29398,C3H7N3O4,149.043655727,M+2Na+H,+,104.072496,0.017196
104.0553,HMDB01925,C13H18O2,206.13067982,M+2H,+,104.072616,0.017316
104.0553,HMDB33196,C13H18O2,206.13067982,M+2H,+,104.072616,0.017316
104.0553,HMDB37604,C13H18O2,206.13067982,M+2H,+,104.072616,0.017316
104.0553,HMDB29669,C13H18O2,206.13067982,M+2H,+,104.072616,0.017316
104.0553,HMDB35181,C13H18O2,206.13067982,M+2H,+,104.072616,0.017316
104.0553,HMDB39101,C13H18O2,206.13067982,M+2H,+,104.072616,0.017316
104.0553,HMDB34556,C13H18O2,206.13067982,M+2H,+,104.072616,0.017316
104.0553,HMDB35016,C13H18O2,206.13067982,M+2H,+,104.072616,0.017316
104.0553,HMDB36386,C13H18O2,206.13067982,M+2H,+,104.072616,0.017316
104.0553,HMDB35008,C13H18O2,206.13067982,M+2H,+,104.072616,0.017316
104.0553,HMDB34472,C13H18O2,206.13067982,M+2H,+,104.072616,0.017316
104.0553,HMDB34470,C13H18O2,206.13067982,M+2H,+,104.072616,0.017316
104.0553,HMDB38605,C13H18O2,206.13067982,M+2H,+,104.072616,0.017316
104.0553,HMDB40431,C13H18O2,206.13067982,M+2H,+,104.072616,0.017316
104.0553,HMDB36391,C13H18O2,206.13067982,M+2H,+,104.072616,0.017316
104.0553,HMDB36025,C13H18O2,206.13067982,M+2H,+,104.072616,0.017316
104.0553,HMDB37194,C13H18O2,206.13067982,M+2H,+,104.072616,0.017316
104.0553,HMDB34469,C13H18O2,206.13067982,M+2H,+,104.072616,0.017316
104.0553,HMDB37623,C13H18O2,206.13067982,M+2H,+,104.072616,0.017316
104.0553,HMDB36240,C13H18O2,206.13067982,M+2H,+,104.072616,0.017316
104.0553,HMDB35017,C13H18O2,206.13067982,M+2H,+,104.072616,0.017316
104.0553,HMDB37720,C13H18O2,206.13067982,M+2H,+,104.072616,0.017316
104.0553,HMDB32176,C13H18O2,206.13067982,M+2H,+,104.072616,0.017316
104.0553,HMDB42010,C18H13N3O,287.105862053,M+2H+Na,+,104.036544,0.018756
104.0553,HMDB35303,C11H10O4,206.057908808,M+2H,+,104.03623,0.01907
104.0553,HMDB29775,C11H10O4,206.057908808,M+2H,+,104.03623,0.01907
104.0553,HMDB36627,C11H10O4,206.057908808,M+2H,+,104.03623,0.01907
104.0553,HMDB29466,C11H10O4,206.057908808,M+2H,+,104.03623,0.01907
104.0553,HMDB29472,C11H10O4,206.057908808,M+2H,+,104.03623,0.01907
104.0553,HMDB32952,C11H10O4,206.057908808,M+2H,+,104.03623,0.01907
104.0553,HMDB30818,C11H10O4,206.057908802,M+2H,+,104.03623,0.01907
104.0553,HMDB29748,C10H8N4,184.074896276,M+H+Na,+,104.035695,0.019605
104.0553,HMDB10319,C14H15NO7,309.084851839,M+3H,+,104.03556,0.01974
104.0553,HMDB59804,C14H15NO7,309.084851839,M+3H,+,104.03556,0.01974
104.0553,HMDB40830,C14H15NO7,309.084851839,M+3H,+,104.03556,0.01974
104.0553,HMDB01565,C5H15NO4P,184.073869485,M+H+Na,+,104.035182,0.020118
104.0553,HMDB01490,C9H12O4,184.073558872,M+H+Na,+,104.035026,0.020274
104.0553,HMDB40603,C9H12O4,184.073558872,M+H+Na,+,104.035026,0.020274
104.0553,HMDB35056,C9H12O4,184.073558872,M+H+Na,+,104.035026,0.020274
104.0553,HMDB36072,C9H12O4,184.073558872,M+H+Na,+,104.035026,0.020274
104.0553,HMDB39650,C9H12O4,184.073558872,M+H+Na,+,104.035026,0.020274
104.0553,HMDB59730,C9H12O4,184.073558872,M+H+Na,+,104.035026,0.020274
104.0553,HMDB15133,C14H17N3O,243.137162181,M+3Na,+,104.034939,0.020361
104.0553,HMDB41820,C5H3N5O2,165.028674365,M+ACN+2H,+,104.034887,0.020413
104.0553,HMDB29914,C12H17NO7,287.100501903,M+2H+Na,+,104.034757,0.020543
104.0553,HMDB15677,C3H8OS2,124.001656258,M+2ACN+2H,+,104.034651,0.020649
104.0553,HMDB00679,C7H15N3O3,189.111341361,M+H+NH4,+,104.076221,0.020921
104.0553,HMDB14531,C19H29NO,287.224914555,M+2H+Na,+,104.076228,0.020928
104.0553,HMDB15077,C19H29NO,287.224914555,M+2H+Na,+,104.076228,0.020928
104.0553,HMDB02455,C3H5NO3,103.026943031,M+H,+,104.034219,0.021081
104.0553,HMDB11602,C3H5NO3,103.026943031,M+H,+,104.034219,0.021081
104.0553,HMDB03538,CH2O3,62.00039393,M+ACN+H,+,104.034217,0.021083
104.0553,HMDB60318,C8H7NO2,149.047678473,M+2Na+H,+,104.076518,0.021218
104.0553,HMDB04058,C8H7NO2,149.047678473,M+2Na+H,+,104.076518,0.021218
104.0553,HMDB60946,C8H7NO2,149.047678473,M+2Na+H,+,104.076518,0.021218
104.0553,HMDB33532,C6H18OSi2,162.089618264,M+2Na,+,104.034027,0.021273
104.0553,HMDB32329,C10H16S,168.097271202,M+H+K,+,104.033853,0.021447
104.0553,HMDB59918,C7H14O4,162.089208936,M+2Na,+,104.033822,0.021478
104.0553,HMDB14477,C21H27NO,309.209264491,M+3H,+,104.077031,0.021731
104.0553,HMDB15361,C21H27NO,309.209264491,M+3H,+,104.077031,0.021731
104.0553,HMDB15461,C13H15N3O4S,309.078326673,M+3H,+,104.033385,0.021915
104.0553,HMDB32683,C5H14AsO,165.025512907,M+ACN+2H,+,104.033306,0.021994
