query_mass,compound_id,formula,compound_mass,adduct,adduct_type,adduct_mass,delta
345.2066,HMDB34497,C19H40,268.31300128,M+2K+H,+,345.232041,0.025441
345.2066,HMDB34289,C19H40,268.31300128,M+2K+H,+,345.232041,0.025441
345.2066,HMDB61863,C19H40,268.31300128,M+2K+H,+,345.232041,0.025441
345.2066,HMDB15118,C19H24N2O4,344.173607266,M+H,+,345.180883,0.025717
345.2066,HMDB15399,C19H24N2O4,344.173607266,M+H,+,345.180883,0.025717
345.2066,HMDB13302,C18H20N2O3,312.147392516,M+CH3OH+H,+,345.180882,0.025718
345.2066,HMDB03573,C17H21NO4,303.147058165,M+ACN+H,+,345.180881,0.025719
345.2066,HMDB15043,C17H21NO4,303.147058165,M+ACN+H,+,345.180881,0.025719
345.2066,HMDB15314,C19H21NO4,327.147058165,M+NH4,+,345.180881,0.025719
345.2066,HMDB15405,C17H21NO4,303.147058165,M+ACN+H,+,345.180881,0.025719
345.2066,HMDB39085,C19H21NO4,327.147058165,M+NH4,+,345.180881,0.025719
345.2066,HMDB30286,C19H21NO4,327.147058165,M+NH4,+,345.180881,0.025719
345.2066,HMDB30249,C19H21NO4,327.147058165,M+NH4,+,345.180881,0.025719
345.2066,HMDB31921,C19H21NO4,327.147058165,M+NH4,+,345.180881,0.025719
345.2066,HMDB33363,C19H21NO4,327.147058165,M+NH4,+,345.180881,0.025719
345.2066,HMDB30220,C19H21NO4,327.147058165,M+NH4,+,345.180881,0.025719
345.2066,HMDB60543,C17H21NO4,303.147058165,M+ACN+H,+,345.180881,0.025719
345.2066,HMDB60544,C17H21NO4,303.147058165,M+ACN+H,+,345.180881,0.025719
345.2066,HMDB41812,C19H21NO4,327.147058165,M+NH4,+,345.180881,0.025719
345.2066,HMDB61075,C17H21NO4,303.147058165,M+ACN+H,+,345.180881,0.025719
345.2066,HMDB61074,C17H21NO4,303.147058165,M+ACN+H,+,345.180881,0.025719
345.2066,HMDB61076,C17H21NO4,303.147058165,M+ACN+H,+,345.180881,0.025719
345.2066,HMDB30691,C15H18O4,262.120509064,M+2ACN+H,+,345.180879,0.025721
345.2066,HMDB35596,C15H18O4,262.120509064,M+2ACN+H,+,345.180879,0.025721
345.2066,HMDB30549,C15H18O4,262.120509064,M+2ACN+H,+,345.180879,0.025721
345.2066,HMDB39497,C15H18O4,262.120509064,M+2ACN+H,+,345.180879,0.025721
345.2066,HMDB38399,C15H18O4,262.120509064,M+2ACN+H,+,345.180879,0.025721
345.2066,HMDB30844,C22H30O6,390.204238692,M+2Na+H,+,345.233079,0.026479
345.2066,HMDB31933,C22H30O6,390.204238692,M+2Na+H,+,345.233079,0.026479
345.2066,HMDB35922,C22H30O6,390.204238692,M+2Na+H,+,345.233079,0.026479
345.2066,HMDB35206,C22H30O6,390.204238692,M+2Na+H,+,345.233079,0.026479
345.2066,HMDB02369,C20H28O2,300.20893014,M+2Na-H,+,345.18009,0.02651
345.2066,HMDB01852,C20H28O2,300.20893014,M+2Na-H,+,345.18009,0.02651
345.2066,HMDB06219,C20H28O2,300.20893014,M+2Na-H,+,345.18009,0.02651
345.2066,HMDB12329,C20H28O2,300.20893014,M+2Na-H,+,345.18009,0.02651
345.2066,HMDB38702,C20H28O2,300.20893014,M+2Na-H,+,345.18009,0.02651
345.2066,HMDB36711,C20H28O2,300.20893014,M+2Na-H,+,345.18009,0.02651
345.2066,HMDB36697,C20H28O2,300.20893014,M+2Na-H,+,345.18009,0.02651
345.2066,HMDB36564,C20H28O2,300.20893014,M+2Na-H,+,345.18009,0.02651
345.2066,HMDB36710,C20H28O2,300.20893014,M+2Na-H,+,345.18009,0.02651
345.2066,HMDB12788,C20H28O2,300.20893014,M+2Na-H,+,345.18009,0.02651
345.2066,HMDB12874,C20H28O2,300.20893014,M+2Na-H,+,345.18009,0.02651
345.2066,HMDB41925,C20H28O2,300.20893014,M+2Na-H,+,345.18009,0.02651
345.2066,HMDB61925,C20H28O2,300.20893014,M+2Na-H,+,345.18009,0.02651
345.2066,HMDB33703,C35H54O12,666.361527192,M+H+Na,+,345.179011,0.027589
345.2066,HMDB39082,C12H23NOS2,261.122105743,M+IsoProp+Na+H,+,345.177216,0.029384
345.2066,HMDB00721,C7H12N2O3,172.08479226,2M+H,+,345.176861,0.029739
345.2066,HMDB11178,C7H12N2O3,172.08479226,2M+H,+,345.176861,0.029739
345.2066,HMDB39423,C12H21N3O6,303.143035419,M+ACN+H,+,345.176858,0.029742
345.2066,HMDB29437,C10H18N2O6,262.116486318,M+2ACN+H,+,345.176856,0.029744
345.2066,HMDB34777,C11H19NO6,261.121237345,M+IsoProp+Na+H,+,345.176347,0.030253
345.2066,HMDB33865,C11H19NO6,261.121237345,M+IsoProp+Na+H,+,345.176347,0.030253
345.2066,HMDB13133,C11H19NO6,261.121237345,M+IsoProp+Na+H,+,345.176347,0.030253
345.2066,HMDB61717,C11H19NO6,261.121237345,M+IsoProp+Na+H,+,345.176347,0.030253
345.2066,HMDB40682,C39H54O8,650.381868704,M+H+K,+,345.176151,0.030449
345.2066,HMDB40650,C39H54O8,650.381868704,M+H+K,+,345.176151,0.030449
345.2066,HMDB10737,C18H36O3,300.266445018,M+2Na-H,+,345.237605,0.031005
345.2066,HMDB37396,C18H36O3,300.266445018,M+2Na-H,+,345.237605,0.031005
345.2066,HMDB61662,C18H36O3,300.266445018,M+2Na-H,+,345.237605,0.031005
345.2066,HMDB61661,C18H36O3,300.266445018,M+2Na-H,+,345.237605,0.031005
345.2066,HMDB61706,C18H36O3,300.266445018,M+2Na-H,+,345.237605,0.031005
345.2066,HMDB35876,C24H22O5,390.146723814,M+2Na+H,+,345.175564,0.031036
345.2066,HMDB32297,C13H26O5,262.178023942,M+2ACN+H,+,345.238394,0.031794
345.2066,HMDB14343,C16H28N2O4,312.204907394,M+CH3OH+H,+,345.238396,0.031796
345.2066,HMDB61634,C15H29NO5,303.204573043,M+ACN+H,+,345.238396,0.031796
345.2066,HMDB05012,C17H20N4S,312.14086735,M+CH3OH+H,+,345.174356,0.032244
345.2066,HMDB59788,C29H35N5O7,565.253648499,M+3ACN+2H,+,345.173921,0.032679
345.2066,HMDB05045,C20H34O3,322.250794954,M+Na,+,345.240013,0.033413
345.2066,HMDB36802,C20H34O3,322.250794954,M+Na,+,345.240013,0.033413
345.2066,HMDB60052,C20H34O3,322.250794954,M+Na,+,345.240013,0.033413
345.2066,HMDB61645,C20H34O3,322.250794954,M+Na,+,345.240013,0.033413
345.2066,HMDB61647,C20H34O3,322.250794954,M+Na,+,345.240013,0.033413
345.2066,HMDB34696,C15H22O4,266.151809192,M+DMSO+H,+,345.173029,0.033571
345.2066,HMDB30104,C15H22O4,266.151809192,M+DMSO+H,+,345.173029,0.033571
345.2066,HMDB36151,C15H22O4,266.151809192,M+DMSO+H,+,345.173029,0.033571
345.2066,HMDB37059,C15H22O4,266.151809192,M+DMSO+H,+,345.173029,0.033571
345.2066,HMDB35740,C15H22O4,266.151809192,M+DMSO+H,+,345.173029,0.033571
345.2066,HMDB35647,C15H22O4,266.151809192,M+DMSO+H,+,345.173029,0.033571
345.2066,HMDB33229,C15H22O4,266.151809192,M+DMSO+H,+,345.173029,0.033571
345.2066,HMDB33660,C15H22O4,266.151809192,M+DMSO+H,+,345.173029,0.033571
345.2066,HMDB35644,C15H22O4,266.151809192,M+DMSO+H,+,345.173029,0.033571
345.2066,HMDB37005,C15H22O4,266.151809192,M+DMSO+H,+,345.173029,0.033571
345.2066,HMDB31902,C15H22O4,266.151809192,M+DMSO+H,+,345.173029,0.033571
345.2066,HMDB39516,C15H22O4,266.151809192,M+DMSO+H,+,345.173029,0.033571
345.2066,HMDB36152,C15H22O4,266.151809192,M+DMSO+H,+,345.173029,0.033571
345.2066,HMDB41425,C15H22O4,266.151809192,M+DMSO+H,+,345.173029,0.033571
345.2066,HMDB38476,C15H22O4,266.151809192,M+DMSO+H,+,345.173029,0.033571
345.2066,HMDB40905,C15H22O4,266.151809192,M+DMSO+H,+,345.173029,0.033571
345.2066,HMDB30137,C15H22O4,266.151809192,M+DMSO+H,+,345.173029,0.033571
345.2066,HMDB35210,C15H22O4,266.151809192,M+DMSO+H,+,345.173029,0.033571
345.2066,HMDB38148,C15H22O4,266.151809192,M+DMSO+H,+,345.173029,0.033571
345.2066,HMDB36039,C15H22O4,266.151809192,M+DMSO+H,+,345.173029,0.033571
345.2066,HMDB36038,C15H22O4,266.151809192,M+DMSO+H,+,345.173029,0.033571
345.2066,HMDB37070,C15H22O4,266.151809192,M+DMSO+H,+,345.173029,0.033571
345.2066,HMDB60569,C15H22O4,266.151809192,M+DMSO+H,+,345.173029,0.033571
345.2066,HMDB15061,C18H22ClNO,303.138992038,M+ACN+H,+,345.172815,0.033785
345.2066,HMDB14511,C21H28O2,312.20893014,M+CH3OH+H,+,345.242419,0.035819
345.2066,HMDB14522,C21H28O2,312.20893014,M+CH3OH+H,+,345.242419,0.035819
345.2066,HMDB00995,C21H28O2,312.20893014,M+CH3OH+H,+,345.242419,0.035819
345.2066,HMDB04626,C21H28O2,312.20893014,M+CH3OH+H,+,345.242419,0.035819
345.2066,HMDB60580,C21H28O2,312.20893014,M+CH3OH+H,+,345.242419,0.035819
345.2066,HMDB14398,C22H32O3,344.23514489,M+H,+,345.242421,0.035821
345.2066,HMDB15489,C22H32O3,344.23514489,M+H,+,345.242421,0.035821
345.2066,HMDB01939,C22H32O3,344.23514489,M+H,+,345.242421,0.035821
345.2066,HMDB10213,C22H32O3,344.23514489,M+H,+,345.242421,0.035821
345.2066,HMDB39885,C22H32O3,344.23514489,M+H,+,345.242421,0.035821
345.2066,HMDB33896,C22H32O3,344.23514489,M+H,+,345.242421,0.035821
345.2066,HMDB13620,C22H32O3,344.23514489,M+H,+,345.242421,0.035821
345.2066,HMDB13621,C22H32O3,344.23514489,M+H,+,345.242421,0.035821
345.2066,HMDB60040,C22H32O3,344.23514489,M+H,+,345.242421,0.035821
345.2066,HMDB60037,C22H32O3,344.23514489,M+H,+,345.242421,0.035821
345.2066,HMDB60047,C22H32O3,344.23514489,M+H,+,345.242421,0.035821
345.2066,HMDB60048,C22H32O3,344.23514489,M+H,+,345.242421,0.035821
345.2066,HMDB60050,C22H32O3,344.23514489,M+H,+,345.242421,0.035821
345.2066,HMDB60049,C22H32O3,344.23514489,M+H,+,345.242421,0.035821
345.2066,HMDB60051,C22H32O3,344.23514489,M+H,+,345.242421,0.035821
345.2066,HMDB60112,C22H32O3,344.23514489,M+H,+,345.242421,0.035821
345.2066,HMDB03422,C19H24O2,284.177630012,M+IsoProp+H,+,345.24297,0.03637
345.2066,HMDB38050,C19H24O2,284.177630012,M+IsoProp+H,+,345.24297,0.03637
345.2066,HMDB30432,C19H24O2,284.177630012,M+IsoProp+H,+,345.24297,0.03637
345.2066,HMDB37485,C17H16O4,284.104859,M+IsoProp+H,+,345.170199,0.036401
345.2066,HMDB40412,C17H16O4,284.104859,M+IsoProp+H,+,345.170199,0.036401
345.2066,HMDB38778,C17H16O4,284.104859,M+IsoProp+H,+,345.170199,0.036401
345.2066,HMDB30694,C17H16O4,284.104859,M+IsoProp+H,+,345.170199,0.036401
345.2066,HMDB33691,C17H16O4,284.104859,M+IsoProp+H,+,345.170199,0.036401
345.2066,HMDB38690,C20H24O5,344.162373878,M+H,+,345.16965,0.03695
345.2066,HMDB32955,C20H24O5,344.162373878,M+H,+,345.16965,0.03695
345.2066,HMDB34179,C20H24O5,344.162373878,M+H,+,345.16965,0.03695
345.2066,HMDB36691,C20H24O5,344.162373878,M+H,+,345.16965,0.03695
345.2066,HMDB31889,C20H24O5,344.162373878,M+H,+,345.16965,0.03695
345.2066,HMDB31753,C20H24O5,344.162373878,M+H,+,345.16965,0.03695
345.2066,HMDB38219,C20H24O5,344.162373878,M+H,+,345.16965,0.03695
345.2066,HMDB40388,C20H24O5,344.162373878,M+H,+,345.16965,0.03695
345.2066,HMDB40421,C20H24O5,344.162373878,M+H,+,345.16965,0.03695
345.2066,HMDB30600,C19H20O4,312.136159128,M+CH3OH+H,+,345.169648,0.036952
345.2066,HMDB33535,C19H20O4,312.136159128,M+CH3OH+H,+,345.169648,0.036952
345.2066,HMDB37586,C19H20O4,312.136159128,M+CH3OH+H,+,345.169648,0.036952
345.2066,HMDB35478,C19H20O4,312.136159128,M+CH3OH+H,+,345.169648,0.036952
345.2066,HMDB14830,C17H19N3O,281.152812245,M+ACN+Na,+,345.168577,0.038023
345.2066,HMDB60957,C17H19N3O,281.152812245,M+ACN+Na,+,345.168577,0.038023
345.2066,HMDB60955,C17H19N3O,281.152812245,M+ACN+Na,+,345.168577,0.038023
345.2066,HMDB34635,C35H54O11,650.36661257,M+H+K,+,345.168523,0.038077
345.2066,HMDB60818,C35H54O11,650.36661257,M+H+K,+,345.168523,0.038077
345.2066,HMDB51155,C64H102O6,966.767640996,M+3Na,+,345.245098,0.038498
345.2066,HMDB51191,C64H102O6,966.767640996,M+3Na,+,345.245098,0.038498
345.2066,HMDB51376,C64H102O6,966.767640996,M+3Na,+,345.245098,0.038498
345.2066,HMDB51378,C64H102O6,966.767640996,M+3Na,+,345.245098,0.038498
345.2066,HMDB52589,C64H102O6,966.767640996,M+3Na,+,345.245098,0.038498
345.2066,HMDB52679,C64H102O6,966.767640996,M+3Na,+,345.245098,0.038498
345.2066,HMDB52688,C64H102O6,966.767640996,M+3Na,+,345.245098,0.038498
345.2066,HMDB52693,C64H102O6,966.767640996,M+3Na,+,345.245098,0.038498
345.2066,HMDB52722,C64H102O6,966.767640996,M+3Na,+,345.245098,0.038498
345.2066,HMDB52730,C64H102O6,966.767640996,M+3Na,+,345.245098,0.038498
345.2066,HMDB52736,C64H102O6,966.767640996,M+3Na,+,345.245098,0.038498
345.2066,HMDB52778,C64H102O6,966.767640996,M+3Na,+,345.245098,0.038498
345.2066,HMDB52783,C64H102O6,966.767640996,M+3Na,+,345.245098,0.038498
345.2066,HMDB52792,C64H102O6,966.767640996,M+3Na,+,345.245098,0.038498
345.2066,HMDB52805,C64H102O6,966.767640996,M+3Na,+,345.245098,0.038498
345.2066,HMDB52811,C64H102O6,966.767640996,M+3Na,+,345.245098,0.038498
345.2066,HMDB52819,C64H102O6,966.767640996,M+3Na,+,345.245098,0.038498
345.2066,HMDB53431,C64H102O6,966.767640996,M+3Na,+,345.245098,0.038498
345.2066,HMDB53509,C64H102O6,966.767640996,M+3Na,+,345.245098,0.038498
345.2066,HMDB53516,C64H102O6,966.767640996,M+3Na,+,345.245098,0.038498
345.2066,HMDB53521,C64H102O6,966.767640996,M+3Na,+,345.245098,0.038498
345.2066,HMDB53546,C64H102O6,966.767640996,M+3Na,+,345.245098,0.038498
345.2066,HMDB53552,C64H102O6,966.767640996,M+3Na,+,345.245098,0.038498
345.2066,HMDB53558,C64H102O6,966.767640996,M+3Na,+,345.245098,0.038498
345.2066,HMDB53594,C64H102O6,966.767640996,M+3Na,+,345.245098,0.038498
345.2066,HMDB53599,C64H102O6,966.767640996,M+3Na,+,345.245098,0.038498
345.2066,HMDB53606,C64H102O6,966.767640996,M+3Na,+,345.245098,0.038498
345.2066,HMDB53617,C64H102O6,966.767640996,M+3Na,+,345.245098,0.038498
345.2066,HMDB53623,C64H102O6,966.767640996,M+3Na,+,345.245098,0.038498
345.2066,HMDB53629,C64H102O6,966.767640996,M+3Na,+,345.245098,0.038498
345.2066,HMDB53843,C64H102O6,966.767640996,M+3Na,+,345.245098,0.038498
345.2066,HMDB53867,C64H102O6,966.767640996,M+3Na,+,345.245098,0.038498
345.2066,HMDB54180,C64H102O6,966.767640996,M+3Na,+,345.245098,0.038498
345.2066,HMDB54202,C64H102O6,966.767640996,M+3Na,+,345.245098,0.038498
345.2066,HMDB54207,C64H102O6,966.767640996,M+3Na,+,345.245098,0.038498
345.2066,HMDB54780,C64H102O6,966.767640996,M+3Na,+,345.245098,0.038498
345.2066,HMDB54798,C64H102O6,966.767640996,M+3Na,+,345.245098,0.038498
345.2066,HMDB55032,C64H102O6,966.767640996,M+3Na,+,345.245098,0.038498
345.2066,HMDB55048,C64H102O6,966.767640996,M+3Na,+,345.245098,0.038498
345.2066,HMDB55613,C64H102O6,966.767640996,M+3Na,+,345.245098,0.038498
345.2066,HMDB55623,C64H102O6,966.767640996,M+3Na,+,345.245098,0.038498
345.2066,HMDB31050,C17H30O2,266.224580204,M+DMSO+H,+,345.2458,0.0392
345.2066,HMDB32702,C18H26O5,322.178023942,M+Na,+,345.167242,0.039358
345.2066,HMDB41989,C14H17N5O3,303.133139435,M+ACN+H,+,345.166962,0.039638
345.2066,HMDB28852,C13H15N3O3,261.111341361,M+IsoProp+Na+H,+,345.166451,0.040149
345.2066,HMDB29083,C13H15N3O3,261.111341361,M+IsoProp+Na+H,+,345.166451,0.040149
345.2066,HMDB08856,C34H66NO8P,647.452604605,M+ACN+2H,+,345.246852,0.040252
345.2066,HMDB08888,C34H66NO8P,647.452604605,M+ACN+2H,+,345.246852,0.040252
345.2066,HMDB15154,C7H17N2O2,161.129002798,2M+Na,+,345.247224,0.040624
345.2066,HMDB06078,C7H17N2O2,161.129002798,2M+Na,+,345.247224,0.040624
345.2066,HMDB37846,C15H21NO7,327.131802031,M+NH4,+,345.165625,0.040975
345.2066,HMDB61067,C10H14N5O5,284.099493583,M+IsoProp+H,+,345.164834,0.041766
345.2066,HMDB09922,C47H84O16P2,966.523459664,M+3Na,+,345.163705,0.042895
345.2066,HMDB09936,C47H84O16P2,966.523459664,M+3Na,+,345.163705,0.042895
345.2066,HMDB09956,C47H84O16P2,966.523459664,M+3Na,+,345.163705,0.042895
345.2066,HMDB09957,C47H84O16P2,966.523459664,M+3Na,+,345.163705,0.042895
345.2066,HMDB09965,C47H84O16P2,966.523459664,M+3Na,+,345.163705,0.042895
345.2066,HMDB09966,C47H84O16P2,966.523459664,M+3Na,+,345.163705,0.042895
345.2066,HMDB09978,C47H84O16P2,966.523459664,M+3Na,+,345.163705,0.042895
345.2066,HMDB09979,C47H84O16P2,966.523459664,M+3Na,+,345.163705,0.042895
345.2066,HMDB09990,C47H84O16P2,966.523459664,M+3Na,+,345.163705,0.042895
345.2066,HMDB10004,C47H84O16P2,966.523459664,M+3Na,+,345.163705,0.042895
345.2066,HMDB10007,C47H84O16P2,966.523459664,M+3Na,+,345.163705,0.042895
345.2066,HMDB10008,C47H84O16P2,966.523459664,M+3Na,+,345.163705,0.042895
345.2066,HMDB10012,C47H84O16P2,966.523459664,M+3Na,+,345.163705,0.042895
345.2066,HMDB10013,C47H84O16P2,966.523459664,M+3Na,+,345.163705,0.042895
345.2066,HMDB10016,C47H84O16P2,966.523459664,M+3Na,+,345.163705,0.042895
345.2066,HMDB10020,C47H84O16P2,966.523459664,M+3Na,+,345.163705,0.042895
345.2066,HMDB10027,C47H84O16P2,966.523459664,M+3Na,+,345.163705,0.042895
345.2066,HMDB10028,C47H84O16P2,966.523459664,M+3Na,+,345.163705,0.042895
345.2066,HMDB05764,C13H24N4O3,284.184840654,M+IsoProp+H,+,345.250181,0.043581
345.2066,HMDB15180,C20H32F2O5,390.221780544,M+2Na+H,+,345.250621,0.044021
345.2066,HMDB32791,C17H31NO2,281.235479241,M+ACN+Na,+,345.251244,0.044644
345.2066,HMDB11497,C29H60NO7P,565.410739791,M+3ACN+2H,+,345.252467,0.045867
345.2066,HMDB11527,C29H60NO7P,565.410739791,M+3ACN+2H,+,345.252467,0.045867
345.2066,HMDB36294,C20H22O8,390.13146768,M+2Na+H,+,345.160308,0.046292
345.2066,HMDB30565,C20H22O8,390.13146768,M+2Na+H,+,345.160308,0.046292
345.2066,HMDB31422,C20H22O8,390.13146768,M+2Na+H,+,345.160308,0.046292
345.2066,HMDB30564,C20H22O8,390.131467668,M+2Na+H,+,345.160308,0.046292
345.2066,HMDB12084,C35H75N2O6P,650.536274654,M+H+K,+,345.253354,0.046754
345.2066,HMDB60337,C18H14O2,262.099379692,M+2ACN+H,+,345.15975,0.04685
345.2066,HMDB38376,C32H52O13,644.34079175,M+2Na,+,345.159614,0.046986
345.2066,HMDB30736,C32H52O13,644.34079175,M+2Na,+,345.159614,0.046986
345.2066,HMDB33957,C17H26O2,262.193280076,M+2ACN+H,+,345.25365,0.04705
345.2066,HMDB39358,C17H26O2,262.193280076,M+2ACN+H,+,345.25365,0.04705
345.2066,HMDB38782,C17H26O2,262.193280076,M+2ACN+H,+,345.25365,0.04705
345.2066,HMDB37209,C17H26O2,262.193280076,M+2ACN+H,+,345.25365,0.04705
345.2066,HMDB40374,C17H26O2,262.193280076,M+2ACN+H,+,345.25365,0.04705
345.2066,HMDB38024,C17H26O2,262.193280076,M+2ACN+H,+,345.25365,0.04705
345.2066,HMDB32501,C17H26O2,262.193280076,M+2ACN+H,+,345.25365,0.04705
345.2066,HMDB37832,C17H26O2,262.193280076,M+2ACN+H,+,345.25365,0.04705
345.2066,HMDB62021,C17H26O2,262.193280077,M+2ACN+H,+,345.25365,0.04705
345.2066,HMDB14749,C21H29NO2,327.219829177,M+NH4,+,345.253652,0.047052
345.2066,HMDB15658,C21H29NO2,327.219829177,M+NH4,+,345.253652,0.047052
345.2066,HMDB03166,C21H32N2O2,344.246378278,M+H,+,345.253654,0.047054
345.2066,HMDB03318,C21H32N2O2,344.246378278,M+H,+,345.253654,0.047054
345.2066,HMDB06001,C21H32N2O2,344.246378278,M+H,+,345.253654,0.047054
345.2066,HMDB30997,C17H32O2,268.240230268,M+2K+H,+,345.15927,0.04733
345.2066,HMDB40888,C17H32O2,268.240230268,M+2K+H,+,345.15927,0.04733
345.2066,HMDB31046,C17H32O2,268.240230268,M+2K+H,+,345.15927,0.04733
345.2066,HMDB60038,C17H32O2,268.240230268,M+2K+H,+,345.15927,0.04733
345.2066,HMDB61858,C17H32O2,268.240230268,M+2K+H,+,345.15927,0.04733
345.2066,HMDB28869,C10H18N2O4S,262.098727764,M+2ACN+H,+,345.159098,0.047502
345.2066,HMDB28974,C10H18N2O4S,262.098727764,M+2ACN+H,+,345.159098,0.047502
345.2066,HMDB41176,C19H34O8,390.225368064,M+2Na+H,+,345.254208,0.047608
345.2066,HMDB33608,C21H38O,306.292265838,M+K,+,345.255424,0.048824
345.2066,HMDB31149,C35H34N4O6,606.24783484,M+2ACN+2H,+,345.15774,0.04886
345.2066,HMDB03447,C10H11NO,161.084063979,2M+Na,+,345.157346,0.049254
345.2066,HMDB30267,C10H11NO,161.084063979,2M+Na,+,345.157346,0.049254
345.2066,HMDB40028,C10H11NO,161.084063979,2M+Na,+,345.157346,0.049254
345.2066,HMDB40042,C10H11NO,161.084063979,2M+Na,+,345.157346,0.049254
345.2066,HMDB40048,C10H11NO,161.084063979,2M+Na,+,345.157346,0.049254
345.2066,HMDB30312,C18H19NO2,281.141578857,M+ACN+Na,+,345.157344,0.049256
345.2066,HMDB60699,C18H19NO2,281.141578857,M+ACN+Na,+,345.157344,0.049256
406.7409,HMDB41530,C40H66O14,770.44525682,M+ACN+2H,+,406.743178,0.002278
406.7409,HMDB34533,C42H66O14,794.44525682,M+H+NH4,+,406.743178,0.002278
406.7409,HMDB33174,C42H66O14,794.44525682,M+H+NH4,+,406.743178,0.002278
406.7409,HMDB39543,C42H66O14,794.44525682,M+H+NH4,+,406.743178,0.002278
406.7409,HMDB15111,C43H65N5O10,811.473143325,M+2H,+,406.743848,0.002948
406.7409,ECMDB23626,C41H76NO10P,773.520684169,M+H+K,+,406.745559,0.004659
406.7409,ECMDB23604,C41H76NO10P,773.520684169,M+H+K,+,406.745559,0.004659
406.7409,HMDB08240,C44H72NO8P,773.499554797,M+H+K,+,406.734994,0.005906
406.7409,HMDB30525,C42H65N7O9,811.484376713,M+2H,+,406.749464,0.008564
406.7409,HMDB61049,C43H67NO12,789.466326613,M+H+Na,+,406.73141,0.00949
406.7409,HMDB60706,C43H67NO12,789.466326613,M+H+Na,+,406.73141,0.00949
406.7409,HMDB11427,C45H76NO7P,773.535940303,M+H+K,+,406.753187,0.012287
406.7409,HMDB11460,C45H76NO7P,773.535940303,M+H+K,+,406.753187,0.012287
406.7409,HMDB09710,C45H76NO7P,773.535940303,M+H+K,+,406.753187,0.012287
406.7409,HMDB09711,C45H76NO7P,773.535940303,M+H+K,+,406.753187,0.012287
406.7409,HMDB61501,C41H70NO10P,767.473733977,M+2Na,+,406.726085,0.014815
406.7409,HMDB31025,C41H62O15,794.408871314,M+H+NH4,+,406.724986,0.015914
406.7409,HMDB40491,C41H70O13,770.481642326,M+ACN+2H,+,406.761371,0.020471
406.7409,HMDB31839,C41H70O13,770.481642326,M+ACN+2H,+,406.761371,0.020471
406.7409,HMDB35982,C43H70O13,794.481642326,M+H+NH4,+,406.761371,0.020471
406.7409,HMDB39556,C41H70O13,770.481642326,M+ACN+2H,+,406.761371,0.020471
406.7409,HMDB35362,C41H70O13,770.481642326,M+ACN+2H,+,406.761371,0.020471
406.7409,HMDB34602,C43H70O13,794.481642326,M+H+NH4,+,406.761371,0.020471
406.7409,HMDB07950,C43H78NO8P,767.546504989,M+2Na,+,406.76247,0.02157
406.7409,HMDB08461,C43H78NO8P,767.546504989,M+2Na,+,406.76247,0.02157
406.7409,HMDB08428,C43H78NO8P,767.546504989,M+2Na,+,406.76247,0.02157
406.7409,HMDB07949,C43H78NO8P,767.546504989,M+2Na,+,406.76247,0.02157
406.7409,HMDB08943,C43H78NO8P,767.546504989,M+2Na,+,406.76247,0.02157
406.7409,HMDB09259,C43H78NO8P,767.546504989,M+2Na,+,406.76247,0.02157
406.7409,HMDB09291,C43H78NO8P,767.546504989,M+2Na,+,406.76247,0.02157
406.7409,HMDB09322,C43H78NO8P,767.546504989,M+2Na,+,406.76247,0.02157
406.7409,HMDB09323,C43H78NO8P,767.546504989,M+2Na,+,406.76247,0.02157
406.7409,HMDB09356,C43H78NO8P,767.546504989,M+2Na,+,406.76247,0.02157
406.7409,HMDB09355,C43H78NO8P,767.546504989,M+2Na,+,406.76247,0.02157
406.7409,HMDB09387,C43H78NO8P,767.546504989,M+2Na,+,406.76247,0.02157
406.7409,HMDB09583,C43H78NO8P,767.546504989,M+2Na,+,406.76247,0.02157
406.7409,HMDB09260,C43H78NO8P,767.546504989,M+2Na,+,406.76247,0.02157
406.7409,HMDB09420,C43H78NO8P,767.546504989,M+2Na,+,406.76247,0.02157
406.7409,HMDB09034,C43H78NO8P,767.546504989,M+2Na,+,406.76247,0.02157
406.7409,HMDB09035,C43H78NO8P,767.546504989,M+2Na,+,406.76247,0.02157
406.7409,HMDB09068,C43H78NO8P,767.546504989,M+2Na,+,406.76247,0.02157
406.7409,HMDB09067,C43H78NO8P,767.546504989,M+2Na,+,406.76247,0.02157
406.7409,HMDB09004,C43H78NO8P,767.546504989,M+2Na,+,406.76247,0.02157
406.7409,HMDB08969,C43H78NO8P,767.546504989,M+2Na,+,406.76247,0.02157
406.7409,HMDB09099,C43H78NO8P,767.546504989,M+2Na,+,406.76247,0.02157
406.7409,HMDB09131,C43H78NO8P,767.546504989,M+2Na,+,406.76247,0.02157
406.7409,HMDB09164,C43H78NO8P,767.546504989,M+2Na,+,406.76247,0.02157
406.7409,HMDB09196,C43H78NO8P,767.546504989,M+2Na,+,406.76247,0.02157
406.7409,HMDB09228,C43H78NO8P,767.546504989,M+2Na,+,406.76247,0.02157
406.7409,HMDB09003,C43H78NO8P,767.546504989,M+2Na,+,406.76247,0.02157
406.7409,HMDB12407,C38H68NO10P,729.458083913,M+2ACN+2H,+,406.762865,0.021965
406.7409,HMDB12397,C38H68NO10P,729.458083913,M+2ACN+2H,+,406.762865,0.021965
406.7409,HMDB12347,C38H68NO10P,729.458083913,M+2ACN+2H,+,406.762865,0.021965
406.7409,HMDB12337,C38H68NO10P,729.458083913,M+2ACN+2H,+,406.762865,0.021965
