query_mass,compound_id,formula,compound_mass,adduct,adduct_type,adduct_mass,delta
261.1455,HMDB35360,C7H15NO4,177.100107973,M+IsoProp+Na+H,+,261.155218,0.009718
261.1455,HMDB29448,C8H17N3O4,219.121906047,M+ACN+H,+,261.155729,0.010229
261.1455,HMDB28805,C10H17N3O4,243.121906047,M+NH4,+,261.155729,0.010229
261.1455,HMDB29157,C10H17N3O4,243.121906047,M+NH4,+,261.155729,0.010229
261.1455,HMDB29015,C10H17N3O4,243.121906047,M+NH4,+,261.155729,0.010229
261.1455,HMDB29031,C10H17N3O4,243.121906047,M+NH4,+,261.155729,0.010229
261.1455,HMDB29396,C5H10N2O2,130.074227574,2M+H,+,261.155731,0.010231
261.1455,HMDB30405,C5H10N2O2,130.074227574,2M+H,+,261.155731,0.010231
261.1455,HMDB28736,C10H20N4O4,260.148455148,M+H,+,261.155731,0.010231
261.1455,HMDB28946,C10H20N4O4,260.148455148,M+H,+,261.155731,0.010231
261.1455,HMDB30009,C10H16S2,200.069341892,M+IsoProp+H,+,261.134682,0.010818
261.1455,HMDB15253,C9H10N2O2,178.074227574,M+2ACN+H,+,261.134598,0.010902
261.1455,HMDB01267,C9H10N2O2,178.074227574,M+2ACN+H,+,261.134598,0.010902
261.1455,HMDB04145,C9H10N2O2,178.074227574,M+2ACN+H,+,261.134598,0.010902
261.1455,HMDB04146,C9H10N2O2,178.074227574,M+2ACN+H,+,261.134598,0.010902
261.1455,HMDB01855,C10H11NO2,177.078978601,M+IsoProp+Na+H,+,261.134089,0.011411
261.1455,HMDB33482,C10H11NO2,177.078978601,M+IsoProp+Na+H,+,261.134089,0.011411
261.1455,HMDB37693,C10H11NO2,177.078978601,M+IsoProp+Na+H,+,261.134089,0.011411
261.1455,HMDB40045,C10H11NO2,177.078978601,M+IsoProp+Na+H,+,261.134089,0.011411
261.1455,HMDB12490,C10H11NO2,177.078978601,M+IsoProp+Na+H,+,261.134089,0.011411
261.1455,HMDB60063,C10H11NO2,177.078978601,M+IsoProp+Na+H,+,261.134089,0.011411
261.1455,HMDB33091,C9H12O5,200.068473494,M+IsoProp+H,+,261.133813,0.011687
261.1455,HMDB00695,C6H10O3,130.062994186,2M+H,+,261.133264,0.012236
261.1455,HMDB00408,C6H10O3,130.062994186,2M+H,+,261.133264,0.012236
261.1455,HMDB00491,C6H10O3,130.062994186,2M+H,+,261.133264,0.012236
261.1455,HMDB01864,C6H10O3,130.062994186,2M+H,+,261.133264,0.012236
261.1455,HMDB06024,C6H10O3,130.062994186,2M+H,+,261.133264,0.012236
261.1455,HMDB10717,C6H10O3,130.062994186,2M+H,+,261.133264,0.012236
261.1455,HMDB33302,C6H10O3,130.062994186,2M+H,+,261.133264,0.012236
261.1455,HMDB33286,C6H10O3,130.062994186,2M+H,+,261.133264,0.012236
261.1455,HMDB29771,C24H40O12,520.251976744,M+2H,+,261.133264,0.012236
261.1455,HMDB31216,C6H10O3,130.062994186,2M+H,+,261.133264,0.012236
261.1455,HMDB31218,C6H10O3,130.062994186,2M+H,+,261.133264,0.012236
261.1455,HMDB33698,C6H10O3,130.062994186,2M+H,+,261.133264,0.012236
261.1455,HMDB31214,C6H10O3,130.062994186,2M+H,+,261.133264,0.012236
261.1455,HMDB32857,C12H20O6,260.125988372,M+H,+,261.133264,0.012236
261.1455,HMDB59876,C6H10O3,130.062994186,2M+H,+,261.133264,0.012236
261.1455,HMDB12882,C6H10O3,130.062994186,2M+H,+,261.133264,0.012236
261.1455,HMDB61881,C6H10O3,130.062994186,2M+H,+,261.133264,0.012236
261.1455,HMDB32496,C11H16O5,228.099773622,M+CH3OH+H,+,261.133263,0.012237
261.1455,HMDB14342,C13H12F2N6O,306.104065446,M+2Na+H,+,261.132905,0.012595
261.1455,ECMDB23399,C17H36NO7P,397.222939023,M+3ACN+2H,+,261.158567,0.013067
261.1455,ECMDB23408,C17H36NO7P,397.222939023,M+3ACN+2H,+,261.158567,0.013067
261.1455,HMDB29422,C9H15N3O2,197.116426739,M+ACN+Na,+,261.132192,0.013308
261.1455,HMDB36578,C16H24,216.187800768,M+2Na-H,+,261.158961,0.013461
261.1455,HMDB28827,C10H15N2O5,243.0980966,M+NH4,+,261.13192,0.01358
261.1455,HMDB29016,C10H15N2O5,243.0980966,M+NH4,+,261.13192,0.01358
261.1455,HMDB41366,C29H44O8,520.303618384,M+2H,+,261.159085,0.013585
261.1455,HMDB60819,C29H44O8,520.303618384,M+2H,+,261.159085,0.013585
261.1455,HMDB02043,C11H14O2,178.099379692,M+2ACN+H,+,261.15975,0.01425
261.1455,HMDB40425,C11H14O2,178.099379692,M+2ACN+H,+,261.15975,0.01425
261.1455,HMDB41553,C11H14O2,178.099379692,M+2ACN+H,+,261.15975,0.01425
261.1455,HMDB35013,C11H14O2,178.099379692,M+2ACN+H,+,261.15975,0.01425
261.1455,HMDB40411,C11H14O2,178.099379692,M+2ACN+H,+,261.15975,0.01425
261.1455,HMDB37680,C11H14O2,178.099379692,M+2ACN+H,+,261.15975,0.01425
261.1455,HMDB38179,C11H14O2,178.099379692,M+2ACN+H,+,261.15975,0.01425
261.1455,HMDB40426,C11H14O2,178.099379692,M+2ACN+H,+,261.15975,0.01425
261.1455,HMDB40800,C11H14O2,178.099379692,M+2ACN+H,+,261.15975,0.01425
261.1455,HMDB36385,C11H14O2,178.099379692,M+2ACN+H,+,261.15975,0.01425
261.1455,HMDB33597,C11H14O2,178.099379692,M+2ACN+H,+,261.15975,0.01425
261.1455,HMDB31864,C11H14O2,178.099379692,M+2ACN+H,+,261.15975,0.01425
261.1455,HMDB36235,C11H14O2,178.099379692,M+2ACN+H,+,261.15975,0.01425
261.1455,HMDB40356,C11H14O2,178.099379692,M+2ACN+H,+,261.15975,0.01425
261.1455,HMDB37708,C11H14O2,178.099379692,M+2ACN+H,+,261.15975,0.01425
261.1455,HMDB40287,C11H14O2,178.099379692,M+2ACN+H,+,261.15975,0.01425
261.1455,HMDB31250,C11H14O2,178.099379692,M+2ACN+H,+,261.15975,0.01425
261.1455,HMDB33376,C11H14O2,178.099379692,M+2ACN+H,+,261.15975,0.01425
261.1455,HMDB40583,C11H14O2,178.099379692,M+2ACN+H,+,261.15975,0.01425
261.1455,HMDB33386,C11H14O2,178.099379692,M+2ACN+H,+,261.15975,0.01425
261.1455,HMDB15669,C24H31NO4,397.225308485,M+3ACN+2H,+,261.159751,0.014251
261.1455,HMDB15636,C15H17NO2,243.125928793,M+NH4,+,261.159752,0.014252
261.1455,HMDB33429,C13H17NO2,219.125928793,M+ACN+H,+,261.159752,0.014252
261.1455,HMDB33430,C13H17NO2,219.125928793,M+ACN+H,+,261.159752,0.014252
261.1455,HMDB37694,C13H17NO2,219.125928793,M+ACN+H,+,261.159752,0.014252
261.1455,HMDB40006,C13H17NO2,219.125928793,M+ACN+H,+,261.159752,0.014252
261.1455,HMDB37695,C13H17NO2,219.125928793,M+ACN+H,+,261.159752,0.014252
261.1455,HMDB42008,C13H17NO2,219.125928793,M+ACN+H,+,261.159752,0.014252
261.1455,HMDB60605,C14H16N2O,228.126263144,M+CH3OH+H,+,261.159752,0.014252
261.1455,HMDB33481,C15H20N2O2,260.152477894,M+H,+,261.159754,0.014254
261.1455,HMDB29838,C12H12N2O,200.094963016,M+IsoProp+H,+,261.160303,0.014803
261.1455,HMDB12271,C5H11N3O4,177.074955855,M+IsoProp+Na+H,+,261.130066,0.015434
261.1455,HMDB04305,C15H26O,222.198365454,M+K,+,261.161523,0.016023
261.1455,HMDB35364,C15H26O,222.198365454,M+K,+,261.161523,0.016023
261.1455,HMDB35021,C15H26O,222.198365454,M+K,+,261.161523,0.016023
261.1455,HMDB36197,C15H26O,222.198365454,M+K,+,261.161523,0.016023
261.1455,HMDB36198,C15H26O,222.198365454,M+K,+,261.161523,0.016023
261.1455,HMDB36642,C15H26O,222.198365454,M+K,+,261.161523,0.016023
261.1455,HMDB37394,C15H26O,222.198365454,M+K,+,261.161523,0.016023
261.1455,HMDB35351,C15H26O,222.198365454,M+K,+,261.161523,0.016023
261.1455,HMDB33239,C15H26O,222.198365454,M+K,+,261.161523,0.016023
261.1455,HMDB37031,C15H26O,222.198365454,M+K,+,261.161523,0.016023
261.1455,HMDB36732,C15H26O,222.198365454,M+K,+,261.161523,0.016023
261.1455,HMDB35199,C15H26O,222.198365454,M+K,+,261.161523,0.016023
261.1455,HMDB36645,C15H26O,222.198365454,M+K,+,261.161523,0.016023
261.1455,HMDB30938,C15H26O,222.198365454,M+K,+,261.161523,0.016023
261.1455,HMDB36447,C15H26O,222.198365454,M+K,+,261.161523,0.016023
261.1455,HMDB39538,C15H26O,222.198365454,M+K,+,261.161523,0.016023
261.1455,HMDB59849,C15H26O,222.198365454,M+K,+,261.161523,0.016023
261.1455,HMDB36111,C15H26O,222.198365454,M+K,+,261.161523,0.016023
261.1455,HMDB35868,C15H26O,222.198365454,M+K,+,261.161523,0.016023
261.1455,HMDB36580,C15H26O,222.198365454,M+K,+,261.161523,0.016023
261.1455,HMDB34951,C15H26O,222.198365454,M+K,+,261.161523,0.016023
261.1455,HMDB35811,C15H26O,222.198365454,M+K,+,261.161523,0.016023
261.1455,HMDB35383,C15H26O,222.198365454,M+K,+,261.161523,0.016023
261.1455,HMDB30939,C15H26O,222.198365454,M+K,+,261.161523,0.016023
261.1455,HMDB37067,C15H26O,222.198365454,M+K,+,261.161523,0.016023
261.1455,HMDB40422,C15H26O,222.198365454,M+K,+,261.161523,0.016023
261.1455,HMDB34982,C15H26O,222.198365454,M+K,+,261.161523,0.016023
261.1455,HMDB37234,C15H26O,222.198365454,M+K,+,261.161523,0.016023
261.1455,HMDB36421,C15H26O,222.198365454,M+K,+,261.161523,0.016023
261.1455,HMDB35663,C15H26O,222.198365454,M+K,+,261.161523,0.016023
261.1455,HMDB38213,C15H26O,222.198365454,M+K,+,261.161523,0.016023
261.1455,HMDB38167,C15H26O,222.198365454,M+K,+,261.161523,0.016023
261.1455,HMDB36908,C15H26O,222.198365454,M+K,+,261.161523,0.016023
261.1455,HMDB36452,C15H26O,222.198365457,M+K,+,261.161523,0.016023
261.1455,HMDB36679,C15H26O,222.198365454,M+K,+,261.161523,0.016023
261.1455,HMDB37066,C15H26O,222.198365454,M+K,+,261.161523,0.016023
261.1455,HMDB39744,C15H26O,222.198365454,M+K,+,261.161523,0.016023
261.1455,HMDB35711,C15H26O,222.198365454,M+K,+,261.161523,0.016023
261.1455,HMDB36579,C15H26O,222.198365454,M+K,+,261.161523,0.016023
261.1455,HMDB35662,C15H26O,222.198365454,M+K,+,261.161523,0.016023
261.1455,HMDB36445,C15H26O,222.198365454,M+K,+,261.161523,0.016023
261.1455,HMDB36646,C15H26O,222.198365454,M+K,+,261.161523,0.016023
261.1455,HMDB59841,C15H26O,222.198365454,M+K,+,261.161523,0.016023
261.1455,HMDB36300,C37H62O13,714.41904207,M+3Na,+,261.128899,0.016601
261.1455,HMDB31227,C48H54O8,758.381868704,M+2H+Na,+,261.128546,0.016954
261.1455,HMDB37219,C42H68O13,780.465992262,M+3H,+,261.162607,0.017107
261.1455,HMDB33170,C42H68O13,780.465992262,M+3H,+,261.162607,0.017107
261.1455,HMDB31021,C42H68O13,780.465992262,M+3H,+,261.162607,0.017107
261.1455,HMDB37124,C42H68O13,780.465992262,M+3H,+,261.162607,0.017107
261.1455,HMDB40469,C42H68O13,780.465992262,M+3H,+,261.162607,0.017107
261.1455,HMDB38612,C42H68O13,780.465992262,M+3H,+,261.162607,0.017107
261.1455,HMDB39001,C26H36N2O9,520.24208076,M+2H,+,261.128316,0.017184
261.1455,HMDB38562,C22H30O9,438.188982558,M+2ACN+2H,+,261.128314,0.017186
261.1455,HMDB37609,C27H40O7,476.277403634,M+2Na,+,261.12792,0.01758
261.1455,HMDB35599,C27H40O7,476.277403634,M+2Na,+,261.12792,0.01758
261.1455,HMDB35908,C27H40O7,476.277403634,M+2Na,+,261.12792,0.01758
261.1455,HMDB07730,C47H70O5,714.52232535,M+3Na,+,261.163326,0.017826
261.1455,HMDB07759,C47H70O5,714.52232535,M+3Na,+,261.163326,0.017826
261.1455,HMDB07786,C47H70O5,714.52232535,M+3Na,+,261.163326,0.017826
261.1455,HMDB07787,C47H70O5,714.52232535,M+3Na,+,261.163326,0.017826
261.1455,HMDB56365,C47H70O5,714.52232535,M+3Na,+,261.163326,0.017826
261.1455,HMDB56385,C47H70O5,714.52232535,M+3Na,+,261.163326,0.017826
261.1455,HMDB39443,C29H48O5,476.350174646,M+2Na,+,261.164305,0.018805
261.1455,HMDB34079,C29H48O5,476.350174646,M+2Na,+,261.164305,0.018805
261.1455,HMDB30308,C19H18N2O2,306.13682783,M+2Na+H,+,261.165668,0.020168
261.1455,HMDB41518,C19H18N2O2,306.13682783,M+2Na+H,+,261.165668,0.020168
261.1455,HMDB41543,C19H18N2O2,306.13682783,M+2Na+H,+,261.165668,0.020168
261.1455,HMDB39105,C19H18N2O2,306.13682783,M+2Na+H,+,261.165668,0.020168
261.1455,HMDB37605,C14H22O2,222.161979948,M+K,+,261.125138,0.020362
261.1455,HMDB40178,C14H22O2,222.161979948,M+K,+,261.125138,0.020362
261.1455,HMDB37820,C14H22O2,222.161979948,M+K,+,261.125138,0.020362
261.1455,HMDB36791,C14H22O2,222.161979948,M+K,+,261.125138,0.020362
261.1455,HMDB36790,C14H22O2,222.161979948,M+K,+,261.125138,0.020362
261.1455,HMDB35593,C14H22O2,222.161979948,M+K,+,261.125138,0.020362
261.1455,HMDB29891,C12H18O9,306.095082174,M+2Na+H,+,261.123922,0.021578
261.1455,HMDB13239,C12H26NO2,216.196354081,M+2Na-H,+,261.167514,0.022014
261.1455,HMDB14760,C26H29N3O6,479.205635675,M+ACN+2H,+,261.123368,0.022132
261.1455,HMDB38338,C12H13NO3,219.089543287,M+ACN+H,+,261.123366,0.022134
261.1455,HMDB33436,C12H13NO3,219.089543287,M+ACN+H,+,261.123366,0.022134
261.1455,HMDB38339,C12H13NO3,219.089543287,M+ACN+H,+,261.123366,0.022134
261.1455,HMDB30435,C22H23NO6,397.152537473,M+3ACN+2H,+,261.123366,0.022134
261.1455,HMDB13988,C12H13NO3,219.089543287,M+ACN+H,+,261.123366,0.022134
261.1455,HMDB42019,C24H26N2O6,438.179086574,M+2ACN+2H,+,261.123366,0.022134
261.1455,HMDB02040,C10H10O3,178.062994186,M+2ACN+H,+,261.123364,0.022136
261.1455,HMDB38965,C10H10O3,178.062994186,M+2ACN+H,+,261.123364,0.022136
261.1455,HMDB31055,C10H10O3,178.062994186,M+2ACN+H,+,261.123364,0.022136
261.1455,HMDB38712,C10H10O3,178.062994186,M+2ACN+H,+,261.123364,0.022136
261.1455,HMDB39471,C10H10O3,178.062994186,M+2ACN+H,+,261.123364,0.022136
261.1455,HMDB30903,C10H10O3,178.062994186,M+2ACN+H,+,261.123364,0.022136
261.1455,HMDB33248,C10H10O3,178.062994186,M+2ACN+H,+,261.123364,0.022136
261.1455,HMDB36525,C27H36O10,520.230847372,M+2H,+,261.1227,0.0228
261.1455,HMDB38143,C27H36O10,520.230847372,M+2H,+,261.1227,0.0228
261.1455,HMDB36589,C15H20O,216.151415262,M+2Na-H,+,261.122575,0.022925
261.1455,HMDB35965,C15H20O,216.151415262,M+2Na-H,+,261.122575,0.022925
261.1455,HMDB38147,C15H20O,216.151415262,M+2Na-H,+,261.122575,0.022925
261.1455,HMDB31736,C15H20O,216.151415262,M+2Na-H,+,261.122575,0.022925
261.1455,HMDB36769,C15H20O,216.151415262,M+2Na-H,+,261.122575,0.022925
261.1455,HMDB35612,C15H20O,216.151415262,M+2Na-H,+,261.122575,0.022925
261.1455,HMDB36108,C15H20O,216.151415262,M+2Na-H,+,261.122575,0.022925
261.1455,HMDB59863,C15H20O,216.151415262,M+2Na-H,+,261.122575,0.022925
261.1455,HMDB14417,C5H9N3,111.079647303,2M+K,+,261.122453,0.023047
261.1455,HMDB00870,C5H9N3,111.079647303,2M+K,+,261.122453,0.023047
261.1455,HMDB60263,C5H9N3,111.079647303,2M+K,+,261.122453,0.023047
261.1455,HMDB00933,C12H20O4,228.136159128,M+CH3OH+H,+,261.169648,0.024148
261.1455,HMDB30994,C12H20O4,228.136159128,M+CH3OH+H,+,261.169648,0.024148
261.1455,HMDB30271,C28H48N2O4,476.361408034,M+2Na,+,261.169922,0.024422
261.1455,HMDB14562,C12H18N2O3,238.131742452,M+Na,+,261.12096,0.02454
261.1455,HMDB04063,C10H15NO3,197.105193351,M+ACN+Na,+,261.120958,0.024542
261.1455,HMDB36074,C10H15NO3,197.105193351,M+ACN+Na,+,261.120958,0.024542
261.1455,HMDB60558,C10H15NO3,197.105193351,M+ACN+Na,+,261.120958,0.024542
261.1455,HMDB00603,C10H16O4,200.104859,M+IsoProp+H,+,261.170199,0.024699
261.1455,HMDB34971,C10H16O4,200.104859,M+IsoProp+H,+,261.170199,0.024699
261.1455,HMDB36715,C10H16O4,200.104859,M+IsoProp+H,+,261.170199,0.024699
261.1455,HMDB30990,C10H16O4,200.104859,M+IsoProp+H,+,261.170199,0.024699
261.1455,HMDB30989,C10H16O4,200.104859,M+IsoProp+H,+,261.170199,0.024699
261.1455,HMDB34491,C10H16O4,200.104859,M+IsoProp+H,+,261.170199,0.024699
261.1455,HMDB13227,C10H16O4,200.104859,M+IsoProp+H,+,261.170199,0.024699
261.1455,HMDB61295,C10H16O4,200.104858995,M+IsoProp+H,+,261.170199,0.024699
261.1455,HMDB14968,C11H15NO,177.115364107,M+IsoProp+Na+H,+,261.170474,0.024974
261.1455,HMDB40017,C11H15NO,177.115364107,M+IsoProp+Na+H,+,261.170474,0.024974
261.1455,HMDB39667,C11H15NO,177.115364107,M+IsoProp+Na+H,+,261.170474,0.024974
261.1455,HMDB33484,C11H15NO,177.115364107,M+IsoProp+Na+H,+,261.170474,0.024974
261.1455,HMDB39664,C11H15NO,177.115364107,M+IsoProp+Na+H,+,261.170474,0.024974
261.1455,HMDB40018,C11H15NO,177.115364107,M+IsoProp+Na+H,+,261.170474,0.024974
261.1455,HMDB40020,C11H15NO,177.115364107,M+IsoProp+Na+H,+,261.170474,0.024974
261.1455,HMDB40027,C11H15NO,177.115364107,M+IsoProp+Na+H,+,261.170474,0.024974
261.1455,HMDB40014,C11H15NO,177.115364107,M+IsoProp+Na+H,+,261.170474,0.024974
261.1455,HMDB40019,C11H15NO,177.115364107,M+IsoProp+Na+H,+,261.170474,0.024974
261.1455,HMDB41923,C11H15NO,177.115364107,M+IsoProp+Na+H,+,261.170474,0.024974
261.1455,HMDB31537,C7H14S,130.081621138,2M+H,+,261.170518,0.025018
261.1455,HMDB01240,C10H14N2O,178.11061308,M+2ACN+H,+,261.170983,0.025483
261.1455,HMDB01329,C10H14N2O,178.11061308,M+2ACN+H,+,261.170983,0.025483
261.1455,HMDB01497,C10H14N2O,178.11061308,M+2ACN+H,+,261.170983,0.025483
261.1455,HMDB60679,C10H14N2O,178.11061308,M+2ACN+H,+,261.170983,0.025483
261.1455,HMDB15133,C14H17N3O,243.137162181,M+NH4,+,261.170985,0.025485
261.1455,HMDB07850,C21H43O7P,438.274640242,M+2ACN+2H,+,261.171143,0.025643
261.1455,HMDB07854,C21H43O7P,438.274640242,M+2ACN+2H,+,261.171143,0.025643
261.1455,HMDB11476,C23H46NO7P,479.301189343,M+ACN+2H,+,261.171145,0.025645
261.1455,ECMDB23405,C23H46NO7P,479.301189343,M+ACN+2H,+,261.171145,0.025645
261.1455,HMDB11475,C23H46NO7P,479.301189343,M+ACN+2H,+,261.171145,0.025645
261.1455,HMDB11484,C25H46NO7P,503.301189343,M+H+NH4,+,261.171145,0.025645
261.1455,HMDB11485,C25H46NO7P,503.301189343,M+H+NH4,+,261.171145,0.025645
